 lilj_1sub                 SWAT+ Nov 30 2021    MODULAR Rev 2020.60.5.4                                   
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwtranq       satex  satex_chan   sw_change     lagsurf     laglatq   lagsatex 
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
   366    12    31  2008       9       9  hru09               1107.640       0.000       0.000      11.713       0.494      12.207      11.837    1028.710      78.904     949.465       0.341      11.710      54.545     125.607     180.508     100.359      16.446       0.000       0.000       0.000    1298.615       0.000       0.000       0.000       0.000       0.000      11.710       0.000       0.000       0.494       0.000       0.000       0.000       0.000       0.000      54.901       1.746       1.180       0.000
   366    12    31  2008      10      10  hru10               1107.640       0.000       0.000      25.562       0.147      25.709     117.061     924.835      11.002     393.966     519.867      25.562      60.475     127.029     167.065      99.811       8.885       0.000       0.000       0.000    1298.688       0.000       0.000       0.000       0.000       0.000      25.562       0.000       0.000       0.147       0.000       0.000       0.000       0.000       0.000      40.036       0.087       0.352       0.000
   366    12    31  2008      11      11  hru11               1107.640       0.000       0.000      25.560       0.723      26.283      80.382     950.820      11.090     430.021     509.709      25.560      60.475     127.251     177.425     113.162       6.691       0.000       0.000       0.000    1298.703       0.000       0.000       0.000       0.000       0.000      25.560       0.000       0.000       0.723       0.000       0.000       0.000       0.000       0.000      50.174       0.048       1.728       0.000
   366    12    31  2008      12      12  hru12               1107.640       0.000       0.000      69.611       0.711      70.322      25.113     954.318      11.143     461.414     481.761      69.611      69.887     119.503     177.403     135.650      16.303       0.000       0.000       0.000    1298.614       0.000       0.000       0.000       0.000       0.000      69.611       0.000       0.000       0.711       0.000       0.000       0.000       0.000       0.000      57.900       0.014       1.699       0.000
   366    12    31  2008      13      13  hru13               1107.640       0.000       0.000      25.559       0.300      25.859     139.211     897.673      11.154     461.850     424.669      25.558      60.475     148.077     192.988     145.791       8.868       0.000       0.000       0.000    1298.636       0.000       0.000       0.000       0.000       0.000      25.558       0.000       0.000       0.300       0.000       0.000       0.000       0.000       0.000      44.911       0.055       0.718       0.000
   366    12    31  2008      14      14  hru14               1107.640       0.000       0.000       0.055       0.719       0.774      64.942     991.066      78.904     911.557       0.605       0.055      40.483     126.660     177.537      94.997       6.169       0.000       0.000       0.000    1298.685       0.000       0.000       0.000       0.000       0.000       0.055       0.000       0.000       0.719       0.000       0.000       0.000       0.000       0.000      50.877       0.012       1.718       0.000
   366    12    31  2008      15      15  hru15               1107.640       0.000       0.000      28.366       0.273      28.639       7.640    1029.316      78.904     950.084       0.328      28.326      61.724     122.450     164.542      95.852       8.278       0.000       0.000       0.000    1298.722       0.000       0.000       0.000       0.000       0.000      28.326       0.000       0.000       0.273       0.000       0.000       0.000       0.000       0.000      42.092       7.941       0.652       0.000
   366    12    31  2008      16      16  hru16               1107.640       0.000       0.000       0.055       0.659       0.714      65.219     990.744      78.904     911.477       0.364       0.055      40.483     126.644     177.644      94.864       8.098       0.000       0.000       0.000    1298.607       0.000       0.000       0.000       0.000       0.000       0.055       0.000       0.000       0.659       0.000       0.000       0.000       0.000       0.000      51.000       0.007       1.576       0.000
   366    12    31  2008      17      17  hru17               1107.640       0.000       0.000      11.712       0.530      12.242      11.824    1028.725      78.904     949.398       0.423      11.710      54.545     125.600     180.464     100.336      16.445       0.000       0.000       0.000    1298.626       0.000       0.000       0.000       0.000       0.000      11.710       0.000       0.000       0.530       0.000       0.000       0.000       0.000       0.000      54.864       1.458       1.266       0.000
   366    12    31  2008      18      18  hru18               1107.640       0.000       0.000       0.000       1.644       1.644     151.540     934.929      78.904     855.575       0.449       0.000      16.067     126.746     146.243      80.477       9.897       0.000       0.000       0.000    1298.756       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       1.644       0.000       0.000       0.000       0.000       0.000      19.497       0.000       3.930       0.000
   366    12    31  2008      19      19  hru19               1107.640       0.000       0.000      50.152       0.234      50.386       6.680    1021.404      78.904     942.166       0.334      50.114      67.016     118.196     147.412      89.656       8.236       0.000       0.000       0.000    1298.626       0.000       0.000       0.000       0.000       0.000      50.114       0.000       0.000       0.234       0.000       0.000       0.000       0.000       0.000      29.216      10.722       0.559       0.000
   366    12    31  2008      20      20  hru20               1107.640       0.000       0.000       2.663       0.752       3.416      63.613     991.048      78.904     911.535       0.609       2.663      46.817     126.653     176.238      94.347       6.169       0.000       0.000       0.000    1298.651       0.000       0.000       0.000       0.000       0.000       2.663       0.000       0.000       0.752       0.000       0.000       0.000       0.000       0.000      49.585       0.493       1.798       0.000
   366    12    31  2008      21      21  hru21               1107.640       0.000       0.000      21.274       0.176      21.450      10.793    1027.375      78.904     948.046       0.425      21.261      59.250     123.871     171.912      97.720      16.335       0.000       0.000       0.000    1298.550       0.000       0.000       0.000       0.000       0.000      21.261       0.000       0.000       0.176       0.000       0.000       0.000       0.000       0.000      48.041       4.349       0.420       0.000
   366    12    31  2008      22      22  hru22               1107.640       0.000       0.000       2.663       0.212       2.875      64.710     990.840      78.904     911.572       0.365       2.663      46.817     126.717     175.944      94.278       8.098       0.000       0.000       0.000    1298.629       0.000       0.000       0.000       0.000       0.000       2.663       0.000       0.000       0.212       0.000       0.000       0.000       0.000       0.000      49.227       0.589       0.507       0.000
   366    12    31  2008      23      23  hru23               1107.640       0.000       0.000       2.663       0.098       2.761       0.000    1041.467      78.904     962.043       0.521       2.663      46.817     126.735     190.153     104.992      17.000       0.000       0.000       0.000    1298.557       0.000       0.000       0.000       0.000       0.000       2.663       0.000       0.000       0.098       0.000       0.000       0.000       0.000       0.000      63.419       1.075       0.234       0.000
   366    12    31  2008      24      24  hru24               1107.640       0.000       0.000     815.253       0.000     815.253       0.000     307.431       0.000       0.000     307.431     815.253      98.833      81.483      66.439      68.345       1.892       0.000       0.000       0.000    1298.723       0.000       0.000       0.000       0.000       0.000     815.253       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     -15.044       0.000       0.001       0.000
   366    12    31  2008      25      25  hru25               1107.640       0.000       0.000     815.253       0.000     815.253       0.000     307.374       0.000       0.000     307.374     815.253      98.833     104.631      89.644      91.549       0.889       0.000       0.000       0.000    1298.694       0.000       0.000       0.000       0.000       0.000     815.253       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     -14.987       0.000       0.000       0.000
   366    12    31  2008      26      26  hru26               1107.640       0.000       0.000     815.253       0.001     815.254       0.000     307.534       0.000       0.000     307.534     815.253      98.833      99.174      84.026      85.933       1.748       0.000       0.000       0.000    1298.630       0.000       0.000       0.000       0.000       0.000     815.253       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000     -15.148       0.000       0.004       0.000
   366    12    31  2008      27      27  hru27               1107.640       0.000       0.000     815.253       0.000     815.253       0.000     307.381       0.000       0.000     307.381     815.253      98.833      51.633      36.639      38.545       1.612       0.000       0.000       0.000    1298.679       0.000       0.000       0.000       0.000       0.000     815.253       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     -14.994       0.000       0.000       0.000
   366    12    31  2008      28      28  hru28               1107.640       0.000       0.000       0.000       5.337       5.337     538.792     597.692      32.852     341.360     223.480       0.000      36.343     300.548     266.393     195.104      18.258       0.000       0.000       0.000    1298.742       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       5.337       0.000       0.000       0.000       0.000       0.000     -34.155       0.000      12.755       0.000
   366    12    31  2008      29      29  hru29               1107.640       0.000       0.000     235.524       8.707     244.231     235.005     618.516      32.852     341.316     244.348     235.523      63.632     417.472     407.859     339.782      52.434       0.000       0.000       0.000    1298.605       0.000       0.000       0.000       0.000       0.000     235.523       0.000       0.000       8.707       0.000       0.000       0.000       0.000       0.000      -9.612      26.864      20.808       0.000
   366    12    31  2008      30      30  hru30               1107.640       0.000       0.000     299.432      68.057     367.489     106.519     652.220      32.852     341.308     278.060     299.422      73.312     502.899     497.000     426.832      75.471       0.000       0.000       0.000    1298.580       0.000       0.000       0.000       0.000       0.000     299.422       0.000       0.000      68.057       0.000       0.000       0.000       0.000       0.000      -5.899      51.899     162.644       0.000
   366    12    31  2008      31      31  hru31               1107.640       0.000       0.000       2.734       1.883       4.616     182.016     865.000      56.088     797.419      11.493       2.733      46.817     140.809     196.836     117.667       8.305       0.000       0.000       0.000    1298.661       0.000       0.000       0.000       0.000       0.000       2.733       0.000       0.000       1.883       0.000       0.000       0.000       0.000       0.000      56.027       0.645       4.499       0.000
   366    12    31  2008      32      32  hru32               1107.640       0.000       0.000      51.395       0.827      52.222      18.965     987.441      56.088     924.751       6.602      51.246      67.016     129.928     179.093     141.238      13.164       0.000       0.000       0.000    1298.656       0.000       0.000       0.000       0.000       0.000      51.246       0.000       0.000       0.827       0.000       0.000       0.000       0.000       0.000      49.165      19.394       1.976       0.000
   366    12    31  2008      33      33  hru33               1107.640       0.000       0.000     325.057       0.393     325.450       2.656     421.238      28.452     325.039      67.747     323.313      70.027      12.286       0.000       4.377       4.377       0.000       0.000       0.000    1298.650       0.000       0.000       0.000       0.000       0.000     323.313       0.000       0.000       0.393       0.000       0.000       0.000       0.000       0.000     -12.286      89.660       0.939       0.000
   366    12    31  2008      34      34  hru34               1107.640       0.000       0.000      25.423       7.991      33.414     642.369     468.223      36.759     378.625      52.839      25.423      60.478     307.190     270.860     219.946      21.427       0.000       0.000       0.000    1298.689       0.000       0.000       0.000       0.000       0.000      25.423       0.000       0.000       7.991       0.000       0.000       0.000       0.000       0.000     -36.330       0.030      19.096       0.000
   366    12    31  2008      35      35  hru35               1107.640       0.000       0.000     483.662      27.937     511.599     117.837     483.221      36.759     378.613      67.849     483.662      87.587     514.739     503.445     457.181      88.033       0.000       0.000       0.000    1298.655       0.000       0.000       0.000       0.000       0.000     483.662       0.000       0.000      27.937       0.000       0.000       0.000       0.000       0.000     -11.294       1.438      66.764       0.000
   366    12    31  2008      36      36  hru36               1107.640       0.000       0.000      25.423       2.846      28.269     614.973     453.700      36.759     378.613      38.329      25.423      60.475     321.473     332.161     263.848      21.059       0.000       0.000       0.000    1298.654       0.000       0.000       0.000       0.000       0.000      25.423       0.000       0.000       2.846       0.000       0.000       0.000       0.000       0.000      10.688       0.050       6.801       0.000
   366    12    31  2008      37      37  hru37               1107.640       0.000       0.000      25.423       1.032      26.455     619.129     497.470      36.759     378.616      82.095      25.423      60.475     287.115     251.705     193.753      16.246       0.000       0.000       0.000    1298.664       0.000       0.000       0.000       0.000       0.000      25.423       0.000       0.000       1.032       0.000       0.000       0.000       0.000       0.000     -35.410       0.072       2.466       0.000
   366    12    31  2008      38      38  hru38               1107.640       0.000       0.000      25.560       0.613      26.173      74.805     955.934      11.090     429.992     514.852      25.560      60.475     126.244     176.988     112.032       6.611       0.000       0.000       0.000    1298.725       0.000       0.000       0.000       0.000       0.000      25.560       0.000       0.000       0.613       0.000       0.000       0.000       0.000       0.000      50.744       0.061       1.464       0.000
   366    12    31  2008      39      39  hru39               1107.640       0.000       0.000      25.559       0.114      25.673     141.528     905.464      11.154     461.852     432.457      25.558      60.475     157.527     192.509     146.422       8.765       0.000       0.000       0.000    1298.640       0.000       0.000       0.000       0.000       0.000      25.558       0.000       0.000       0.114       0.000       0.000       0.000       0.000       0.000      34.982       0.318       0.272       0.000
   366    12    31  2008      40      40  hru40               1107.640       0.000       0.000       5.703       0.537       6.240      53.159    1002.895      68.532     840.023      94.340       5.703      50.071     124.552     169.917      90.662       6.081       0.000       0.000       0.000    1298.707       0.000       0.000       0.000       0.000       0.000       5.703       0.000       0.000       0.537       0.000       0.000       0.000       0.000       0.000      45.365       0.326       1.282       0.000
   366    12    31  2008      41      41  hru41               1107.640       0.000       0.000      58.330       0.258      58.587       6.021    1019.904      68.681     864.825      86.398      58.327      68.429     114.660     137.800      85.417       8.104       0.000       0.000       0.000    1298.706       0.000       0.000       0.000       0.000       0.000      58.327       0.000       0.000       0.258       0.000       0.000       0.000       0.000       0.000      23.140       4.134       0.616       0.000
   366    12    31  2008      42      42  hru42               1107.640       0.000       0.000       5.704       0.136       5.840       0.000    1048.641      68.719     878.583     101.339       5.703      50.071     124.588     177.757      99.772      16.669       0.000       0.000       0.000    1298.547       0.000       0.000       0.000       0.000       0.000       5.703       0.000       0.000       0.136       0.000       0.000       0.000       0.000       0.000      53.169       0.798       0.326       0.000
   366    12    31  2008      43      43  hru43               1107.640       0.000       0.000     888.748       0.000     888.748       0.000     226.970       0.000       0.000     226.970     888.747      98.833      74.517      66.439      67.488       1.048       0.000       0.000       0.000    1298.680       0.000       0.000       0.000       0.000       0.000     888.747       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -8.078       0.000       0.001       0.000
   366    12    31  2008      44      44  hru44               1107.640       0.000       0.000     888.748       0.000     888.748       0.000     226.970       0.000       0.000     226.970     888.747      98.833      44.717      36.639      37.687       0.901       0.000       0.000       0.000    1298.637       0.000       0.000       0.000       0.000       0.000     888.747       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -8.078       0.000       0.000       0.000
   366    12    31  2008      45      45  hru45               1107.640       0.000       0.000     888.748       0.000     888.748       0.000     226.970       0.000       0.000     226.970     888.747      98.833      92.104      84.026      85.083       1.056       0.000       0.000       0.000    1298.576       0.000       0.000       0.000       0.000       0.000     888.747       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -8.078       0.000       0.001       0.000
   366    12    31  2008      46      46  hru46               1107.640       0.000       0.000      51.488       3.911      55.399      27.962     972.187      52.363     912.886       6.939      51.410      67.016     146.021     198.198     177.000      19.515       0.000       0.000       0.000    1298.685       0.000       0.000       0.000       0.000       0.000      51.410       0.000       0.000       3.911       0.000       0.000       0.000       0.000       0.000      52.177      14.506       9.346       0.000
   366    12    31  2008      47      47  hru47               1107.640       0.000       0.000       2.744       1.910       4.653     251.480     796.752      52.360     733.573      10.819       2.743      46.817     154.667     209.432     129.116      10.198       0.000       0.000       0.000    1298.684       0.000       0.000       0.000       0.000       0.000       2.743       0.000       0.000       1.910       0.000       0.000       0.000       0.000       0.000      54.765       1.114       4.564       0.000
   366    12    31  2008      48      48  hru48               1107.640       0.000       0.000      21.872       1.385      23.257     111.208     911.076      52.363     850.661       8.053      21.755      59.250     151.574     213.793     161.479      16.220       0.000       0.000       0.000    1298.677       0.000       0.000       0.000       0.000       0.000      21.755       0.000       0.000       1.385       0.000       0.000       0.000       0.000       0.000      62.219      11.329       3.310       0.000
   366    12    31  2008      49      49  hru49               1107.640       0.000       0.000       0.055       0.857       0.912      64.865     991.008      78.904     911.499       0.605       0.055      40.483     126.642     177.521      94.989       6.169       0.000       0.000       0.000    1298.595       0.000       0.000       0.000       0.000       0.000       0.055       0.000       0.000       0.857       0.000       0.000       0.000       0.000       0.000      50.879       0.017       2.048       0.000
   365    12    31  2009       1       1  hru01               1468.060       0.000       0.000      55.691       1.756      57.447     177.010    1158.313      15.958     518.173     624.183      55.691      60.476     188.302     263.556     124.743       9.697       0.000       0.000       0.000    1265.048       0.000       0.000       0.000       0.000       0.000      55.691       0.000       0.000       1.756       0.000       0.000       0.000       0.000       0.000      75.254       0.127       4.196       0.000
   365    12    31  2009       2       2  hru02               1468.060       0.000       0.000      55.708       2.148      57.855     210.459    1150.339      11.376     456.562     682.401      55.707      60.478     214.330     263.713     134.012      10.563       0.000       0.000       0.000    1265.056       0.000       0.000       0.000       0.000       0.000      55.707       0.000       0.000       2.148       0.000       0.000       0.000       0.000       0.000      49.383       0.123       5.132       0.000
   365    12    31  2009       3       3  hru03               1468.060       0.000       0.000     194.739       1.358     196.097      40.694    1070.474      11.383     456.726     602.365     194.739      76.250     226.172     386.918     232.049      14.885       0.000       0.000       0.000    1264.948       0.000       0.000       0.000       0.000       0.000     194.739       0.000       0.000       1.358       0.000       0.000       0.000       0.000       0.000     160.746       2.314       3.245       0.000
   365    12    31  2009       4       4  hru04               1468.060       0.000       0.000     118.572       0.906     119.478     158.106    1078.873      11.385     456.775     610.713     118.572      69.887     241.213     352.786     211.914      14.313       0.000       0.000       0.000    1264.934       0.000       0.000       0.000       0.000       0.000     118.572       0.000       0.000       0.906       0.000       0.000       0.000       0.000       0.000     111.573       2.143       2.165       0.000
   365    12    31  2009       5       5  hru05               1468.060       0.000       0.000       8.556       2.678      11.235     172.265    1217.354     100.596    1116.074       0.684       8.556      40.485     177.550     244.730     115.710       9.997       0.000       0.000       0.000    1265.025       0.000       0.000       0.000       0.000       0.000       8.556       0.000       0.000       2.678       0.000       0.000       0.000       0.000       0.000      67.180       2.101       6.401       0.000
   365    12    31  2009       6       6  hru06               1468.060       0.000       0.000       8.556       0.410       8.966     218.447    1172.325     100.597    1071.024       0.704       8.556      40.483     168.312     236.629     103.451       9.199       0.000       0.000       0.000    1265.012       0.000       0.000       0.000       0.000       0.000       8.556       0.000       0.000       0.410       0.000       0.000       0.000       0.000       0.000      68.316       2.648       0.980       0.000
   365    12    31  2009       7       7  hru07               1468.060       0.000       0.000      59.407       0.862      60.269      16.428    1265.522     100.597    1164.415       0.510      59.407      61.724     164.589     290.416     142.328      10.412       0.000       0.000       0.000    1265.012       0.000       0.000       0.000       0.000       0.000      59.407       0.000       0.000       0.862       0.000       0.000       0.000       0.000       0.000     125.827      20.297       2.060       0.000
   365    12    31  2009       8       8  hru08               1468.060       0.000       0.000       8.556       0.582       9.138     149.612    1233.756     100.597    1132.648       0.511       8.556      40.483     177.835     253.387     120.543       9.757       0.000       0.000       0.000    1264.980       0.000       0.000       0.000       0.000       0.000       8.556       0.000       0.000       0.582       0.000       0.000       0.000       0.000       0.000      75.553       2.387       1.391       0.000
   365    12    31  2009       9       9  hru09               1468.060       0.000       0.000      33.397       1.374      34.770      45.793    1265.568     100.597    1164.384       0.586      33.396      54.545     180.508     302.420     158.991      19.812       0.000       0.000       0.000    1264.982       0.000       0.000       0.000       0.000       0.000      33.396       0.000       0.000       1.374       0.000       0.000       0.000       0.000       0.000     121.911       4.977       3.283       0.000
   365    12    31  2009      10      10  hru10               1468.060       0.000       0.000      55.708       0.368      56.076     212.569    1115.948      11.339     426.993     677.616      55.708      60.475     167.065     250.525     109.696       9.799       0.000       0.000       0.000    1265.025       0.000       0.000       0.000       0.000       0.000      55.708       0.000       0.000       0.368       0.000       0.000       0.000       0.000       0.000      83.460       0.189       0.878       0.000
   365    12    31  2009      11      11  hru11               1468.060       0.000       0.000      55.708       2.008      57.715     170.646    1154.418      11.376     456.547     686.495      55.707      60.476     177.425     262.664     128.383      10.147       0.000       0.000       0.000    1265.034       0.000       0.000       0.000       0.000       0.000      55.707       0.000       0.000       2.008       0.000       0.000       0.000       0.000       0.000      85.239       0.104       4.798       0.000
   365    12    31  2009      12      12  hru12               1468.060       0.000       0.000     118.572       1.397     119.970      48.288    1123.140      11.385     456.807     654.947     118.572      69.887     177.403     354.017     179.387      18.955       0.000       0.000       0.000    1264.981       0.000       0.000       0.000       0.000       0.000     118.572       0.000       0.000       1.397       0.000       0.000       0.000       0.000       0.000     176.614       0.024       3.340       0.000
   365    12    31  2009      13      13  hru13               1468.060       0.000       0.000      55.708       0.841      56.548     273.086    1003.860      11.376     456.520     535.964      55.707      60.475     192.988     327.534     189.879      11.554       0.000       0.000       0.000    1264.994       0.000       0.000       0.000       0.000       0.000      55.707       0.000       0.000       0.841       0.000       0.000       0.000       0.000       0.000     134.546       0.120       2.009       0.000
   365    12    31  2009      14      14  hru14               1468.060       0.000       0.000       8.556       2.379      10.935     172.355    1217.534     100.596    1116.130       0.808       8.556      40.486     177.537     244.750     115.728      10.002       0.000       0.000       0.000    1265.023       0.000       0.000       0.000       0.000       0.000       8.556       0.000       0.000       2.379       0.000       0.000       0.000       0.000       0.000      67.213       1.838       5.685       0.000
   365    12    31  2009      15      15  hru15               1468.060       0.000       0.000      59.407       0.831      60.239      16.416    1265.632     100.596    1164.450       0.586      59.407      61.724     164.542     290.303     142.248      10.409       0.000       0.000       0.000    1265.046       0.000       0.000       0.000       0.000       0.000      59.407       0.000       0.000       0.831       0.000       0.000       0.000       0.000       0.000     125.761      16.632       1.987       0.000
   365    12    31  2009      16      16  hru16               1468.060       0.000       0.000       8.556       1.529      10.085     148.924    1233.507     100.597    1132.322       0.588       8.556      40.483     177.644     253.183     120.348       9.745       0.000       0.000       0.000    1264.977       0.000       0.000       0.000       0.000       0.000       8.556       0.000       0.000       1.529       0.000       0.000       0.000       0.000       0.000      75.539       1.107       3.654       0.000
   365    12    31  2009      17      17  hru17               1468.060       0.000       0.000      33.397       1.473      34.870      45.746    1265.660     100.597    1164.391       0.672      33.396      54.545     180.464     302.229     158.865      19.802       0.000       0.000       0.000    1264.988       0.000       0.000       0.000       0.000       0.000      33.396       0.000       0.000       1.473       0.000       0.000       0.000       0.000       0.000     121.765       4.158       3.520       0.000
   365    12    31  2009      18      18  hru18               1468.060       0.000       0.000       0.000       2.711       2.712     250.752    1141.555     100.595    1040.336       0.624       0.000      16.067     146.243     219.245      86.615       9.715       0.000       0.000       0.000    1265.066       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       2.711       0.000       0.000       0.000       0.000       0.000      73.002       0.000       6.480       0.000
   365    12    31  2009      19      19  hru19               1468.060       0.000       0.000      90.432       0.485      90.917      12.112    1253.774     100.597    1152.609       0.568      90.432      67.016     147.412     258.661     113.908       9.313       0.000       0.000       0.000    1264.989       0.000       0.000       0.000       0.000       0.000      90.432       0.000       0.000       0.485       0.000       0.000       0.000       0.000       0.000     111.250      19.333       1.159       0.000
   365    12    31  2009      20      20  hru20               1468.060       0.000       0.000      16.721       2.379      19.100     165.114    1215.330     100.597    1113.924       0.809      16.721      46.818     176.238     244.729     114.755       9.701       0.000       0.000       0.000    1265.003       0.000       0.000       0.000       0.000       0.000      16.721       0.000       0.000       2.379       0.000       0.000       0.000       0.000       0.000      68.491       3.093       5.685       0.000
   365    12    31  2009      21      21  hru21               1468.060       0.000       0.000      48.796       0.440      49.236      39.454    1265.597     100.598    1164.345       0.654      48.796      59.250     171.912     285.679     143.985      18.566       0.000       0.000       0.000    1264.943       0.000       0.000       0.000       0.000       0.000      48.796       0.000       0.000       0.440       0.000       0.000       0.000       0.000       0.000     113.768       9.975       1.052       0.000
   365    12    31  2009      22      22  hru22               1468.060       0.000       0.000      16.721       0.443      17.164     142.496    1230.966     100.597    1129.782       0.587      16.721      46.817     175.944     253.377     118.734       9.567       0.000       0.000       0.000    1264.990       0.000       0.000       0.000       0.000       0.000      16.721       0.000       0.000       0.443       0.000       0.000       0.000       0.000       0.000      77.433       3.701       1.058       0.000
   365    12    31  2009      23      23  hru23               1468.060       0.000       0.000      16.721       0.198      16.920      61.692    1265.691     100.598    1164.349       0.743      16.721      46.913     190.153     313.910     168.710      19.780       0.000       0.000       0.000    1264.948       0.000       0.000       0.000       0.000       0.000      16.721       0.000       0.000       0.198       0.000       0.000       0.000       0.000       0.000     123.757       6.748       0.474       0.000
   365    12    31  2009      24      24  hru24               1468.060       0.000       0.000    1117.452       0.001    1117.453       0.000     338.741       0.000       0.000     338.741    1117.451      98.833      66.439      78.305      68.803       2.234       0.000       0.000       0.000    1265.046       0.000       0.000       0.000       0.000       0.000    1117.451       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000      11.866       0.000       0.004       0.000
   365    12    31  2009      25      25  hru25               1468.060       0.000       0.000    1117.452       0.000    1117.452       0.000     338.407       0.000       0.000     338.407    1117.451      98.833      89.644     101.846      92.011       1.106       0.000       0.000       0.000    1265.029       0.000       0.000       0.000       0.000       0.000    1117.451       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      12.202       0.000       0.000       0.000
   365    12    31  2009      26      26  hru26               1468.060       0.000       0.000    1117.452       0.002    1117.453       0.000     338.685       0.000       0.000     338.685    1117.451      98.833      84.026      95.948      86.396       2.043       0.000       0.000       0.000    1264.991       0.000       0.000       0.000       0.000       0.000    1117.451       0.000       0.000       0.002       0.000       0.000       0.000       0.000       0.000      11.922       0.000       0.005       0.000
   365    12    31  2009      27      27  hru27               1468.060       0.000       0.000    1117.452       0.000    1117.452       0.000     338.427       0.000       0.000     338.427    1117.451      98.833      36.639      48.821      39.005       2.002       0.000       0.000       0.000    1265.020       0.000       0.000       0.000       0.000       0.000    1117.451       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      12.182       0.000       0.000       0.000
   365    12    31  2009      28      28  hru28               1468.060       0.000       0.000      86.583       6.643      93.226     662.092     626.892      37.692     339.690     249.510      86.583      38.010     266.393     338.740     229.411      24.279       0.000       0.000       0.000    1265.057       0.000       0.000       0.000       0.000       0.000      86.583       0.000       0.000       6.643       0.000       0.000       0.000       0.000       0.000      72.347      22.655      15.875       0.000
   365    12    31  2009      29      29  hru29               1468.060       0.000       0.000     425.672      10.779     436.451     273.734     697.223      37.692     339.660     319.871     425.815      65.325     407.859     430.018     377.829      63.485       0.000       0.000       0.000    1264.976       0.000       0.000       0.000       0.000       0.000     425.815       0.000       0.000      10.779       0.000       0.000       0.000       0.000       0.000      22.159      54.659      25.760       0.000
   365    12    31  2009      30      30  hru30               1468.060       0.000       0.000     590.036      85.812     675.848     122.236     662.984      37.692     339.655     285.638     590.529      78.117     497.000     512.950     469.148      92.967       0.000       0.000       0.000    1264.961       0.000       0.000       0.000       0.000       0.000     590.529       0.000       0.000      85.812       0.000       0.000       0.000       0.000       0.000      15.950     102.021     205.077       0.000
   365    12    31  2009      31      31  hru31               1468.060       0.000       0.000      46.901       3.914      50.814     235.279    1121.442      71.087    1016.590      33.766      46.900      47.321     196.836     273.471     134.875      13.455       0.000       0.000       0.000    1265.009       0.000       0.000       0.000       0.000       0.000      46.900       0.000       0.000       3.914       0.000       0.000       0.000       0.000       0.000      76.635       4.187       9.353       0.000
   365    12    31  2009      32      32  hru32               1468.060       0.000       0.000      92.341       1.487      93.828      32.442    1128.522      71.087    1052.700       4.735      92.341      67.016     179.093     392.306     208.575      17.836       0.000       0.000       0.000    1265.006       0.000       0.000       0.000       0.000       0.000      92.341       0.000       0.000       1.487       0.000       0.000       0.000       0.000       0.000     213.213      34.845       3.554       0.000
   365    12    31  2009      33      33  hru33               1468.060       0.000       0.000     288.881       0.460     289.340       3.183     468.136      37.227     364.561      66.348     288.881      70.320       0.000      12.488       4.809       4.809       0.000       0.000       0.000    1265.003       0.000       0.000       0.000       0.000       0.000     288.881       0.000       0.000       0.460       0.000       0.000       0.000       0.000       0.000      12.488      93.957       1.098       0.000
   365    12    31  2009      34      34  hru34               1468.060       0.000       0.000     126.376       9.690     136.066     789.652     464.655      42.639     374.942      47.074     126.375      61.828     270.860     340.189     247.464      26.749       0.000       0.000       0.000    1265.026       0.000       0.000       0.000       0.000       0.000     126.375       0.000       0.000       9.690       0.000       0.000       0.000       0.000       0.000      69.328       0.149      23.157       0.000
   365    12    31  2009      35      35  hru35               1468.060       0.000       0.000     802.639      32.168     834.807     128.618     480.717      42.639     374.934      63.144     802.652      91.910     503.445     514.306     485.428      99.721       0.000       0.000       0.000    1265.006       0.000       0.000       0.000       0.000       0.000     802.652       0.000       0.000      32.168       0.000       0.000       0.000       0.000       0.000      10.861       2.386      76.876       0.000
