 SWATPLUS_CUENCAPIURA      SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
    67     3     8  1982      23      23  cha23                0.2473E-02     0.0000E+00     0.2260E-02     0.2473E-02     0.3340E+00     0.3340E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8419E+01     0.4540E+00     0.2870E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3322E+01     0.0000E+00     0.3037E+01     0.2194E-02     0.8667E+01     0.3747E-01     0.3998E+00     0.2024E+01
    67     3     8  1982      24      24  cha24                0.4764E-02     0.0000E+00     0.4181E-02     0.4764E-02     0.1113E-05     0.1113E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1063E+02     0.5305E+00     0.9860E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4337E+01     0.0000E+00     0.3806E+01     0.1219E-07     0.2834E+02     0.2394E-02     0.4672E+00     0.6155E+01
    67     3     8  1982      25      25  cha25                0.1001E-01     0.0000E+00     0.8260E-02     0.1001E-01     0.2208E-05     0.2208E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1613E+02     0.7002E+00     0.8582E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4554E+01     0.0000E+00     0.3757E+01     0.6298E-07     0.3776E+02     0.4038E-02     0.6166E+00     0.4388E+02
    67     3     8  1982      26      26  cha26                0.3134E-02     0.0000E+00     0.2258E-02     0.3134E-02     0.3986E-05     0.3986E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1067E+02     0.5316E+00     0.7430E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2838E+01     0.0000E+00     0.2045E+01     0.1050E-06     0.9825E+01     0.2867E-02     0.4681E+00     0.5377E+01
    67     3     8  1982      27      27  cha27                0.3241E-02     0.0000E+00     0.2789E-02     0.3241E-02     0.1618E+00     0.1618E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9959E+01     0.5078E+00     0.1138E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3291E+01     0.0000E+00     0.2832E+01     0.1691E-02     0.1404E+02     0.2474E-01     0.4472E+00     0.5754E+01
    67     3     8  1982      28      28  cha28                0.7463E-02     0.0000E+00     0.6531E-02     0.7463E-02     0.2593E-05     0.2593E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1284E+02     0.6015E+00     0.1061E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4962E+01     0.0000E+00     0.4342E+01     0.3305E-07     0.3042E+02     0.3008E-02     0.5297E+00     0.3011E+02
    67     3     8  1982      29      29  cha29                0.3924E-02     0.0000E+00     0.2774E-02     0.3924E-02     0.3491E-05     0.3491E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1170E+02     0.5654E+00     0.1148E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3046E+01     0.0000E+00     0.2153E+01     0.9927E-07     0.1287E+02     0.3146E-02     0.4979E+00     0.8132E+01
    67     3     8  1982      30      30  cha30                0.7379E-01     0.0000E+00     0.5898E-01     0.7379E-01     0.5126E+01     0.5126E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8505E+02     0.2122E+01     0.3780E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2100E+01     0.0000E+00     0.1679E+01     0.4832E-01     0.6075E+02     0.2146E+00     0.1868E+01     0.3114E+03
    67     3     8  1982      31      31  cha31                0.5799E-01     0.0000E+00     0.5554E-01     0.5799E-01     0.5001E+01     0.5001E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7401E+02     0.1934E+01     0.2450E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2081E+01     0.0000E+00     0.1993E+01     0.1133E-01     0.7369E+02     0.3023E+00     0.1703E+01     0.1868E+03
    67     3     8  1982      32      32  cha32                0.5388E-01     0.0000E+00     0.4787E-01     0.5388E-01     0.6157E+01     0.6157E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6711E+02     0.1812E+01     0.4310E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2276E+01     0.0000E+00     0.2022E+01     0.3527E-01     0.6192E+02     0.3203E+00     0.1595E+01     0.2014E+03
