 SWATPLUS_CUENCAPIURA      SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                          degc
    67     3     8  1982      47      47  cha47                0.2493E+05     0.2621E+06     0.8154E+05     0.4077E+05     0.1211E+05     0.2249E-07     0.7942E-05     0.2491E-04     0.8636E+03     0.4675E-02     0.8291E-03     0.2064E-05     0.1878E-03     0.1091E+01     0.1102E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.4727E-01     0.2016E-05     0.1537E-02     0.4611E-02     0.1697E+05     0.1537E-02     0.3129E+02     0.0000E+00     0.0000E+00     0.9519E+03     0.1788E+08     0.2016E-02     0.2016E-02     0.2016E-02     0.2016E-02     0.2016E-02     0.0000E+00     0.1091E+05     0.3943E-01     0.1961E-05     0.2973E-03     0.9082E-03     0.1009E+05     0.1414E+01     0.2244E+00     0.3330E-03     0.1027E-01     0.5120E+02     0.1906E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1800E+05     0.1936E+02
    67     3     8  1982      48      48  cha48                0.2292E+05     0.2410E+06     0.1094E+06     0.4333E+05     0.4163E+05     0.1348E+00     0.1934E+00     0.3298E-01     0.3052E+04     0.8085E+01     0.7133E+00     0.5167E-01     0.1946E+00     0.4292E+05     0.3016E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.3110E+00     0.1026E+02     0.1693E+02     0.2754E+01     0.5597E+05     0.3539E+03     0.6549E+02     0.5214E+01     0.1537E+02     0.6144E+07     0.1448E+07     0.4775E-02     0.4775E-02     0.4775E-02     0.4775E-02     0.4775E-02     0.0000E+00     0.1920E+03     0.2859E+00     0.9381E+01     0.8643E+01     0.1467E+01     0.3949E+05     0.2967E+03     0.1072E+02     0.2678E+01     0.1084E+02     0.8193E+06     0.3181E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2315E+03     0.1936E+02
    67     3     8  1982      49      49  cha49                0.4009E+05     0.4215E+06     0.1914E+06     0.7578E+05     0.6193E+05     0.2397E+00     0.5687E+00     0.9287E-01     0.5886E+04     0.1247E+02     0.3673E+01     0.1489E+00     0.3814E+00     0.2558E+06     0.2489E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2115E+00     0.7275E+01     0.2185E+02     0.3455E+01     0.6476E+05     0.2874E+03     0.1815E+03     0.6266E+01     0.1245E+02     0.1806E+08     0.5511E+07     0.4635E-02     0.4635E-02     0.4635E-02     0.4635E-02     0.4635E-02     0.0000E+00     0.3811E+03     0.1759E+00     0.6116E+01     0.1001E+02     0.1644E+01     0.3497E+05     0.2152E+03     0.2608E+02     0.3117E+01     0.9333E+01     0.2273E+07     0.1447E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5859E+03     0.1936E+02
    67     3     8  1982      50      50  cha50                0.1918E+05     0.2017E+06     0.9159E+05     0.3627E+05     0.2928E+05     0.1918E+00     0.7136E+00     0.1108E+00     0.3188E+04     0.6590E+01     0.6356E+01     0.1765E+00     0.2269E+00     0.5085E+06     0.2500E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2016E+00     0.7428E+01     0.3793E+02     0.5764E+01     0.6996E+05     0.2622E+03     0.5727E+03     0.8792E+01     0.9361E+01     0.6655E+08     0.7815E+07     0.3925E-02     0.3925E-02     0.3925E-02     0.3925E-02     0.3925E-02     0.0000E+00     0.4187E+03     0.1843E+00     0.7066E+01     0.1981E+02     0.3143E+01     0.5133E+05     0.2864E+03     0.9633E+02     0.6266E+01     0.1245E+02     0.9340E+07     0.1671E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5165E+03     0.1936E+02
    67     3     8  1982      51      51  cha51                0.4775E+05     0.5021E+06     0.2135E+06     0.9026E+05     0.5559E+05     0.4013E+00     0.1841E+01     0.2821E+00     0.7086E+04     0.1118E+02     0.1830E+02     0.4435E+00     0.3407E+00     0.1744E+07     0.1128E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1959E+00     0.6358E+01     0.4572E+02     0.6816E+01     0.9960E+05     0.1644E+03     0.1072E+04     0.5224E+01     0.6578E+01     0.1352E+09     0.1349E+08     0.3543E-02     0.3543E-02     0.3543E-02     0.3543E-02     0.3543E-02     0.0000E+00     0.4367E+03     0.1638E+00     0.5847E+01     0.2262E+02     0.3514E+01     0.5732E+05     0.2237E+03     0.1613E+03     0.7176E+01     0.8814E+01     0.1753E+08     0.9970E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6641E+03     0.1936E+02
    67     3     8  1982      52      52  cha52                0.6026E+04     0.6337E+05     0.1984E+05     0.9896E+04     0.4880E+04     0.4954E-01     0.3619E+00     0.5396E-01     0.4167E+03     0.1704E+01     0.4322E+01     0.8902E-01     0.1672E-01     0.4212E+06     0.5576E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2112E-01     0.8354E+00     0.1138E+02     0.1640E+01     0.8498E+04     0.1529E+01     0.4356E+03     0.0000E+00     0.0000E+00     0.4997E+08     0.9398E+07     0.2019E-02     0.2019E-02     0.2019E-02     0.2019E-02     0.2019E-02     0.0000E+00     0.9283E+05     0.1859E-01     0.8227E+00     0.5663E+01     0.8466E+00     0.5606E+04     0.3746E+02     0.6894E+02     0.1616E+01     0.5472E+00     0.7429E+07     0.3675E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1346E+06     0.1936E+02
    67     3     8  1982      53      53  cha53                0.7596E+05     0.7988E+06     0.2653E+06     0.1415E+06     0.7178E+05     0.2775E+00     0.6087E+00     0.9780E-01     0.4488E+04     0.1203E+02     0.1778E+01     0.1670E+00     0.4223E+00     0.1646E+06     0.3322E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1753E+00     0.5324E+01     0.1644E+02     0.2557E+01     0.4497E+05     0.2124E+03     0.1348E+03     0.5210E+01     0.7875E+01     0.1339E+08     0.1207E+08     0.2014E-02     0.2014E-02     0.2014E-02     0.2014E-02     0.2014E-02     0.0000E+00     0.5127E+03     0.1310E+00     0.4085E+01     0.6300E+01     0.1018E+01     0.1926E+05     0.1385E+03     0.1112E+02     0.2097E+01     0.6042E+01     0.1148E+07     0.6317E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1035E+04     0.1936E+02
    67     3     8  1982      54      54  cha54                0.1527E+05     0.1605E+06     0.6915E+05     0.2886E+05     0.1273E+05     0.6005E-01     0.1014E+00     0.1612E-01     0.8856E+03     0.1834E+01     0.8657E-01     0.2610E-01     0.8323E-01     0.8278E+04     0.1168E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1152E+00     0.3347E+01     0.9526E+01     0.1484E+01     0.2683E+05     0.1523E+03     0.2623E+02     0.3522E+01     0.7746E+01     0.1782E+07     0.4147E+07     0.2406E-02     0.2406E-02     0.2406E-02     0.2406E-02     0.2406E-02     0.0000E+00     0.1273E+04     0.1066E+00     0.3211E+01     0.4246E+01     0.6903E+00     0.1977E+05     0.1432E+03     0.1813E+01     0.1501E+01     0.6478E+01     0.1704E+06     0.4970E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+04     0.1936E+02
    67     3     8  1982      55      55  cha55                0.1424E+05     0.1498E+06     0.5960E+05     0.2681E+05     0.1000E+05     0.9397E-01     0.3202E+00     0.4909E-01     0.6537E+03     0.2721E+01     0.7845E+00     0.8483E-01     0.1363E+00     0.8429E+05     0.9728E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.8383E-01     0.3459E+01     0.2242E+02     0.3343E+01     0.1971E+05     0.1407E+03     0.1774E+03     0.7313E+01     0.2866E+01     0.2157E+08     0.2045E+07     0.1108E-02     0.1108E-02     0.1108E-02     0.1108E-02     0.1108E-02     0.0000E+00     0.2668E+04     0.7751E-01     0.3347E+01     0.9525E+01     0.1482E+01     0.1437E+05     0.1511E+03     0.1528E+02     0.3522E+01     0.7739E+01     0.1781E+07     0.3090E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3270E+04     0.1936E+02
    67     3     8  1982      56      56  cha56                0.7214E+03     0.7586E+04     0.2797E+04     0.1344E+04     0.5976E+03     0.1259E-08     0.3771E-06     0.1153E-05     0.9609E+02     0.9332E-05     0.5020E-04     0.9005E-17     0.1500E-06     0.1208E+00     0.6251E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1350E-01     0.1260E-05     0.4727E-03     0.1418E-02     0.7638E+04     0.4727E-03     0.1428E+02     0.0000E+00     0.0000E+00     0.7851E+03     0.5406E+07     0.1260E-02     0.1260E-02     0.1260E-02     0.1260E-02     0.1260E-02     0.0000E+00     0.3276E+06     0.1318E-01     0.8946E-06     0.1269E-03     0.3924E-03     0.7213E+04     0.6394E+00     0.9365E-01     0.4041E-04     0.3897E-03     0.6412E+02     0.7423E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3516E+06     0.1936E+02
    67     3     8  1982      57      57  cha57                0.9736E+04     0.1024E+06     0.3870E+05     0.1841E+05     0.7325E+04     0.1108E+00     0.6873E+00     0.1048E+00     0.6367E+03     0.2525E+01     0.5750E+01     0.1781E+00     0.3429E-01     0.6305E+06     0.2595E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.4327E-01     0.2130E+01     0.2488E+02     0.3659E+01     0.1691E+05     0.1316E+01     0.7743E+03     0.0000E+00     0.0000E+00     0.1024E+09     0.9538E+07     0.3633E-02     0.3633E-02     0.3633E-02     0.3633E-02     0.3633E-02     0.0000E+00     0.1434E+05     0.3942E-01     0.2112E+01     0.1219E+02     0.1864E+01     0.1153E+05     0.6921E+02     0.1101E+03     0.3710E+01     0.1397E+01     0.1321E+08     0.1726E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1861E+05     0.1936E+02
    67     3     8  1982      58      58  cha58                0.1682E+05     0.1769E+06     0.5498E+05     0.2763E+05     0.7845E+04     0.1532E-07     0.5771E-05     0.1810E-04     0.5933E+03     0.3244E-02     0.6218E-03     0.1335E-05     0.1183E-03     0.6006E+00     0.7162E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.3181E-01     0.1473E-05     0.1216E-02     0.3649E-02     0.1152E+05     0.1216E-02     0.2611E+02     0.0000E+00     0.0000E+00     0.7036E+03     0.1399E+08     0.1473E-02     0.1473E-02     0.1473E-02     0.1473E-02     0.1473E-02     0.0000E+00     0.3115E+05     0.2688E-01     0.1064E-05     0.2270E-03     0.7061E-03     0.7077E+04     0.1176E+01     0.1862E+00     0.2317E-03     0.6933E-02     0.3315E+02     0.1300E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5052E+05     0.1936E+02
    67     3     8  1982      59      59  cha59                0.1856E+05     0.1952E+06     0.6307E+05     0.3148E+05     0.9091E+04     0.9468E-08     0.6517E-05     0.2044E-04     0.6101E+03     0.2323E-02     0.6670E-03     0.1412E-05     0.1205E-03     0.3908E+00     0.8363E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.4127E-01     0.9849E-06     0.1452E-02     0.4356E-02     0.1155E+05     0.1452E-02     0.2459E+02     0.0000E+00     0.0000E+00     0.4499E+03     0.1643E+08     0.9849E-03     0.9849E-03     0.9849E-03     0.9849E-03     0.9849E-03     0.0000E+00     0.1582E+05     0.3563E-01     0.6796E-06     0.2819E-03     0.8783E-03     0.7373E+04     0.1138E+01     0.1898E+00     0.2611E-03     0.7614E-02     0.2279E+02     0.1733E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2392E+05     0.1936E+02
    67     3     8  1982      60      60  cha60                0.5103E+04     0.5366E+05     0.1689E+05     0.8396E+04     0.3279E+04     0.1898E-07     0.2650E-05     0.8339E-05     0.3452E+03     0.2982E-02     0.1872E-02     0.3408E-06     0.2917E-04     0.1508E+02     0.2909E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1480E-01     0.2280E-05     0.6168E-03     0.1850E-02     0.7008E+04     0.6168E-03     0.1802E+02     0.0000E+00     0.0000E+00     0.1673E+05     0.7477E+07     0.2280E-02     0.2280E-02     0.2280E-02     0.2280E-02     0.2280E-02     0.0000E+00     0.2553E+06     0.1273E-01     0.1440E-05     0.1259E-03     0.3939E-03     0.4765E+04     0.8941E+00     0.1996E+00     0.8602E-04     0.2167E-02     0.9945E+03     0.5059E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4013E+06     0.1936E+02
    67     3     8  1982      61      61  cha61                0.2611E+05     0.2746E+06     0.8520E+05     0.4286E+05     0.1457E+05     0.2868E+00     0.2017E+01     0.2992E+00     0.9574E+03     0.8173E+01     0.1561E+02     0.5132E+00     0.1064E+00     0.1835E+07     0.2363E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.5143E-01     0.3607E+01     0.5056E+02     0.7248E+01     0.1668E+05     0.1774E+01     0.1621E+04     0.0000E+00     0.0000E+00     0.2116E+09     0.1905E+08     0.1929E-02     0.1929E-02     0.1929E-02     0.1929E-02     0.1929E-02     0.0000E+00     0.8732E+04     0.4315E-01     0.3459E+01     0.2242E+02     0.3342E+01     0.9534E+04     0.1395E+03     0.1715E+03     0.7313E+01     0.2858E+01     0.2157E+08     0.1427E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1412E+05     0.1936E+02
    67     3     8  1982      62      62  cha62                0.1465E+05     0.1540E+06     0.6992E+05     0.2769E+05     0.1527E+05     0.1424E+00     0.6477E+00     0.1008E+00     0.2471E+04     0.3299E+01     0.4072E+01     0.1709E+00     0.1258E+00     0.4062E+06     0.8890E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1430E+00     0.4114E+01     0.3230E+02     0.4852E+01     0.8992E+05     0.1049E+03     0.6315E+03     0.5008E+01     0.2026E+01     0.8336E+08     0.3662E+07     0.2882E-02     0.2882E-02     0.2882E-02     0.2882E-02     0.2882E-02     0.0000E+00     0.8695E+03     0.1344E+00     0.4075E+01     0.1601E+02     0.2510E+01     0.7276E+05     0.1617E+03     0.8562E+02     0.5224E+01     0.6577E+01     0.1007E+08     0.1162E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1011E+04     0.1936E+02
    67     3     8  1982      63      63  cha63                0.8214E+04     0.8638E+05     0.3922E+05     0.1553E+05     0.7428E+04     0.1905E-07     0.1986E-05     0.9213E-06     0.1303E+04     0.1562E-03     0.1592E-03     0.8490E-12     0.2173E-04     0.3994E+00     0.7096E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.7851E-01     0.4800E-05     0.8711E-03     0.2613E-02     0.6915E+05     0.8711E-03     0.1502E+02     0.0000E+00     0.0000E+00     0.9925E+03     0.9462E+07     0.4800E-02     0.4800E-02     0.4800E-02     0.4800E-02     0.4800E-02     0.0000E+00     0.3663E+04     0.7453E-01     0.4332E-05     0.3181E-03     0.9477E-03     0.5809E+05     0.1221E+01     0.5928E+00     0.1349E-03     0.4787E-02     0.8182E+02     0.3888E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4197E+04     0.1936E+02
    67     3     8  1982      64      64  cha64                0.1487E+05     0.1563E+06     0.5342E+05     0.2613E+05     0.9245E+04     0.1238E+00     0.8862E+00     0.1317E+00     0.1602E+04     0.3642E+01     0.6563E+01     0.2396E+00     0.4706E-01     0.7557E+06     0.1804E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.5227E-01     0.2401E+01     0.3367E+02     0.4828E+01     0.3352E+05     0.1546E+01     0.1113E+04     0.0000E+00     0.0000E+00     0.1428E+09     0.1612E+08     0.1994E-02     0.1994E-02     0.1994E-02     0.1994E-02     0.1994E-02     0.0000E+00     0.8452E+04     0.4710E-01     0.2383E+01     0.1526E+02     0.2273E+01     0.2282E+05     0.1025E+03     0.1167E+03     0.5008E+01     0.2021E+01     0.1467E+08     0.1423E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1124E+05     0.1936E+02
    67     3     8  1982      65      65  cha65                0.2142E+04     0.2252E+05     0.1022E+05     0.4049E+04     0.1514E+04     0.5794E-08     0.6517E-06     0.2014E-05     0.1987E+03     0.2405E-04     0.5002E-04     0.4721E-15     0.2801E-05     0.2106E+00     0.1510E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2628E-01     0.3522E-05     0.5757E-03     0.1727E-02     0.1442E+05     0.5757E-03     0.1324E+02     0.0000E+00     0.0000E+00     0.9479E+03     0.5988E+07     0.3522E-02     0.3522E-02     0.3522E-02     0.3522E-02     0.3522E-02     0.0000E+00     0.5436E+05     0.2552E-01     0.2867E-05     0.1603E-03     0.4980E-03     0.1280E+05     0.8633E+00     0.1900E+00     0.5481E-04     0.1190E-02     0.6068E+02     0.1367E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5923E+05     0.1936E+02
