 SWATPLUS_CUENCAPIURA      SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
    67     3     8  1982      47      47  cha47                0.8935E-02     0.0000E+00     0.7454E-02     0.8935E-02     0.3811E-06     0.3811E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1562E+02     0.6855E+00     0.9260E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.8101E+00     0.0000E+00     0.6758E+00     0.6963E-07     0.2848E+02     0.3993E-02     0.6037E+00     0.4261E+02
    67     3     8  1982      48      48  cha48                0.5880E-01     0.0000E+00     0.5404E-01     0.5880E-01     0.1939E+01     0.1939E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5863E+02     0.1656E+01     0.5910E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.5881E+00     0.0000E+00     0.5405E+00     0.5217E-01     0.1115E+03     0.8414E+00     0.1458E+01     0.1772E+03
    67     3     8  1982      49      49  cha49                0.3998E-01     0.0000E+00     0.3326E-01     0.3998E-01     0.1375E+01     0.1375E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3903E+02     0.1262E+01     0.8040E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.7876E+00     0.0000E+00     0.6552E+00     0.8371E-01     0.9874E+02     0.6119E+00     0.1112E+01     0.8736E+02
    67     3     8  1982      50      50  cha50                0.3812E-01     0.0000E+00     0.3484E-01     0.3812E-01     0.1404E+01     0.1404E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3549E+02     0.1185E+01     0.1038E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.8802E+00     0.0000E+00     0.8046E+00     0.4903E-01     0.1449E+03     0.8169E+00     0.1043E+01     0.8112E+02
    67     3     8  1982      51      51  cha51                0.3703E-01     0.0000E+00     0.3097E-01     0.3703E-01     0.1202E+01     0.1202E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2933E+02     0.1043E+01     0.2637E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1175E+01     0.0000E+00     0.9827E+00     0.8800E-01     0.1618E+03     0.6411E+00     0.9187E+00     0.8636E+02
    67     3     8  1982      52      52  cha52                0.3992E-02     0.0000E+00     0.3515E-02     0.3992E-02     0.1579E+00     0.1579E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1120E+02     0.5491E+00     0.1381E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6303E+00     0.0000E+00     0.5549E+00     0.7877E-02     0.1584E+02     0.1081E+00     0.4835E+00     0.8128E+01
    67     3     8  1982      53      53  cha53                0.3313E-01     0.0000E+00     0.2477E-01     0.3313E-01     0.1006E+01     0.1006E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3779E+02     0.1235E+01     0.2119E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6891E+00     0.0000E+00     0.5151E+00     0.8808E-01     0.5437E+02     0.3938E+00     0.1088E+01     0.1324E+03
    67     3     8  1982      54      54  cha54                0.2177E-01     0.0000E+00     0.2016E-01     0.2177E-01     0.6327E+00     0.6327E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3084E+02     0.1079E+01     0.3102E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6354E+00     0.0000E+00     0.5881E+00     0.1769E-01     0.5582E+02     0.4061E+00     0.9500E+00     0.1042E+03
    67     3     8  1982      55      55  cha55                0.1585E-01     0.0000E+00     0.1465E-01     0.1585E-01     0.6540E+00     0.6540E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2434E+02     0.9213E+00     0.4909E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6861E+00     0.0000E+00     0.6344E+00     0.2030E-01     0.4061E+02     0.4305E+00     0.8113E+00     0.7938E+02
    67     3     8  1982      56      56  cha56                0.2552E-02     0.0000E+00     0.2491E-02     0.2552E-02     0.2382E-06     0.2382E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7778E+01     0.4307E+00     0.2136E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7397E+00     0.0000E+00     0.7219E+00     0.3970E-08     0.2035E+02     0.1805E-02     0.3792E+00     0.4668E+01
    67     3     8  1982      57      57  cha57                0.8181E-02     0.0000E+00     0.7452E-02     0.8181E-02     0.4026E+00     0.4026E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1116E+02     0.5480E+00     0.5565E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1298E+01     0.0000E+00     0.1183E+01     0.1656E-01     0.3258E+02     0.2005E+00     0.4825E+00     0.1621E+02
