 FINAL_TRY                 SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
    67     3     8  1982      39      39  cha0039              0.2103E+02     0.0000E+00     0.2097E+02     0.2103E+02     0.3147E+05     0.3172E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2502E+03     0.0000E+00     0.2445E+03     0.4290E+01     0.5800E-03     0.0000E+00     0.5299E-01     0.0000E+00     0.1030E+03     0.0000E+00     0.1027E+03     0.1232E+02     0.5376E+05     0.6987E+03     0.3777E+01     0.1139E+04
    67     3     8  1982      40      40  cha0040              0.2108E+02     0.0000E+00     0.2102E+02     0.2108E+02     0.3180E+05     0.3193E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1284E+03     0.0000E+00     0.2418E+03     0.4258E+01     0.8400E-03     0.0000E+00     0.3973E-01     0.0000E+00     0.1051E+03     0.0000E+00     0.1048E+03     0.8991E+01     0.5430E+05     0.7079E+03     0.3750E+01     0.1339E+04
    67     3     8  1982      41      41  cha0041              0.2322E+01     0.0000E+00     0.2314E+01     0.2322E+01     0.4037E+04     0.4078E+04     0.0000E+00     0.0000E+00     0.2662E+01     0.2837E+03     0.4341E+02     0.0000E+00     0.3838E+02     0.1310E+01     0.1780E-02     0.3290E+00     0.9363E-01     0.0000E+00     0.2490E+03     0.0000E+00     0.2481E+03     0.8214E+00     0.4481E+04     0.5210E+02     0.1102E+01     0.3980E+02
    67     3     8  1982      42      42  cha0042              0.2270E+01     0.0000E+00     0.2246E+01     0.2270E+01     0.3954E+04     0.4118E+04     0.0000E+00     0.0000E+00     0.2669E+01     0.1697E+04     0.1666E+03     0.0000E+00     0.3767E+02     0.1374E+01     0.2490E-02     0.7477E+00     0.1313E+00     0.0000E+00     0.2511E+03     0.0000E+00     0.2484E+03     0.2138E+01     0.4504E+04     0.5122E+02     0.1091E+01     0.4545E+02
    67     3     8  1982      43      43  cha0043              0.2205E+01     0.0000E+00     0.2196E+01     0.2205E+01     0.3805E+04     0.3861E+04     0.0000E+00     0.0000E+00     0.2584E+01     0.8759E+03     0.5850E+02     0.0000E+00     0.3637E+02     0.1391E+01     0.2870E-02     0.9860E+00     0.1163E+00     0.0000E+00     0.2586E+03     0.0000E+00     0.2575E+03     0.8070E+00     0.4496E+04     0.4848E+02     0.1067E+01     0.4540E+02
    67     3     8  1982      44      44  cha0044              0.9281E+00     0.0000E+00     0.8700E+00     0.9281E+00     0.1900E+04     0.1900E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.2552E+05     0.0000E+00     0.0000E+00     0.1671E+02     0.2855E+01     0.1837E-01     0.1088E+02     0.0000E+00     0.0000E+00     0.3977E+03     0.0000E+00     0.3728E+03     0.2121E+01     0.2254E+04     0.2048E+02     0.8269E+00     0.3598E+02
    67     3     8  1982      45      45  cha0045              0.1593E-04     0.0000E+00     0.2033E-04     0.1593E-04     0.1538E-05     0.1538E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3670E+02     0.1212E+01     0.1730E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1839E-02     0.0000E+00     0.2347E-02     0.2426E-08     0.1072E-03     0.1574E-06     0.1067E+01     0.3557E+02
    67     3     8  1982      46      46  cha0046              0.9128E-05     0.0000E+00     0.9108E-05     0.9128E-05     0.5408E-06     0.5408E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3090E+02     0.1080E+01     0.3070E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1404E-02     0.0000E+00     0.1401E-02     0.2323E-08     0.2159E-03     0.8125E-06     0.9514E+00     0.3292E+02
    67     3     8  1982      47      47  cha0047              0.1616E-04     0.0000E+00     0.8383E-05     0.1616E-04     0.5371E-06     0.5371E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2881E+02     0.1031E+01     0.2890E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2795E-02     0.0000E+00     0.1449E-02     0.1752E-08     0.4702E-03     0.1783E-05     0.9079E+00     0.2753E+02
    67     3     8  1982      48      48  cha0048              0.1599E-02     0.0000E+00     0.6786E-03     0.1599E-02     0.6156E+00     0.6156E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2449E+02     0.9251E+00     0.3270E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3625E+00     0.0000E+00     0.1538E+00     0.3851E-02     0.2894E-01     0.6124E-02     0.8146E+00     0.2075E+02
    67     3     8  1982      49      49  cha0049              0.1699E-07     0.0000E+00     0.4154E-11     0.1699E-07     0.2193E-05     0.2193E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2331E+02     0.8952E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.4182E-05     0.0000E+00     0.1022E-08     0.6187E-08     0.2134E-07     0.3524E-10     0.7883E+00     0.1034E+01
    67     3     8  1982      50      50  cha0050              0.6783E-06     0.0000E+00     0.3253E-08     0.6783E-06     0.1891E-05     0.1891E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1623E+02     0.7031E+00     0.2560E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3053E-03     0.0000E+00     0.1464E-05     0.5338E-08     0.5172E-05     0.1785E-08     0.6192E+00     0.7680E+01
    67     3     8  1982      51      51  cha0051              0.2118E-01     0.0000E+00     0.1088E-01     0.2118E-01     0.3895E+01     0.3895E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1792E+02     0.7513E+00     0.1950E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.8078E+01     0.0000E+00     0.4149E+01     0.5047E-01     0.4081E+00     0.3879E-01     0.6616E+00     0.8275E+01
    67     3     8  1982      52      52  cha0052              0.4854E-06     0.0000E+00     0.5109E-08     0.4854E-06     0.2902E-05     0.2902E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2264E+02     0.8778E+00     0.1870E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1254E-03     0.0000E+00     0.1320E-05     0.8858E-08     0.5771E-05     0.2088E-07     0.7730E+00     0.1329E+02
    67     3     8  1982      53      53  cha0053              0.1328E+01     0.0000E+00     0.1317E+01     0.1328E+01     0.1955E+04     0.2057E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.1222E+04     0.1022E+03     0.0000E+00     0.2938E+02     0.1299E+01     0.5170E-02     0.1344E+01     0.1789E+00     0.0000E+00     0.2222E+03     0.0000E+00     0.2203E+03     0.7204E+00     0.2282E+04     0.2665E+02     0.9286E+00     0.3903E+02
    67     3     8  1982      54      54  cha0054              0.1944E-05     0.0000E+00     0.5965E-07     0.1944E-05     0.1643E-05     0.1643E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1019E+02     0.5156E+00     0.4720E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1901E-02     0.0000E+00     0.5832E-04     0.4648E-08     0.2360E-03     0.2357E-06     0.4540E+00     0.3889E+01
    67     3     8  1982      55      55  cha0055              0.6849E-05     0.0000E+00     0.5955E-06     0.6849E-05     0.2798E-05     0.2798E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1266E+02     0.5958E+00     0.3780E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4664E-02     0.0000E+00     0.4055E-03     0.8477E-08     0.2198E-02     0.6562E-06     0.5247E+00     0.5513E+01
    67     3     8  1982      56      56  cha0056              0.6753E+00     0.0000E+00     0.6690E+00     0.6753E+00     0.9254E+03     0.9398E+03     0.0000E+00     0.0000E+00     0.6241E+00     0.0000E+00     0.1499E+02     0.0000E+00     0.2362E+02     0.9031E+00     0.1140E-02     0.0000E+00     0.3932E-01     0.0000E+00     0.1626E+03     0.0000E+00     0.1611E+03     0.5412E+00     0.9086E+03     0.1233E+02     0.7952E+00     0.1135E+02
