 FINAL_TRY                
  SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                               
  
                                                                            --YIELD (kg/ha)--
  jday   mon   day    yr    unit PLANTNM                         MASS          C           N           P
    67     3     8  1982    7431    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7432    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7433    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7434    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7435    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7436    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7437    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7438    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7439    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7440    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    7441    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    7442    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7443    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7444    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7445    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7446    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7447    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7448    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7449    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7450    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7451    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7452    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7453    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7454    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7455    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7456    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7457    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7458    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7459    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7460    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7461    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7462    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    7463    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    7464    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7465    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7466    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7467    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7468    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7469    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7470    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7471    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7472    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7473    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7474    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7475    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7476    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7477    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7478    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7479    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7480    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7481    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7482    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7483    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    7484    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    7485    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7486    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7487    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7488    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7489    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7490    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7491    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7492    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7493    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7494    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7495    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7496    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    7497    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    7498    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7499    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7500    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    7501    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    7502    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    7503    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7504    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7505    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    7506    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    7507    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    7508    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7509    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7510    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7511    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7512    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7513    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7514    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7515    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7516    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7517    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7518    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7519    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7520    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7521    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7522    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7523    wetl                        0.000       0.000       0.000       0.000
    67     3     8  1982    7524    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7525    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7526    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7527    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7528    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7529    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7530    bsvg                        0.000       0.000       0.000       0.000
    67     3     8  1982    7531    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7532    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7533    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7534    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7535    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7536    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7537    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7538    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7539    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7540    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7541    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7542    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7543    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7544    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7545    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7546    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7547    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7548    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7549    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7550    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7551    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7552    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7553    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7554    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7555    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7556    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7557    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7558    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7559    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7560    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7561    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7562    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7563    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7564    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7565    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7566    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7567    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7568    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7569    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7570    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7571    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7572    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7573    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7574    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7575    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7576    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7577    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7578    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7579    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7580    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7581    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7582    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7583    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7584    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7585    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7586    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7587    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7588    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7589    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7590    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7591    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7592    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7593    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7594    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7595    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7596    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7597    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7598    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7599    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7600    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7601    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7602    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7603    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7604    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7605    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7606    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7607    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7608    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7609    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7610    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7611    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7612    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7613    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7614    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7615    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7616    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7617    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7618    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7619    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7620    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7621    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7622    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7623    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7624    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7625    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7626    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7627    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7628    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7629    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7630    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7631    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7632    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7633    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7634    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7635    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7636    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7637    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7638    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7639    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7640    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7641    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7642    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7643    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7644    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7645    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7646    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7647    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7648    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7649    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7650    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7651    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7652    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7653    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7654    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7655    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7656    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7657    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7658    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7659    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7660    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7661    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7662    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7663    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7664    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7665    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7666    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7667    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7668    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7669    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7670    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7671    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7672    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7673    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7674    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7675    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7676    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7677    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7678    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7679    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7680    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7681    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7682    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7683    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7684    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7685    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7686    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    7687    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    7688    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7689    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7690    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7691    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7692    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7693    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7694    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7695    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7696    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7697    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7698    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7699    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7700    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7701    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7702    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7703    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7704    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7705    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7706    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7707    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7708    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7709    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7710    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7711    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7712    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7713    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7714    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7715    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7716    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7717    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7718    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7719    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7720    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7721    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7722    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7723    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7724    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7725    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7726    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7727    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7728    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7729    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7730    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7731    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7732    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7733    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7734    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7735    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7736    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7737    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7738    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7739    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7740    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7741    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7742    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7743    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7744    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7745    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7746    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7747    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7748    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7749    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7750    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7751    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7752    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7753    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7754    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7755    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7756    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7757    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7758    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7759    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    7760    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    7761    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7762    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7763    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7764    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7765    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7766    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7767    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7768    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7769    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7770    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7771    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7772    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7773    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7774    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7775    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7776    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7777    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    7778    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    7779    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7780    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7781    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7782    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7783    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7784    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7785    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7786    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7787    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7788    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7789    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7790    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7791    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7792    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7793    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7794    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7795    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7796    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7797    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7798    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7799    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7800    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7801    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7802    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7803    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7804    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7805    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7806    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7807    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7808    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7809    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7810    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7811    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7812    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7813    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7814    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7815    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7816    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7817    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7818    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7819    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7820    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7821    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7822    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7823    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7824    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7825    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7826    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7827    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7828    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7829    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7830    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7831    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7832    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7833    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7834    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7835    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7836    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7837    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7838    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7839    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7840    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7841    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7842    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    7843    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    7844    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    7845    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7846    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    7847    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7848    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    7849    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    7850    past                        0.000       0.000       0.000       0.000
