 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha
    67     3     8  1982     203     203  hru203                20.386     117.514      13.258       0.551      17.440       1.732       0.000       8.728       0.000       1.558       0.000       0.000
    67     3     8  1982     204     204  hru204                28.143     109.776      11.831       0.545      15.986       1.853       0.000      12.144       0.000       1.356       0.000       0.000
    67     3     8  1982     205     205  hru205                28.764     112.121      12.085       0.553      16.538       1.839       0.000      12.409       0.000       1.355       0.000       0.000
    67     3     8  1982     206     206  hru206                29.899     115.929      12.494       0.541      15.373       1.835       0.000      12.843       0.000       1.357       0.000       0.000
    67     3     8  1982     207     207  hru207                25.338     144.487      16.302       0.544      19.498       1.672       0.000      10.770       0.000       1.552       0.000       0.000
    67     3     8  1982     208     208  hru208                22.998     131.957      14.888       0.547      18.905       1.697       0.000       9.819       0.000       1.554       0.000       0.000
    67     3     8  1982     209     209  hru209                18.970     109.155      12.315       0.556      15.014       1.761       0.000       8.099       0.000       1.564       0.000       0.000
    67     3     8  1982     210     210  hru210                21.526     124.021      13.993       0.549      18.407       1.714       0.000       9.219       0.000       1.555       0.000       0.000
    67     3     8  1982     211     211  hru211                25.489     145.454      16.411       0.543      20.032       1.666       0.000      10.843       0.000       1.550       0.000       0.000
    67     3     8  1982     212     212  hru212                11.711      44.782       4.751       0.339      17.685       1.404       0.000       5.544       0.000       1.940       0.000       0.000
    67     3     8  1982     213     213  hru213                24.712      97.224      10.478       0.538      14.404       1.908       0.000      10.727       0.000       1.358       0.000       0.000
    67     3     8  1982     214     214  hru214                24.690      97.206      10.476       0.539      14.778       1.906       0.000      10.725       0.000       1.358       0.000       0.000
    67     3     8  1982     215     215  hru215                23.431      92.703       9.991       0.540      14.623       1.921       0.000      10.218       0.000       1.358       0.000       0.000
    67     3     8  1982     216     216  hru216                21.564      85.415       9.204       0.545      13.110       1.964       0.000       9.402       0.000       1.360       0.000       0.000
    67     3     8  1982     217     217  hru217                25.890     101.799      10.972       0.546      15.614       1.881       0.000      11.241       0.000       1.356       0.000       0.000
    67     3     8  1982     218     218  hru218                22.896      90.875       9.794       0.541      14.622       1.925       0.000      10.012       0.000       1.358       0.000       0.000
    67     3     8  1982     219     219  hru219                 1.780       7.178       0.761       0.411       6.304       1.639       0.000       0.881       0.000       2.002       0.000       0.000
    67     3     8  1982     220     220  hru220                 3.228      12.907       1.369       0.396       8.623       1.591       0.000       1.587       0.000       1.988       0.000       0.000
    67     3     8  1982     221     221  hru221                64.506     288.277      32.319       0.597      10.492       1.531       0.000      23.683       0.000       0.357       0.000       0.000
    67     3     8  1982     222     222  hru222               163.239     506.630      56.810       0.532      17.042       0.914       0.000      27.353       0.000       0.357       0.000       0.000
    67     3     8  1982     223     223  hru223                 4.515      24.235       2.717       0.667      10.445       2.276       0.000       1.897       0.000       0.357       0.000       0.000
    67     3     8  1982     224     224  hru224                11.996      63.022       7.066       0.663      17.330       2.171       0.000       4.964       0.000       0.357       0.000       0.000
    67     3     8  1982     225     225  hru225               307.204     654.286      73.369       0.481      22.912       0.641       0.000      28.005       0.000       0.357       0.000       0.000
    67     3     8  1982     226     226  hru226                 4.492      24.116       2.703       0.667      10.404       2.276       0.000       1.887       0.000       0.357       0.000       0.000
    67     3     8  1982     227     227  hru227                14.548      75.895       8.509       0.661      19.262       2.139       0.000       5.989       0.000       0.357       0.000       0.000
    67     3     8  1982     228     228  hru228                 1.878      10.168       1.140       0.668       6.602       2.318       0.000       0.794       0.000       0.357       0.000       0.000
    67     3     8  1982     229     229  hru229                59.666     271.343      30.420       0.601      10.378       1.587       0.000      22.207       0.000       0.357       0.000       0.000
    67     3     8  1982     230     230  hru230               129.944     453.102      50.805       0.549      15.132       1.017       0.000      27.150       0.000       0.357       0.000       0.000
    67     3     8  1982     231     231  hru231                26.867     134.888      15.121       0.636       6.770       1.993       0.000      10.745       0.000       0.357       0.000       0.000
    67     3     8  1982     232     232  hru232                 1.791       9.718       1.089       0.668       6.520       2.319       0.000       0.758       0.000       0.357       0.000       0.000
    67     3     8  1982     233     233  hru233                14.232      74.289       8.329       0.662      18.899       2.143       0.000       5.861       0.000       0.357       0.000       0.000
    67     3     8  1982     234     234  hru234               160.665     502.588      56.356       0.533      16.797       0.920       0.000      27.317       0.000       0.357       0.000       0.000
    67     3     8  1982     235     235  hru235                63.588     284.930      31.944       0.597      10.436       1.542       0.000      23.391       0.000       0.357       0.000       0.000
    67     3     8  1982     236     236  hru236                16.145      83.912       9.408       0.661      20.550       2.118       0.000       6.629       0.000       0.357       0.000       0.000
    67     3     8  1982     237     237  hru237               526.455     759.179      85.117       0.446      28.598       0.540       0.000      29.073       0.000       0.356       0.000       0.000
    67     3     8  1982     238     238  hru238               188.781     541.709      60.744       0.521      18.564       0.848       0.000      27.508       0.000       0.357       0.000       0.000
    67     3     8  1982     239     239  hru239                63.446     284.594      31.906       0.598      10.467       1.544       0.000      23.361       0.000       0.357       0.000       0.000
    67     3     8  1982     240     240  hru240                15.026      78.245       8.773       0.662      19.364       2.133       0.000       6.176       0.000       0.357       0.000       0.000
    67     3     8  1982     241     241  hru241               508.735     755.893      84.749       0.460      29.352       0.549       0.000      29.201       0.000       0.356       0.000       0.000
    67     3     8  1982     242     242  hru242                27.816     139.804      15.677       0.658      27.046       1.978       0.000      11.141       0.000       0.357       0.000       0.000
    67     3     8  1982     243     243  hru243                20.392     118.138      13.329       0.550      18.355       1.727       0.000       8.775       0.000       1.557       0.000       0.000
    67     3     8  1982     244     244  hru244                15.578      90.290      10.186       0.560      14.324       1.800       0.000       6.683       0.000       1.567       0.000       0.000
    67     3     8  1982     245     245  hru245                17.471     101.092      11.405       0.556      15.636       1.773       0.000       7.492       0.000       1.564       0.000       0.000
    67     3     8  1982     246     246  hru246                18.917     109.273      12.328       0.554      16.530       1.752       0.000       8.107       0.000       1.561       0.000       0.000
    67     3     8  1982     247     247  hru247                17.530     101.088      11.404       0.558      14.381       1.780       0.000       7.492       0.000       1.566       0.000       0.000
    67     3     8  1982     248     248  hru248                 1.653       9.776       1.103       0.638       3.835       2.031       0.000       0.717       0.000       1.599       0.000       0.000
    67     3     8  1982     249     249  hru249                 0.349       2.079       0.234       0.661       0.151       2.080       0.000       0.152       0.000       1.610       0.000       0.000
    67     3     8  1982     250     250  hru250                22.731     130.105      14.679       0.549      17.347       1.710       0.000       9.679       0.000       1.558       0.000       0.000
    67     3     8  1982     251     251  hru251                 1.521       9.000       1.015       0.641       3.691       2.034       0.000       0.660       0.000       1.600       0.000       0.000
    67     3     8  1982     252     252  hru252                 1.528       9.124       1.029       0.654       4.059       2.040       0.000       0.669       0.000       1.603       0.000       0.000
    67     3     8  1982     253     253  hru253                15.986      93.372      10.534       0.558      15.589       1.789       0.000       6.913       0.000       1.565       0.000       0.000
    67     3     8  1982     254     254  hru254                 3.711      21.931       2.474       0.612       6.497       1.991       0.000       1.610       0.000       1.595       0.000       0.000
    67     3     8  1982     255     255  hru255                22.637     129.522      14.613       0.549      17.270       1.712       0.000       9.635       0.000       1.558       0.000       0.000
    67     3     8  1982     256     256  hru256                21.339     122.887      13.865       0.549      18.193       1.718       0.000       9.133       0.000       1.556       0.000       0.000
    67     3     8  1982     257     257  hru257                 3.988      23.479       2.648       0.608       6.541       1.986       0.000       1.724       0.000       1.594       0.000       0.000
    67     3     8  1982     258     258  hru258                16.538      95.890      10.818       0.558      15.311       1.786       0.000       7.102       0.000       1.565       0.000       0.000
    67     3     8  1982     259     259  hru259                14.828      86.334       9.740       0.560      14.490       1.809       0.000       6.387       0.000       1.568       0.000       0.000
    67     3     8  1982     260     260  hru260                 3.947      23.256       2.623       0.608       6.571       1.986       0.000       1.708       0.000       1.594       0.000       0.000
    67     3     8  1982     261     261  hru261                 1.604       9.500       1.071       0.654       3.999       2.040       0.000       0.696       0.000       1.603       0.000       0.000
    67     3     8  1982     262     262  hru262                 3.995      23.503       2.651       0.612       6.429       1.989       0.000       1.726       0.000       1.595       0.000       0.000
    67     3     8  1982     263     263  hru263                11.965      69.412       7.830       0.568      11.799       1.859       0.000       5.125       0.000       1.578       0.000       0.000
    67     3     8  1982     264     264  hru264                13.500      78.364       8.840       0.564      13.242       1.834       0.000       5.792       0.000       1.573       0.000       0.000
    67     3     8  1982     265     265  hru265                 1.558       9.259       1.044       0.654       4.025       2.040       0.000       0.679       0.000       1.603       0.000       0.000
    67     3     8  1982     266     266  hru266                 3.831      22.574       2.546       0.612       6.462       1.990       0.000       1.658       0.000       1.595       0.000       0.000
    67     3     8  1982     267     267  hru267                 4.155      24.437       2.756       0.607       6.553       1.984       0.000       1.795       0.000       1.594       0.000       0.000
    67     3     8  1982     268     268  hru268                18.289     105.501      11.902       0.555      15.860       1.766       0.000       7.824       0.000       1.564       0.000       0.000
    67     3     8  1982     269     269  hru269                19.406     111.845      12.618       0.553      16.496       1.749       0.000       8.301       0.000       1.561       0.000       0.000
    67     3     8  1982     270     270  hru270                 1.714      10.138       1.143       0.639       3.904       2.031       0.000       0.743       0.000       1.600       0.000       0.000
    67     3     8  1982     271     271  hru271                21.838     125.047      14.108       0.551      16.575       1.724       0.000       9.297       0.000       1.560       0.000       0.000
