 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwsoilq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex    wet_evap    wet_oflo    wet_stor
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
    67     3     8  1982      35      35  hru035              3113.609       0.000       0.000    2468.758      62.043    2530.801     189.987      32.512       0.000       0.000      32.512    2468.788      80.939     281.464     348.339     297.450      96.437       0.000       0.000       0.000      32.713       0.000       0.000       0.000       0.000       0.000    2468.788       0.000       0.000      62.043       0.000       0.000       0.000       0.000       0.000     353.758       2.346     684.782       0.000       0.000       0.000       0.000
    67     3     8  1982      36      36  hru036              3113.609       0.000       0.000    1298.752     152.826    1451.577     408.332      31.527       0.000       0.000      31.527    1298.755      71.819     278.716     507.896     365.907      83.422       0.000       0.000       0.000      31.743       0.000       0.000       0.000       0.000       0.000    1298.755       0.000       0.000     152.826       0.000       0.000       0.000       0.000       0.000    1216.827       0.198     275.239       0.000       0.000       0.000       0.000
    67     3     8  1982      37      37  hru037              3113.609       0.000       0.000    2991.026      45.848    3036.874      39.208      31.682       0.000       0.000      31.682    2991.028      87.024     332.463     333.459     293.414     102.757       0.000       0.000       0.000      31.875       0.000       0.000       0.000       0.000       0.000    2991.028       0.000       0.000      45.848       0.000       0.000       0.000       0.000       0.000       5.270       0.147     556.748       0.000       0.000       0.000       0.000
    67     3     8  1982      38      38  hru038              3113.609       0.000       0.000    1251.676     177.658    1429.334     402.621      31.633       0.000       0.000      31.633    1251.677      71.672     272.577     507.322     362.213      82.065       0.000       0.000       0.000      31.851       0.000       0.000       0.000       0.000       0.000    1251.677       0.000       0.000     177.658       0.000       0.000       0.000       0.000       0.000    1243.654       0.072     319.962       0.000       0.000       0.000       0.000
    67     3     8  1982      39      39  hru039              3113.609       0.000       0.000    2985.076      51.450    3036.527      39.205      31.578       0.000       0.000      31.578    2985.099      87.023     332.409     333.459     293.403     102.746       0.000       0.000       0.000      31.772       0.000       0.000       0.000       0.000       0.000    2985.099       0.000       0.000      51.450       0.000       0.000       0.000       0.000       0.000       5.556       1.946     624.778       0.000       0.000       0.000       0.000
    67     3     8  1982      40      40  hru040              3113.609       0.000       0.000    2990.026      46.775    3036.801      39.207      31.651       0.000       0.000      31.651    2990.062      87.024     332.454     333.459     293.412     102.755       0.000       0.000       0.000      31.844       0.000       0.000       0.000       0.000       0.000    2990.062       0.000       0.000      46.775       0.000       0.000       0.000       0.000       0.000       5.317       3.040     567.998       0.000       0.000       0.000       0.000
    67     3     8  1982      41      41  hru041              3113.609       0.000       0.000    3013.791      24.591    3038.382      39.216      31.615       0.000       0.000      31.615    3013.803      87.028     332.668     333.459     293.458     102.801       0.000       0.000       0.000      31.805       0.000       0.000       0.000       0.000       0.000    3013.803       0.000       0.000      24.591       0.000       0.000       0.000       0.000       0.000       4.185       1.017     298.615       0.000       0.000       0.000       0.000
    67     3     8  1982      42      42  hru042              3113.609       0.000       0.000    1192.029     209.151    1401.180     395.979      31.413       0.000       0.000      31.413    1192.356      71.479     265.369     506.613     357.903      80.508       0.000       0.000       0.000      31.629       0.000       0.000       0.000       0.000       0.000    1192.356       0.000       0.000     209.151       0.000       0.000       0.000       0.000       0.000    1276.970      16.686     376.681       0.000       0.000       0.000       0.000
    67     3     8  1982      43      43  hru043              3113.609       0.000       0.000    1229.861     188.619    1418.481     400.067      31.876       0.000       0.000      31.876    1229.883      71.601     269.781     507.046     360.558      81.472       0.000       0.000       0.000      32.095       0.000       0.000       0.000       0.000       0.000    1229.883       0.000       0.000     188.619       0.000       0.000       0.000       0.000       0.000    1256.324       1.171     339.703       0.000       0.000       0.000       0.000
    67     3     8  1982      44      44  hru044              3113.609       0.000       0.000    1222.980     192.823    1415.803     399.436      31.416       0.000       0.000      31.416    1223.666      71.582     269.129     506.960     360.146      81.317       0.000       0.000       0.000      31.632       0.000       0.000       0.000       0.000       0.000    1223.666       0.000       0.000     192.823       0.000       0.000       0.000       0.000       0.000    1259.255      34.660     347.275       0.000       0.000       0.000       0.000
