 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwsoilq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex    wet_evap    wet_oflo    wet_stor
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
    67     3     8  1982      53      53  hru053               588.600       0.000       0.000     465.343      12.118     477.461      35.876       6.173       0.000       0.000       6.173     465.359      80.742     280.554     348.339     297.183      96.170       0.000       0.000       0.000       6.211       0.000       0.000       0.000       0.000       0.000     465.359       0.000       0.000      12.118       0.000       0.000       0.000       0.000       0.000      67.785       1.183     133.748       0.000       0.000       0.000       0.000
    67     3     8  1982      54      54  hru054               588.600       0.000       0.000     467.780      11.367     479.147      35.946       6.153       0.000       0.000       6.153     467.782      81.096     282.169     348.339     297.658      96.646       0.000       0.000       0.000       6.191       0.000       0.000       0.000       0.000       0.000     467.782       0.000       0.000      11.367       0.000       0.000       0.000       0.000       0.000      66.169       0.149     125.462       0.000       0.000       0.000       0.000
    67     3     8  1982      55      55  hru055               588.600       0.000       0.000     488.662       4.693     493.355      36.545       6.144       0.000       0.000       6.144     488.672      83.631     296.189     348.339     301.669     100.656       0.000       0.000       0.000       6.182       0.000       0.000       0.000       0.000       0.000     488.672       0.000       0.000       4.693       0.000       0.000       0.000       0.000       0.000      52.150       0.792      51.794       0.000       0.000       0.000       0.000
    67     3     8  1982      56      56  hru056               588.600       0.000       0.000     494.091       2.974     497.064      36.686       6.153       0.000       0.000       6.153     494.105      84.095     299.893     348.339     302.587     101.574       0.000       0.000       0.000       6.191       0.000       0.000       0.000       0.000       0.000     494.105       0.000       0.000       2.974       0.000       0.000       0.000       0.000       0.000      48.446       1.168      32.821       0.000       0.000       0.000       0.000
    67     3     8  1982      57      57  hru057               588.600       0.000       0.000     478.206       8.043     486.249      36.247       6.130       0.000       0.000       6.130     478.219      82.557     289.134     348.339     299.703      98.690       0.000       0.000       0.000       6.167       0.000       0.000       0.000       0.000       0.000     478.219       0.000       0.000       8.043       0.000       0.000       0.000       0.000       0.000      59.205       0.988      88.770       0.000       0.000       0.000       0.000
    67     3     8  1982      58      58  hru058               588.600       0.000       0.000     489.054       4.685     493.740      36.558       6.079       0.000       0.000       6.079     489.072      83.672     296.525     348.339     301.751     100.738       0.000       0.000       0.000       6.116       0.000       0.000       0.000       0.000       0.000     489.072       0.000       0.000       4.685       0.000       0.000       0.000       0.000       0.000      51.814       1.377      51.714       0.000       0.000       0.000       0.000
    67     3     8  1982      59      59  hru059               588.600       0.000       0.000     474.861       9.104     483.965      36.151       6.130       0.000       0.000       6.130     474.916      82.126     286.925     348.339     299.057      98.044       0.000       0.000       0.000       6.168       0.000       0.000       0.000       0.000       0.000     474.916       0.000       0.000       9.104       0.000       0.000       0.000       0.000       0.000      61.414       4.215     100.484       0.000       0.000       0.000       0.000
    67     3     8  1982      60      60  hru060               588.600       0.000       0.000     478.897       7.749     486.646      36.265       6.171       0.000       0.000       6.171     478.899      82.634     289.548     348.339     299.826      98.814       0.000       0.000       0.000       6.209       0.000       0.000       0.000       0.000       0.000     478.899       0.000       0.000       7.749       0.000       0.000       0.000       0.000       0.000      58.791       0.149      85.531       0.000       0.000       0.000       0.000
    67     3     8  1982      61      61  hru061               588.600       0.000       0.000     494.357       2.863     497.220      36.693       6.164       0.000       0.000       6.164     494.401      84.119     300.085     348.339     302.632     101.620       0.000       0.000       0.000       6.202       0.000       0.000       0.000       0.000       0.000     494.401       0.000       0.000       2.863       0.000       0.000       0.000       0.000       0.000      48.254       3.399      31.599       0.000       0.000       0.000       0.000
    67     3     8  1982      62      62  hru062               588.600       0.000       0.000     488.803       4.603     493.405      36.548       6.170       0.000       0.000       6.170     488.812      83.641     296.259     348.339     301.689     100.676       0.000       0.000       0.000       6.208       0.000       0.000       0.000       0.000       0.000     488.812       0.000       0.000       4.603       0.000       0.000       0.000       0.000       0.000      52.080       0.721      50.801       0.000       0.000       0.000       0.000
