 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha
    67     3     8  1982      65      65  hru065                 0.805       4.730       0.533       0.116       1.241       0.376       0.000       0.347       0.000       0.302       0.000       0.000
    67     3     8  1982      66      66  hru066                 3.155      18.196       2.053       0.106       2.773       0.339       0.000       1.348       0.000       0.297       0.000       0.000
    67     3     8  1982      67      67  hru067                 2.991      17.357       1.958       0.106       2.821       0.340       0.000       1.285       0.000       0.296       0.000       0.000
    67     3     8  1982      68      68  hru068                 3.297      19.036       2.148       0.105       2.904       0.336       0.000       1.411       0.000       0.296       0.000       0.000
    67     3     8  1982      69      69  hru069                 3.334      19.271       2.174       0.105       2.989       0.335       0.000       1.428       0.000       0.296       0.000       0.000
    67     3     8  1982      70      70  hru070                 3.652      21.034       2.373       0.105       3.103       0.331       0.000       1.561       0.000       0.295       0.000       0.000
    67     3     8  1982      71      71  hru071                 4.504      25.713       2.901       0.103       3.491       0.321       0.000       1.915       0.000       0.294       0.000       0.000
    67     3     8  1982      72      72  hru072                 4.431      25.330       2.858       0.103       3.483       0.321       0.000       1.885       0.000       0.294       0.000       0.000
    67     3     8  1982      73      73  hru073                 3.626      20.942       2.363       0.105       3.194       0.331       0.000       1.554       0.000       0.295       0.000       0.000
    67     3     8  1982      74      74  hru074                 3.460      20.068       2.264       0.105       3.158       0.332       0.000       1.488       0.000       0.295       0.000       0.000
    67     3     8  1982      75      75  hru075                 0.764       4.494       0.507       0.115       1.246       0.376       0.000       0.330       0.000       0.301       0.000       0.000
    67     3     8  1982      76      76  hru076                 2.818      16.382       1.848       0.106       2.722       0.342       0.000       1.212       0.000       0.297       0.000       0.000
    67     3     8  1982      77      77  hru077                 4.329      17.115       1.844       0.102       2.650       0.366       0.000       1.886       0.000       0.257       0.000       0.000
    67     3     8  1982      78      78  hru078                 2.769      16.171       1.824       0.106       2.758       0.342       0.000       1.196       0.000       0.296       0.000       0.000
    67     3     8  1982      79      79  hru079                 4.119      23.661       2.669       0.104       3.389       0.324       0.000       1.759       0.000       0.294       0.000       0.000
    67     3     8  1982      80      80  hru080                 6.686      25.538       2.753       0.105       3.273       0.332       0.000       2.841       0.000       0.256       0.000       0.000
    67     3     8  1982      81      81  hru081                 4.564      18.001       1.940       0.102       2.763       0.361       0.000       1.985       0.000       0.257       0.000       0.000
    67     3     8  1982      82      82  hru082                 3.239      18.676       2.107       0.105       2.865       0.338       0.000       1.384       0.000       0.297       0.000       0.000
    67     3     8  1982      83      83  hru083                43.526     121.394      13.692       0.082       2.648       0.149       0.000       5.369       0.000       0.297       0.000       0.000
    67     3     8  1982      84      84  hru084                 0.912       4.886       0.548       0.126       1.987       0.429       0.000       0.383       0.000       0.067       0.000       0.000
    67     3     8  1982      85      85  hru085                 3.741      19.217       2.155       0.125       4.182       0.392       0.000       1.522       0.000       0.067       0.000       0.000
    67     3     8  1982      86      86  hru086                43.028     110.526      12.394       0.095       3.595       0.144       0.000       5.218       0.000       0.067       0.000       0.000
    67     3     8  1982      87      87  hru087                 2.445      12.811       1.436       0.125       3.415       0.408       0.000       1.010       0.000       0.067       0.000       0.000
    67     3     8  1982      88      88  hru088                 3.694      21.241       2.396       0.105       3.148       0.331       0.000       1.577       0.000       0.296       0.000       0.000
    67     3     8  1982      89      89  hru089                49.388     127.669      14.399       0.080       2.853       0.143       0.000       5.376       0.000       0.296       0.000       0.000
    67     3     8  1982      90      90  hru090                 2.582      14.951       1.687       0.107       2.484       0.347       0.000       1.105       0.000       0.298       0.000       0.000
    67     3     8  1982      91      91  hru091                 2.869      16.575       1.870       0.106       2.617       0.343       0.000       1.227       0.000       0.297       0.000       0.000
    67     3     8  1982      92      92  hru092                 0.811       4.765       0.537       0.116       1.243       0.375       0.000       0.350       0.000       0.302       0.000       0.000
    67     3     8  1982      93      93  hru093                 0.866       4.648       0.521       0.126       1.986       0.430       0.000       0.364       0.000       0.067       0.000       0.000
    67     3     8  1982      94      94  hru094                 2.929      15.253       1.710       0.125       3.803       0.402       0.000       1.204       0.000       0.067       0.000       0.000
    67     3     8  1982      95      95  hru095                 2.440      12.791       1.434       0.125       3.433       0.408       0.000       1.008       0.000       0.067       0.000       0.000
    67     3     8  1982      96      96  hru096                 0.860       4.617       0.518       0.126       1.979       0.430       0.000       0.361       0.000       0.067       0.000       0.000
    67     3     8  1982      97      97  hru097                 0.757       4.455       0.502       0.116       1.233       0.376       0.000       0.327       0.000       0.302       0.000       0.000
    67     3     8  1982      98      98  hru098                 2.934      16.980       1.916       0.106       2.715       0.341       0.000       1.257       0.000       0.297       0.000       0.000
    67     3     8  1982      99      99  hru099                 3.333      19.179       2.164       0.105       2.858       0.337       0.000       1.422       0.000       0.297       0.000       0.000
    67     3     8  1982     100     100  hru100                51.141     129.434      14.599       0.079       3.046       0.142       0.000       5.370       0.000       0.296       0.000       0.000
    67     3     8  1982     101     101  hru101                 3.536      20.350       2.296       0.105       3.038       0.334       0.000       1.510       0.000       0.296       0.000       0.000
    67     3     8  1982     102     102  hru102                 4.413      22.438       2.516       0.124       4.522       0.384       0.000       1.782       0.000       0.067       0.000       0.000
    67     3     8  1982     103     103  hru103                 4.936      27.999       3.159       0.103       3.526       0.317       0.000       2.088       0.000       0.294       0.000       0.000
    67     3     8  1982     104     104  hru104                 5.100      29.007       3.273       0.102       4.040       0.312       0.000       2.165       0.000       0.293       0.000       0.000
    67     3     8  1982     105     105  hru105                 6.563      32.372       3.630       0.129       5.664       0.358       0.000       2.594       0.000       0.067       0.000       0.000
    67     3     8  1982     106     106  hru106                 5.049      28.658       3.233       0.103       3.744       0.314       0.000       2.138       0.000       0.294       0.000       0.000
    67     3     8  1982     107     107  hru107                 4.985      28.366       3.200       0.102       3.859       0.314       0.000       2.116       0.000       0.293       0.000       0.000
    67     3     8  1982     108     108  hru108                 6.539      32.253       3.617       0.127       5.509       0.358       0.000       2.584       0.000       0.067       0.000       0.000
    67     3     8  1982     109     109  hru109                 2.847      16.542       1.866       0.106       2.747       0.342       0.000       1.224       0.000       0.297       0.000       0.000
    67     3     8  1982     110     110  hru110                 4.213      24.228       2.733       0.103       3.600       0.323       0.000       1.802       0.000       0.294       0.000       0.000
    67     3     8  1982     111     111  hru111                 5.606      31.648       3.571       0.102       4.114       0.306       0.000       2.367       0.000       0.293       0.000       0.000
    67     3     8  1982     112     112  hru112                 7.224      35.282       3.957       0.129       5.705       0.350       0.000       2.834       0.000       0.067       0.000       0.000
    67     3     8  1982     113     113  hru113                 0.363       1.963       0.220       0.126       1.254       0.438       0.000       0.153       0.000       0.067       0.000       0.000
    67     3     8  1982     114     114  hru114                 0.867       4.651       0.521       0.126       1.974       0.430       0.000       0.364       0.000       0.067       0.000       0.000
    67     3     8  1982     115     115  hru115                 2.173      11.427       1.281       0.125       3.155       0.412       0.000       0.900       0.000       0.067       0.000       0.000
    67     3     8  1982     116     116  hru116                41.977     109.455      12.274       0.096       3.696       0.146       0.000       5.215       0.000       0.067       0.000       0.000
    67     3     8  1982     117     117  hru117                 0.865       4.639       0.520       0.126       1.946       0.430       0.000       0.363       0.000       0.067       0.000       0.000
    67     3     8  1982     118     118  hru118                 2.815      14.658       1.643       0.125       3.535       0.404       0.000       1.157       0.000       0.067       0.000       0.000
    67     3     8  1982     119     119  hru119                 0.350       1.898       0.213       0.126       1.247       0.438       0.000       0.148       0.000       0.067       0.000       0.000
