 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
        jday         mon         day          yr   name        type   objtyp      typ_no hyd_typ fraction              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
                                                                                                                     m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons           degc
          67           3           8        1982 rtu0770         ru      sdc          77 tot   1.000000       1773300.       1446.085       8274.073       1549.015       1138.333       109.3898       5425.131      0.0000000E+00  0.0000000E+00  5.1043456E+08   105755.7      2.8256018E-04  2.8256018E-04  2.8256018E-04  2.8256018E-04  2.8256018E-04  0.0000000E+00   1.000003    
          67           3           8        1982 rtu0770         ru      aqu          12 rhg   1.000000       133593.1      0.0000000E+00  0.0000000E+00  0.0000000E+00   4943.952      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000040    
          67           3           8        1982 rtu0780         ru      sdc          78 tot   1.000000      3.7907316E+07   30804.98       178464.5       33390.38       28559.30       2608.401       119224.4      0.0000000E+00  0.0000000E+00  1.0923045E+10   2500964.      3.0992625E-04  3.0992625E-04  3.0992625E-04  3.0992625E-04  3.0992625E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0780         ru      aqu          10 rhg   1.000000       2857266.      0.0000000E+00  0.0000000E+00  0.0000000E+00   105434.4      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000002    
          67           3           8        1982 rtu0790         ru      sdc          79 tot   1.000000      1.1360351E+07   12300.97       67060.33       12661.13       10036.73       742.2873       43062.38      0.0000000E+00  0.0000000E+00  4.1515244E+09   698027.1      6.2414893E-04  6.2414893E-04  6.2414893E-04  6.2414893E-04  6.2414893E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0790         ru      aqu           5 rhg   1.000000       646039.7      0.0000000E+00  0.0000000E+00  0.0000000E+00   24719.91      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000008    
          67           3           8        1982 rtu0800         ru      sdc          80 tot   1.000000      1.0920992E+07   12259.55       63246.48       12057.72       10370.20       696.7678       39014.59      0.0000000E+00  0.0000000E+00  3.8553426E+09   602048.1      6.2418031E-04  6.2418031E-04  6.2418031E-04  6.2418031E-04  6.2418031E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0800         ru      aqu           5 rhg   1.000000       360153.3      0.0000000E+00  0.0000000E+00  0.0000000E+00   14975.40      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000015    
          67           3           8        1982 rtu0810         ru      sdc          81 tot   1.000000       6407714.       7551.464       41287.73       7787.941       5776.967       401.6995       26779.29      0.0000000E+00  0.0000000E+00  2.5938191E+09   392747.3      5.9217290E-04  5.9217290E-04  5.9217290E-04  5.9217290E-04  5.9217290E-04  0.0000000E+00   1.000001    
          67           3           8        1982 rtu0810         ru      aqu           5 rhg   1.000000       387264.5      0.0000000E+00  0.0000000E+00  0.0000000E+00   14696.02      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000014    
          67           3           8        1982 rtu0820         ru      sdc          82 tot   1.000000      2.7336558E+07   21642.33       125165.7       23414.50       19860.75       1887.925       82955.83      0.0000000E+00  0.0000000E+00  7.6463621E+09   1800365.      3.1081290E-04  3.1081290E-04  3.1081290E-04  3.1081290E-04  3.1081290E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0820         ru      aqu           6 rhg   1.000000       2058906.      0.0000000E+00  0.0000000E+00  0.0000000E+00   75901.38      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000003    
          67           3           8        1982 rtu0830         ru      sdc          83 tot   1.000000      2.5160528E+07   18286.22       106053.0       19829.85       17240.74       1754.878       70140.24      0.0000000E+00  0.0000000E+00  6.4394675E+09   1653898.      3.1085670E-04  3.1085670E-04  3.1085670E-04  3.1085670E-04  3.1085670E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0830         ru      aqu           3 rhg   1.000000       1893673.      0.0000000E+00  0.0000000E+00  0.0000000E+00   69907.83      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000003    
          67           3           8        1982 rtu0840         ru      sdc          84 tot   1.000000      1.7001062E+07   65664.75       142436.4       24089.15       15728.35       958.5259       86722.59      0.0000000E+00  0.0000000E+00  1.4220969E+10   844805.9      6.2087039E-04  6.2087039E-04  6.2087039E-04  6.2087039E-04  6.2087039E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0840         ru      aqu           9 rhg   1.000000       219820.6      0.0000000E+00  0.0000000E+00  0.0000000E+00   12186.99      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000024    
          67           3           8        1982 rtu0850         ru      sdc          85 tot   1.000000      1.8832526E+07   73516.91       229712.5       38971.29       10392.16       815.4097       139630.2      0.0000000E+00  0.0000000E+00  1.8805981E+10   935775.1      9.3578920E-04  9.3578920E-04  9.3578920E-04  9.3578920E-04  9.3578920E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0850         ru      aqu           6 rhg   1.000000       243139.2      0.0000000E+00  0.0000000E+00  0.0000000E+00   14745.65      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000022    
          67           3           8        1982 rtu0860         ru      sdc          86 tot   1.000000       1342377.       733.6891       4204.828       786.8932       610.6527       78.83549       2762.433      0.0000000E+00  0.0000000E+00  2.5823691E+08   71349.72      5.3145422E-04  5.3145422E-04  5.3145422E-04  5.3145422E-04  5.3145422E-04  0.0000000E+00   1.000004    
          67           3           8        1982 rtu0860         ru      aqu          13 rhg   1.000000       100644.4      0.0000000E+00  0.0000000E+00  0.0000000E+00   3742.527      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000053    
          67           3           8        1982 rtu0870         ru      sdc          87 tot   1.000000       8778612.       6757.479       38945.44       7284.244       5936.856       609.0316       25477.39      0.0000000E+00  0.0000000E+00  2.3728369E+09   576477.5      3.1197950E-04  3.1197950E-04  3.1197950E-04  3.1197950E-04  3.1197950E-04  0.0000000E+00   1.000001    
          67           3           8        1982 rtu0870         ru      aqu          13 rhg   1.000000       660383.0      0.0000000E+00  0.0000000E+00  0.0000000E+00   24349.54      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000008    
          67           3           8        1982 rtu0880         ru      sdc          88 tot   1.000000      2.6441782E+07   7373.604       38837.71       7410.869       12614.42       1934.333       23589.27      0.0000000E+00  0.0000000E+00  2.1495068E+09   1313616.      9.3423447E-04  9.3423447E-04  9.3423447E-04  9.3423447E-04  9.3423447E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0880         ru      aqu           6 rhg   1.000000       341335.3      0.0000000E+00  0.0000000E+00  0.0000000E+00   21100.67      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000015    
          67           3           8        1982 rtu0890         ru      sdc          89 tot   1.000000      3.6568672E+07   143500.8       447404.9       75720.31       21339.77       1586.351       276084.6      0.0000000E+00  0.0000000E+00  3.6686668E+10   1817779.      9.3437458E-04  9.3437458E-04  9.3437458E-04  9.3437458E-04  9.3437458E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0890         ru      aqu           9 rhg   1.000000       472282.6      0.0000000E+00  0.0000000E+00  0.0000000E+00   28452.69      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000011    
          67           3           8        1982 rtu0900         ru      sdc          90 tot   1.000000      6.4277400E+07   28823.40       168542.1       31484.49       31868.51       4682.847       113365.5      0.0000000E+00  0.0000000E+00  1.0087801E+10   4073746.      9.2685799E-04  9.2685799E-04  9.2685799E-04  9.2685799E-04  9.2685799E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0900         ru      aqu          12 rhg   1.000000       4801938.      0.0000000E+00  0.0000000E+00  0.0000000E+00   177295.0      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000001    
          67           3           8        1982 rtu0910         ru      sdc          91 tot   1.000000      1.2144034E+07   7495.923       43280.88       8090.886       7028.890       862.5736       28286.85      0.0000000E+00  0.0000000E+00  2.6186967E+09   782148.1      6.2396040E-04  6.2396040E-04  6.2396040E-04  6.2396040E-04  6.2396040E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0910         ru      aqu          13 rhg   1.000000       910048.5      0.0000000E+00  0.0000000E+00  0.0000000E+00   33500.06      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000006    
          67           3           8        1982 rtu0920         ru      sdc          92 tot   1.000000      1.9897674E+07   86822.10       287420.8       49401.54       10191.88       724.5303       175527.5      0.0000000E+00  0.0000000E+00  2.2830025E+10   988747.4      6.2311423E-04  6.2311423E-04  6.2311423E-04  6.2311423E-04  6.2311423E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0920         ru      aqu           9 rhg   1.000000       256908.6      0.0000000E+00  0.0000000E+00  0.0000000E+00   15726.60      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000021    
          67           3           8        1982 rtu0930         ru      sdc          93 tot   1.000000      3.2268366E+07   16292.94       94924.90       17728.25       17255.55       2327.782       62586.32      0.0000000E+00  0.0000000E+00  5.6538747E+09   2071888.      6.2189141E-04  6.2189141E-04  6.2189141E-04  6.2189141E-04  6.2189141E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0930         ru      aqu          13 rhg   1.000000       2414596.      0.0000000E+00  0.0000000E+00  0.0000000E+00   88769.24      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000002    
          67           3           8        1982 rtu0940         ru      sdc          94 tot   1.000000      3.4005712E+07   83207.41       330972.8       60420.30       12982.62       1685.202       202203.9      0.0000000E+00  0.0000000E+00  2.3245330E+10   1689562.      9.3142013E-04  9.3142013E-04  9.3142013E-04  9.3142013E-04  9.3142013E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0940         ru      aqu           9 rhg   1.000000       439048.3      0.0000000E+00  0.0000000E+00  0.0000000E+00   27727.96      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000012    
          67           3           8        1982 rtu0950         ru      sdc          95 tot   1.000000      2.3120406E+07   12917.17       74957.49       14005.64       12952.06       1655.553       49223.21      0.0000000E+00  0.0000000E+00  4.5046170E+09   1487430.      6.2308129E-04  6.2308129E-04  6.2308129E-04  6.2308129E-04  6.2308129E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0950         ru      aqu          13 rhg   1.000000       1731869.      0.0000000E+00  0.0000000E+00  0.0000000E+00   63778.79      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000003    
          67           3           8        1982 rtu0960         ru      sdc          96 tot   1.000000      4.7314528E+07   10465.10       55591.13       10600.67       20480.78       3497.189       34612.49      0.0000000E+00  0.0000000E+00  3.0518653E+09   2350454.      9.2893268E-04  9.2893268E-04  9.2893268E-04  9.2893268E-04  9.2893268E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0960         ru      aqu           6 rhg   1.000000       610771.1      0.0000000E+00  0.0000000E+00  0.0000000E+00   38143.58      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000009    
          67           3           8        1982 rtu0970         ru      sdc          97 tot   1.000000      1.3327906E+07   10813.69       62336.42       11662.62       9543.624       918.7618       41013.72      0.0000000E+00  0.0000000E+00  3.8197363E+09   878203.1      3.1180590E-04  3.1180590E-04  3.1180590E-04  3.1180590E-04  3.1180590E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0970         ru      aqu           7 rhg   1.000000       1004163.      0.0000000E+00  0.0000000E+00  0.0000000E+00   37145.36      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000005    
          67           3           8        1982 rtu0980         ru      sdc          98 tot   1.000000      1.4997350E+07   3351.525       17761.93       3386.441       6355.238       1108.025       10785.63      0.0000000E+00  0.0000000E+00  9.7442771E+08   744944.6      9.3549164E-04  9.3549164E-04  9.3549164E-04  9.3549164E-04  9.3549164E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0980         ru      aqu           6 rhg   1.000000       193580.6      0.0000000E+00  0.0000000E+00  0.0000000E+00   12114.85      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000027    
          67           3           8        1982 rtu0990         ru      sdc          99 tot   1.000000      1.6740540E+07   8444.572       48929.24       9139.229       8608.312       1208.695       31871.82      0.0000000E+00  0.0000000E+00  2.9188672E+09   1068819.      6.2355143E-04  6.2355143E-04  6.2355143E-04  6.2355143E-04  6.2355143E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0990         ru      aqu           5 rhg   1.000000       1250965.      0.0000000E+00  0.0000000E+00  0.0000000E+00   45909.96      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000004    
          67           3           8        1982 rtu1000         ru      sdc         100 tot   1.000000       422394.8       5271.672       7602.070       1143.448       290.8369       5.407491       4704.772      0.0000000E+00  0.0000000E+00  1.0333150E+09   15109.97      2.2403154E-04  2.2403154E-04  2.2403154E-04  2.2403154E-04  2.2403154E-04  0.0000000E+00   1.000013    
          67           3           8        1982 rtu1000         ru      aqu           9 rhg   1.000000       5466.886      0.0000000E+00  0.0000000E+00  0.0000000E+00   299.3616      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000997    
          67           3           8        1982 rtu1010         ru      sdc         101 tot   1.000000      1.8371264E+07   9771.781       50787.82       9706.790       12838.08       1282.046       30497.14      0.0000000E+00  0.0000000E+00  2.8616110E+09   913374.4      3.1135677E-04  3.1135677E-04  3.1135677E-04  3.1135677E-04  3.1135677E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu1010         ru      aqu           9 rhg   1.000000       237283.7      0.0000000E+00  0.0000000E+00  0.0000000E+00   13923.48      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000022    
          67           3           8        1982 rtu1020         ru      sdc         102 tot   1.000000      1.4123233E+07   12320.16       48530.09       10581.91       7573.141       988.9380       30988.84      0.0000000E+00  0.0000000E+00  2.7722944E+09   801208.2      6.2039803E-04  6.2039803E-04  6.2039803E-04  6.2039803E-04  6.2039803E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu1020         ru      aqu           7 rhg   1.000000       676813.6      0.0000000E+00  0.0000000E+00  0.0000000E+00   34306.87      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000008    
          67           3           8        1982 rtu1030         ru      sdc         103 tot   1.000000       3032138.       7125.903       24906.81       4396.504       1006.523       124.7741       14897.00      0.0000000E+00  0.0000000E+00  1.8911674E+09   125172.2      1.0381101E-03  1.0381101E-03  1.0381101E-03  1.0381101E-03  1.0381101E-03  0.0000000E+00   1.000002    
          67           3           8        1982 rtu1030         ru      aqu           6 rhg   1.000000       39140.34      0.0000000E+00  0.0000000E+00  0.0000000E+00   2458.339      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000136    
          67           3           8        1982 rtu1040         ru      sdc         104 tot   1.000000      1.6991450E+07   11570.19       46235.19       10060.46       8119.478       1233.890       29576.17      0.0000000E+00  0.0000000E+00  2.5870190E+09   929784.3      3.1147597E-04  3.1147597E-04  3.1147597E-04  3.1147597E-04  3.1147597E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu1040         ru      aqu           7 rhg   1.000000       810033.4      0.0000000E+00  0.0000000E+00  0.0000000E+00   41524.80      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000007    
          67           3           8        1982 rtu1050         ru      sdc         105 tot   1.000000      1.8178372E+07   11246.75       45050.51       9797.349       8094.549       1335.409       28912.18      0.0000000E+00  0.0000000E+00  2.5243092E+09   997080.4      6.2360929E-04  6.2360929E-04  6.2360929E-04  6.2360929E-04  6.2360929E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu1050         ru      aqu           7 rhg   1.000000       864219.9      0.0000000E+00  0.0000000E+00  0.0000000E+00   44588.50      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000006    
          67           3           8        1982 rtu1060         ru      sdc         106 tot   1.000000      3.5877288E+07   24059.60       140160.8       26197.16       23672.04       2521.524       93246.55      0.0000000E+00  0.0000000E+00  8.4440443E+09   2352261.      3.0960119E-04  3.0960119E-04  3.0960119E-04  3.0960119E-04  3.0960119E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu1060         ru      aqu           7 rhg   1.000000       2697024.      0.0000000E+00  0.0000000E+00  0.0000000E+00   99230.26      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000002    
          67           3           8        1982 rtu1070         ru      sdc         107 tot   1.000000      1.4560498E+07   29166.91       101216.0       17771.98       5196.476       830.7612       60922.83      0.0000000E+00  0.0000000E+00  7.6870390E+09   715247.4      1.5452773E-03  1.5452773E-03  1.5452773E-03  1.5452773E-03  1.5452773E-03  0.0000000E+00   1.000000    
          67           3           8        1982 rtu1070         ru      aqu           6 rhg   1.000000       187940.0      0.0000000E+00  0.0000000E+00  0.0000000E+00   11918.06      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000028    
          67           3           8        1982 rtu1080         ru      sdc         108 tot   1.000000      1.2544238E+07   8673.266       50186.14       9381.385       8038.657       880.1216       32809.62      0.0000000E+00  0.0000000E+00  3.0331459E+09   821880.6      3.1176544E-04  3.1176544E-04  3.1176544E-04  3.1176544E-04  3.1176544E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu1080         ru      aqu          11 rhg   1.000000       942745.5      0.0000000E+00  0.0000000E+00  0.0000000E+00   34743.07      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000006    
          67           3           8        1982 rtu1090         ru      sdc         109 tot   1.000000      3.4781784E+07   79210.73       277610.0       48612.68       17107.60       1902.560       168602.6      0.0000000E+00  0.0000000E+00  2.1113981E+10   1728130.      1.2458147E-03  1.2458147E-03  1.2458147E-03  1.2458147E-03  1.2458147E-03  0.0000000E+00   1.000000    
          67           3           8        1982 rtu1090         ru      aqu           9 rhg   1.000000       449035.5      0.0000000E+00  0.0000000E+00  0.0000000E+00   27641.53      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000012    
          67           3           8        1982 rtu1100         ru      sdc         110 tot   1.000000      1.0695719E+07   9047.819       35724.19       7786.886       5682.202       754.3170       22798.72      0.0000000E+00  0.0000000E+00  2.0342244E+09   607591.4      3.1193905E-04  3.1193905E-04  3.1193905E-04  3.1193905E-04  3.1193905E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu1100         ru      aqu           7 rhg   1.000000       512213.7      0.0000000E+00  0.0000000E+00  0.0000000E+00   25988.76      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000010    
          67           3           8        1982 rtu1110         ru      sdc         111 tot   1.000000       9031767.       5547.635       32155.00       6007.500       5300.509       641.0977       20897.38      0.0000000E+00  0.0000000E+00  1.9254267E+09   589589.1      3.1190741E-04  3.1190741E-04  3.1190741E-04  3.1190741E-04  3.1190741E-04  0.0000000E+00   1.000001    
          67           3           8        1982 rtu1110         ru      aqu          11 rhg   1.000000       677705.4      0.0000000E+00  0.0000000E+00  0.0000000E+00   24964.78      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000008    
          67           3           8        1982 rtu1120         ru      sdc         112 tot   1.000000      1.2286613E+07   1631.000       8701.150       1657.536       3915.267       904.5759       5436.224      0.0000000E+00  0.0000000E+00  4.7337635E+08   597562.9      8.9792814E-04  8.9792814E-04  8.9792814E-04  8.9792814E-04  8.9792814E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu1120         ru      aqu           6 rhg   1.000000       158583.4      0.0000000E+00  0.0000000E+00  0.0000000E+00   10140.46      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000033    
          67           3           8        1982 rtu1130         ru      sdc         113 tot   1.000000      1.1527321E+07   20291.72       65608.51       11313.86       7651.625       706.0899       39680.35      0.0000000E+00  0.0000000E+00  5.1305600E+09   568051.7      9.2107162E-04  9.2107162E-04  9.2107162E-04  9.2107162E-04  9.2107162E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu1130         ru      aqu           5 rhg   1.000000       148899.7      0.0000000E+00  0.0000000E+00  0.0000000E+00   8798.864      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000036    
          67           3           8        1982 rtu1140         ru      sdc         114 tot   1.000000      2.2483104E+07   7335.453       38430.27       7337.325       11506.98       1631.024       23188.11      0.0000000E+00  0.0000000E+00  2.1408154E+09   1117076.      9.3493325E-04  9.3493325E-04  9.3493325E-04  9.3493325E-04  9.3493325E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu1140         ru      aqu           9 rhg   1.000000       290256.7      0.0000000E+00  0.0000000E+00  0.0000000E+00   17800.69      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000018    
          67           3           8        1982 rtu1150         ru      sdc         115 tot   1.000000      2.1774516E+07   75351.47       175031.4       27994.01       13033.34       1221.761       107351.9      0.0000000E+00  0.0000000E+00  1.7105212E+10   1082324.      9.3568536E-04  9.3568536E-04  9.3568536E-04  9.3568536E-04  9.3568536E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu1150         ru      aqu           9 rhg   1.000000       281199.7      0.0000000E+00  0.0000000E+00  0.0000000E+00   16885.83      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000019    
          67           3           8        1982 rtu1160         ru      sdc         116 tot   1.000000      1.3340343E+07   3047.920       16123.46       3074.631       5648.143       985.0271       9773.794      0.0000000E+00  0.0000000E+00  8.8636294E+08   662639.0      9.3563268E-04  9.3563268E-04  9.3563268E-04  9.3563268E-04  9.3563268E-04  0.0000000E+00   1.000000    
