 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwsoilq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex    wet_evap    wet_oflo    wet_stor
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
     67     3     8  1982     37       0  rtu0370              588.600       0.000       0.000     470.340      10.407     480.746      36.017       6.218       0.000       0.000       6.218     470.372      81.466     283.812     348.339     297.667      97.136       0.000       0.000       0.000       6.257       0.000       0.000       0.000       0.000       0.000     470.372       0.000       0.000      10.407       0.000       0.000       0.000       0.000       0.000      64.527       2.463     114.861       0.000       0.000       0.000       0.000
     67     3     8  1982     38       0  rtu0380              588.600       0.000       0.000     467.938      11.231     479.169      35.949       6.198       0.000       0.000       6.198     467.941      81.112     282.226     348.339     297.185      96.666       0.000       0.000       0.000       6.236       0.000       0.000       0.000       0.000       0.000     467.941       0.000       0.000      11.231       0.000       0.000       0.000       0.000       0.000      66.113       0.194     123.958       0.000       0.000       0.000       0.000
     67     3     8  1982     39       0  rtu0390              588.600       0.000       0.000     464.414      11.964     476.377      35.840       6.420       0.000       0.000       6.420     464.426      80.573     279.677     348.339     296.433      95.932       0.000       0.000       0.000       6.460       0.000       0.000       0.000       0.000       0.000     464.426       0.000       0.000      11.964       0.000       0.000       0.000       0.000       0.000      68.662       0.954     132.044       0.000       0.000       0.000       0.000
     67     3     8  1982     40       0  rtu0400              588.600       0.000       0.000     503.996      12.036     516.032      24.797       6.635       0.000       0.000       6.635     504.002      85.251     255.567     296.205     257.716     112.568       0.000       0.000       0.000       6.662       0.000       0.000       0.000       0.000       0.000     504.002       0.000       0.000      12.036       0.000       0.000       0.000       0.000       0.000      40.637       0.518      88.368       0.000       0.000       0.000       0.000
     67     3     8  1982     41       0  rtu0410              588.600       0.000       0.000     461.442      13.000     474.442      35.756       6.383       0.000       0.000       6.383     461.442      80.180     277.755     348.339     295.847      95.361       0.000       0.000       0.000       6.423       0.000       0.000       0.000       0.000       0.000     461.442       0.000       0.000      13.000       0.000       0.000       0.000       0.000       0.000      70.584       0.042     143.489       0.000       0.000       0.000       0.000
     67     3     8  1982     42       0  rtu0420              588.600       0.000       0.000     461.619      13.050     474.669      35.763       6.325       0.000       0.000       6.325     461.619      80.211     277.933     348.339     295.896      95.409       0.000       0.000       0.000       6.364       0.000       0.000       0.000       0.000       0.000     461.619       0.000       0.000      13.050       0.000       0.000       0.000       0.000       0.000      70.406       0.024     144.039       0.000       0.000       0.000       0.000
     67     3     8  1982     43       0  rtu0430              588.600       0.000       0.000     467.821      12.934     480.755      33.824       6.551       0.000       0.000       6.551     467.823      80.969     273.001     339.208     289.025      98.238       0.000       0.000       0.000       6.590       0.000       0.000       0.000       0.000       0.000     467.823       0.000       0.000      12.934       0.000       0.000       0.000       0.000       0.000      66.207       0.124     133.374       0.000       0.000       0.000       0.000
     67     3     8  1982     44       0  rtu0440              588.600       0.000       0.000     471.072      13.690     484.762      31.778       6.590       0.000       0.000       6.590     471.076      83.189     257.575     322.384     271.693     107.294       0.000       0.000       0.000       6.620       0.000       0.000       0.000       0.000       0.000     471.076       0.000       0.000      13.690       0.000       0.000       0.000       0.000       0.000      64.809       0.290      88.346       0.000       0.000       0.000       0.000
     67     3     8  1982     45       0  rtu0450              588.600       0.000       0.000     499.403      13.591     512.993      24.747       6.571       0.000       0.000       6.571     499.410      84.864     252.515     296.205     257.187     112.062       0.000       0.000       0.000       6.599       0.000       0.000       0.000       0.000       0.000     499.410       0.000       0.000      13.591       0.000       0.000       0.000       0.000       0.000      43.690       0.547      99.781       0.000       0.000       0.000       0.000
     67     3     8  1982     46       0  rtu0460              588.600       0.000       0.000     505.321      11.800     517.121      24.809       6.540       0.000       0.000       6.540     505.335      85.366     256.562     296.205     257.849     112.694       0.000       0.000       0.000       6.567       0.000       0.000       0.000       0.000       0.000     505.335       0.000       0.000      11.800       0.000       0.000       0.000       0.000       0.000      39.642       1.116      86.636       0.000       0.000       0.000       0.000
     67     3     8  1982     47       0  rtu0470              588.600       0.000       0.000     477.693       8.222     485.915      36.232       6.120       0.000       0.000       6.120     477.740      82.435     288.840     348.339     299.150      98.581       0.000       0.000       0.000       6.158       0.000       0.000       0.000       0.000       0.000     477.740       0.000       0.000       8.222       0.000       0.000       0.000       0.000       0.000      59.499       3.649      90.753       0.000       0.000       0.000       0.000
     67     3     8  1982     48       0  rtu0480              588.600       0.000       0.000     479.306       7.738     487.044      36.279       6.103       0.000       0.000       6.103     479.342      82.648     289.928     348.339     299.475      98.899       0.000       0.000       0.000       6.141       0.000       0.000       0.000       0.000       0.000     479.342       0.000       0.000       7.738       0.000       0.000       0.000       0.000       0.000      58.411       2.776      85.409       0.000       0.000       0.000       0.000
