 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
        jday         mon         day          yr   name        type   objtyp      typ_no hyd_typ fraction              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
                                                                                                                     m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons           degc
          67           3           8        1982 rtu0780         ru      sdc          78 tot   1.000000       7166041.       5823.407       33737.12       6312.153       5398.882       493.0949       22538.31      0.0000000E+00  0.0000000E+00  2.0649043E+09   472784.9      5.8588797E-05  5.8588797E-05  5.8588797E-05  5.8588797E-05  5.8588797E-05  0.0000000E+00   1.000002    
          67           3           8        1982 rtu0780         ru      aqu          10 rhg   1.000000       540140.8      0.0000000E+00  0.0000000E+00  0.0000000E+00   19931.43      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000054    
          67           3           8        1982 rtu0790         ru      sdc          79 tot   1.000000       2147573.       2325.388       12677.16       2393.473       1897.354       140.3228       8140.559      0.0000000E+00  0.0000000E+00  7.8480870E+08   131955.8      1.1798980E-04  1.1798980E-04  1.1798980E-04  1.1798980E-04  1.1798980E-04  0.0000000E+00   1.000032    
          67           3           8        1982 rtu0790         ru      aqu           5 rhg   1.000000       122128.1      0.0000000E+00  0.0000000E+00  0.0000000E+00   4673.078      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000240    
          67           3           8        1982 rtu0800         ru      sdc          80 tot   1.000000       2064516.       2317.559       11956.18       2279.405       1960.394       131.7178       7375.360      0.0000000E+00  0.0000000E+00  7.2881818E+08   113811.8      1.1799573E-04  1.1799573E-04  1.1799573E-04  1.1799573E-04  1.1799573E-04  0.0000000E+00   1.000033    
          67           3           8        1982 rtu0800         ru      aqu           5 rhg   1.000000       68083.78      0.0000000E+00  0.0000000E+00  0.0000000E+00   2830.966      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000439    
          67           3           8        1982 rtu0810         ru      sdc          81 tot   1.000000       1211321.       1427.537       7805.077       1472.241       1092.084       75.93771       5062.386      0.0000000E+00  0.0000000E+00  4.9033843E+08   74245.38      1.1194502E-04  1.1194502E-04  1.1194502E-04  1.1194502E-04  1.1194502E-04  0.0000000E+00   1.000067    
          67           3           8        1982 rtu0810         ru      aqu           5 rhg   1.000000       73208.90      0.0000000E+00  0.0000000E+00  0.0000000E+00   2778.152      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000399    
          67           3           8        1982 rtu0820         ru      sdc          82 tot   1.000000       5167733.       4091.289       23661.47       4426.304       3754.499       356.8953       15682.06      0.0000000E+00  0.0000000E+00  1.4454767E+09   340342.9      5.8756410E-05  5.8756410E-05  5.8756410E-05  5.8756410E-05  5.8756410E-05  0.0000000E+00   1.000003    
          67           3           8        1982 rtu0820         ru      aqu           6 rhg   1.000000       389217.8      0.0000000E+00  0.0000000E+00  0.0000000E+00   14348.48      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000076    
          67           3           8        1982 rtu0830         ru      sdc          83 tot   1.000000       4756374.       3456.847       20048.38       3748.657       3259.208       331.7440       13259.39      0.0000000E+00  0.0000000E+00  1.2173240E+09   312654.7      5.8764694E-05  5.8764694E-05  5.8764694E-05  5.8764694E-05  5.8764694E-05  0.0000000E+00   1.000004    
          67           3           8        1982 rtu0830         ru      aqu           3 rhg   1.000000       357982.1      0.0000000E+00  0.0000000E+00  0.0000000E+00   13215.45      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000082    
          67           3           8        1982 rtu0840         ru      sdc          84 tot   1.000000       3213899.       12413.34       26926.33       4553.840       2973.304       181.2008       16394.13      0.0000000E+00  0.0000000E+00  2.6883476E+09   159703.0      1.1737001E-04  1.1737001E-04  1.1737001E-04  1.1737001E-04  1.1737001E-04  0.0000000E+00   1.000011    
          67           3           8        1982 rtu0840         ru      aqu           9 rhg   1.000000       41555.13      0.0000000E+00  0.0000000E+00  0.0000000E+00   2303.841      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000764    
          67           3           8        1982 rtu0850         ru      sdc          85 tot   1.000000       3560122.       13897.72       43425.11       7367.176       1964.545       154.1459       26395.85      0.0000000E+00  0.0000000E+00  3.5551032E+09   176900.0      1.7690261E-04  1.7690261E-04  1.7690261E-04  1.7690261E-04  1.7690261E-04  0.0000000E+00   1.000034    
          67           3           8        1982 rtu0850         ru      aqu           6 rhg   1.000000       45963.30      0.0000000E+00  0.0000000E+00  0.0000000E+00   2787.535      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000691    
          67           3           8        1982 rtu0860         ru      sdc          86 tot   1.000000       253764.4       138.6974       794.8853       148.7552       115.4385       14.90315       522.2134      0.0000000E+00  0.0000000E+00  4.8817388E+07   13488.03      1.0046668E-04  1.0046668E-04  1.0046668E-04  1.0046668E-04  1.0046668E-04  0.0000000E+00   1.000091    
          67           3           8        1982 rtu0860         ru      aqu          13 rhg   1.000000       19025.93      0.0000000E+00  0.0000000E+00  0.0000000E+00   707.4914      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.001565    
          67           3           8        1982 rtu0870         ru      sdc          87 tot   1.000000       1659518.       1277.441       7362.288       1377.021       1122.310       115.1320       4816.273      0.0000000E+00  0.0000000E+00  4.4856368E+08   108977.9      5.8976948E-05  5.8976948E-05  5.8976948E-05  5.8976948E-05  5.8976948E-05  0.0000000E+00   1.000010    
          67           3           8        1982 rtu0870         ru      aqu          13 rhg   1.000000       124839.5      0.0000000E+00  0.0000000E+00  0.0000000E+00   4603.063      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000237    
          67           3           8        1982 rtu0880         ru      sdc          88 tot   1.000000       4998584.       1393.914       7341.923       1400.959       2384.645       365.6685       4459.342      0.0000000E+00  0.0000000E+00  4.0634515E+08   248327.5      1.7660871E-04  1.7660871E-04  1.7660871E-04  1.7660871E-04  1.7660871E-04  0.0000000E+00   1.000020    
          67           3           8        1982 rtu0880         ru      aqu           6 rhg   1.000000       64526.40      0.0000000E+00  0.0000000E+00  0.0000000E+00   3988.894      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000492    
          67           3           8        1982 rtu0890         ru      sdc          89 tot   1.000000       6912982.       27127.56       84577.91       14314.25       4034.093       299.8856       52191.34      0.0000000E+00  0.0000000E+00  6.9352878E+09   343635.0      1.7663519E-04  1.7663519E-04  1.7663519E-04  1.7663519E-04  1.7663519E-04  0.0000000E+00   1.000015    
          67           3           8        1982 rtu0890         ru      aqu           9 rhg   1.000000       89280.81      0.0000000E+00  0.0000000E+00  0.0000000E+00   5378.727      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000355    
          67           3           8        1982 rtu0900         ru      sdc          90 tot   1.000000      1.2151070E+07   5448.807       31861.38       5951.862       6024.458       885.2506       21430.75      0.0000000E+00  0.0000000E+00  1.9070090E+09   770105.3      1.7521426E-04  1.7521426E-04  1.7521426E-04  1.7521426E-04  1.7521426E-04  0.0000000E+00   1.000009    
          67           3           8        1982 rtu0900         ru      aqu          12 rhg   1.000000       907763.5      0.0000000E+00  0.0000000E+00  0.0000000E+00   33516.04      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000033    
          67           3           8        1982 rtu0910         ru      sdc          91 tot   1.000000       2295722.       1417.038       8181.865       1529.510       1328.749       163.0619       5347.377      0.0000000E+00  0.0000000E+00  4.9504128E+08   147858.1      1.1795416E-04  1.1795416E-04  1.1795416E-04  1.1795416E-04  1.1795416E-04  0.0000000E+00   1.000009    
          67           3           8        1982 rtu0910         ru      aqu          13 rhg   1.000000       172036.6      0.0000000E+00  0.0000000E+00  0.0000000E+00   6332.889      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000173    
          67           3           8        1982 rtu0920         ru      sdc          92 tot   1.000000       3761478.       16412.95       54334.34       9338.921       1926.683       136.9660       33181.91      0.0000000E+00  0.0000000E+00  4.3158129E+09   186913.9      1.1779420E-04  1.1779420E-04  1.1779420E-04  1.1779420E-04  1.1779420E-04  0.0000000E+00   1.000011    
          67           3           8        1982 rtu0920         ru      aqu           9 rhg   1.000000       48566.28      0.0000000E+00  0.0000000E+00  0.0000000E+00   2972.973      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000654    
          67           3           8        1982 rtu0930         ru      sdc          93 tot   1.000000       6100048.       3080.035       17944.71       3351.368       3262.009       440.0464       11831.39      0.0000000E+00  0.0000000E+00  1.0688147E+09   391671.9      1.1756303E-04  1.1756303E-04  1.1756303E-04  1.1756303E-04  1.1756303E-04  0.0000000E+00   1.000016    
          67           3           8        1982 rtu0930         ru      aqu          13 rhg   1.000000       456457.8      0.0000000E+00  0.0000000E+00  0.0000000E+00   16781.04      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000066    
          67           3           8        1982 rtu0940         ru      sdc          94 tot   1.000000       6428477.       15729.62       62567.46       11421.92       2454.250       318.5725       38224.85      0.0000000E+00  0.0000000E+00  4.3943229E+09   319396.6      1.7607669E-04  1.7607669E-04  1.7607669E-04  1.7607669E-04  1.7607669E-04  0.0000000E+00   1.000016    
          67           3           8        1982 rtu0940         ru      aqu           9 rhg   1.000000       82998.18      0.0000000E+00  0.0000000E+00  0.0000000E+00   5241.725      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000383    
          67           3           8        1982 rtu0950         ru      sdc          95 tot   1.000000       4370707.       2441.876       14170.05       2647.641       2448.471       312.9675       9305.211      0.0000000E+00  0.0000000E+00  8.5155770E+08   281185.4      1.1778797E-04  1.1778797E-04  1.1778797E-04  1.1778797E-04  1.1778797E-04  0.0000000E+00   1.000005    
          67           3           8        1982 rtu0950         ru      aqu          13 rhg   1.000000       327394.5      0.0000000E+00  0.0000000E+00  0.0000000E+00   12056.81      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000091    
          67           3           8        1982 rtu0960         ru      sdc          96 tot   1.000000       8944390.       1978.333       10509.01       2003.963       3871.709       661.1124       6543.184      0.0000000E+00  0.0000000E+00  5.7692800E+08   444332.3      1.7560646E-04  1.7560646E-04  1.7560646E-04  1.7560646E-04  1.7560646E-04  0.0000000E+00   1.000012    
          67           3           8        1982 rtu0960         ru      aqu           6 rhg   1.000000       115460.8      0.0000000E+00  0.0000000E+00  0.0000000E+00   7210.704      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000275    
          67           3           8        1982 rtu0970         ru      sdc          97 tot   1.000000       2519522.       2044.233       11784.15       2204.714       1804.137       173.6837       7753.279      0.0000000E+00  0.0000000E+00  7.2208717E+08   166016.5      5.8944130E-05  5.8944130E-05  5.8944130E-05  5.8944130E-05  5.8944130E-05  0.0000000E+00   1.000007    
          67           3           8        1982 rtu0970         ru      aqu           7 rhg   1.000000       189828.1      0.0000000E+00  0.0000000E+00  0.0000000E+00   7022.000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000155    
          67           3           8        1982 rtu0980         ru      sdc          98 tot   1.000000       2835116.       633.5759       3357.734       640.1766       1201.401       209.4622       2038.927      0.0000000E+00  0.0000000E+00  1.8420688E+08   140825.1      1.7684637E-04  1.7684637E-04  1.7684637E-04  1.7684637E-04  1.7684637E-04  0.0000000E+00   1.000021    
          67           3           8        1982 rtu0980         ru      aqu           6 rhg   1.000000       36594.68      0.0000000E+00  0.0000000E+00  0.0000000E+00   2290.205      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000868    
          67           3           8        1982 rtu0990         ru      sdc          99 tot   1.000000       3164650.       1596.371       9249.637       1727.690       1627.325       228.4931       6025.084      0.0000000E+00  0.0000000E+00  5.5178586E+08   202050.7      1.1787685E-04  1.1787685E-04  1.1787685E-04  1.1787685E-04  1.1787685E-04  0.0000000E+00   1.000008    
          67           3           8        1982 rtu0990         ru      aqu           5 rhg   1.000000       236483.8      0.0000000E+00  0.0000000E+00  0.0000000E+00   8678.870      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000127    
          67           3           8        1982 rtu1000         ru      sdc         100 tot   1.000000       79849.97       996.5627       1437.104       216.1587       54.98013       1.022238       889.3953      0.0000000E+00  0.0000000E+00  1.9533901E+08   2856.405      4.2351166E-05  4.2351166E-05  4.2351166E-05  4.2351166E-05  4.2351166E-05  0.0000000E+00   1.000353    
          67           3           8        1982 rtu1000         ru      aqu           9 rhg   1.000000       1033.466      0.0000000E+00  0.0000000E+00  0.0000000E+00   56.59165      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.030806    
          67           3           8        1982 rtu1010         ru      sdc         101 tot   1.000000       3472924.       1847.268       9600.985       1834.982       2426.925       242.3594       5765.213      0.0000000E+00  0.0000000E+00  5.4096211E+08   172665.3      5.8859223E-05  5.8859223E-05  5.8859223E-05  5.8859223E-05  5.8859223E-05  0.0000000E+00   1.000008    
          67           3           8        1982 rtu1010         ru      aqu           9 rhg   1.000000       44856.38      0.0000000E+00  0.0000000E+00  0.0000000E+00   2632.110      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000708    
          67           3           8        1982 rtu1020         ru      sdc         102 tot   1.000000       2669872.       2329.016       9174.182       2000.415       1431.635       186.9499       5858.164      0.0000000E+00  0.0000000E+00  5.2407757E+08   151461.3      1.1728072E-04  1.1728072E-04  1.1728072E-04  1.1728072E-04  1.1728072E-04  0.0000000E+00   1.000041    
          67           3           8        1982 rtu1020         ru      aqu           7 rhg   1.000000       127945.6      0.0000000E+00  0.0000000E+00  0.0000000E+00   6485.408      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000244    
          67           3           8        1982 rtu1030         ru      sdc         103 tot   1.000000       573198.6       1347.089       4708.412       831.1200       190.2743       23.58744       2816.146      0.0000000E+00  0.0000000E+00  3.5750835E+08   23662.69      1.9624547E-04  1.9624547E-04  1.9624547E-04  1.9624547E-04  1.9624547E-04  0.0000000E+00   1.000296    
          67           3           8        1982 rtu1030         ru      aqu           6 rhg   1.000000       7399.132      0.0000000E+00  0.0000000E+00  0.0000000E+00   464.7271      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.004294    
          67           3           8        1982 rtu1040         ru      sdc         104 tot   1.000000       3212082.       2187.241       8740.351       1901.840       1534.915       233.2560       5591.112      0.0000000E+00  0.0000000E+00  4.8905293E+08   175767.5      5.8881760E-05  5.8881760E-05  5.8881760E-05  5.8881760E-05  5.8881760E-05  0.0000000E+00   1.000007    
          67           3           8        1982 rtu1040         ru      aqu           7 rhg   1.000000       153129.6      0.0000000E+00  0.0000000E+00  0.0000000E+00   7849.894      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000205    
          67           3           8        1982 rtu1050         ru      sdc         105 tot   1.000000       3436459.       2126.098       8516.398       1852.102       1530.203       252.4472       5465.591      0.0000000E+00  0.0000000E+00  4.7719821E+08   188489.2      1.1788779E-04  1.1788779E-04  1.1788779E-04  1.1788779E-04  1.1788779E-04  0.0000000E+00   1.000033    
          67           3           8        1982 rtu1050         ru      aqu           7 rhg   1.000000       163373.1      0.0000000E+00  0.0000000E+00  0.0000000E+00   8429.059      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000192    
          67           3           8        1982 rtu1060         ru      sdc         106 tot   1.000000       6782282.       4548.253       26496.15       4952.340       4474.989       476.6718       17627.43      0.0000000E+00  0.0000000E+00  1.5962714E+09   444674.1      5.8527352E-05  5.8527352E-05  5.8527352E-05  5.8527352E-05  5.8527352E-05  0.0000000E+00   1.000003    
          67           3           8        1982 rtu1060         ru      aqu           7 rhg   1.000000       509848.4      0.0000000E+00  0.0000000E+00  0.0000000E+00   18758.60      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000058    
          67           3           8        1982 rtu1070         ru      sdc         107 tot   1.000000       2752532.       5513.744       19133.98       3359.634       982.3474       157.0480       11516.92      0.0000000E+00  0.0000000E+00  1.4531663E+09   135211.2      2.9212091E-04  2.9212091E-04  2.9212091E-04  2.9212091E-04  2.9212091E-04  0.0000000E+00   1.000039    
          67           3           8        1982 rtu1070         ru      aqu           6 rhg   1.000000       35528.38      0.0000000E+00  0.0000000E+00  0.0000000E+00   2253.002      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000894    
          67           3           8        1982 rtu1080         ru      sdc         108 tot   1.000000       2371376.       1639.604       9487.242       1773.467       1519.637       166.3792       6202.366      0.0000000E+00  0.0000000E+00  5.7338925E+08   155369.2      5.8936479E-05  5.8936479E-05  5.8936479E-05  5.8936479E-05  5.8936479E-05  0.0000000E+00   1.000008    
          67           3           8        1982 rtu1080         ru      aqu          11 rhg   1.000000       178217.6      0.0000000E+00  0.0000000E+00  0.0000000E+00   6567.869      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000166    
          67           3           8        1982 rtu1090         ru      sdc         109 tot   1.000000       6575187.       14974.08       52479.70       9189.795       3234.040       359.6620       31872.82      0.0000000E+00  0.0000000E+00  3.9914102E+09   326687.6      2.3551018E-04  2.3551018E-04  2.3551018E-04  2.3551018E-04  2.3551018E-04  0.0000000E+00   1.000022    
          67           3           8        1982 rtu1090         ru      aqu           9 rhg   1.000000       84886.16      0.0000000E+00  0.0000000E+00  0.0000000E+00   5225.385      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000374    
          67           3           8        1982 rtu1100         ru      sdc         110 tot   1.000000       2021930.       1710.410       6753.340       1472.042       1074.170       142.5969       4309.895      0.0000000E+00  0.0000000E+00  3.8455200E+08   114859.8      5.8969301E-05  5.8969301E-05  5.8969301E-05  5.8969301E-05  5.8969301E-05  0.0000000E+00   1.000011    
          67           3           8        1982 rtu1100         ru      aqu           7 rhg   1.000000       96829.44      0.0000000E+00  0.0000000E+00  0.0000000E+00   4912.943      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000323    
          67           3           8        1982 rtu1110         ru      sdc         111 tot   1.000000       1707375.       1048.731       6078.617       1135.664       1002.014       121.1938       3950.463      0.0000000E+00  0.0000000E+00  3.6398477E+08   111456.6      5.8963320E-05  5.8963320E-05  5.8963320E-05  5.8963320E-05  5.8963320E-05  0.0000000E+00   1.000010    
          67           3           8        1982 rtu1110         ru      aqu          11 rhg   1.000000       128114.2      0.0000000E+00  0.0000000E+00  0.0000000E+00   4719.369      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000232    
          67           3           8        1982 rtu1120         ru      sdc         112 tot   1.000000       2322675.       308.3261       1644.875       313.3425       740.1464       171.0020       1027.670      0.0000000E+00  0.0000000E+00  8.9487584E+07   112963.9      1.6974533E-04  1.6974533E-04  1.6974533E-04  1.6974533E-04  1.6974533E-04  0.0000000E+00   1.000023    
          67           3           8        1982 rtu1120         ru      aqu           6 rhg   1.000000       29978.77      0.0000000E+00  0.0000000E+00  0.0000000E+00   1916.964      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.001060    
          67           3           8        1982 rtu1130         ru      sdc         113 tot   1.000000       2179138.       3835.969       12402.70       2138.784       1446.472       133.4800       7501.217      0.0000000E+00  0.0000000E+00  9.6988672E+08   107385.1      1.7412039E-04  1.7412039E-04  1.7412039E-04  1.7412039E-04  1.7412039E-04  0.0000000E+00   1.000068    
          67           3           8        1982 rtu1130         ru      aqu           5 rhg   1.000000       28148.17      0.0000000E+00  0.0000000E+00  0.0000000E+00   1663.347      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.001128    
          67           3           8        1982 rtu1140         ru      sdc         114 tot   1.000000       4250230.       1386.702       7264.900       1387.056       2175.292       308.3307       4383.506      0.0000000E+00  0.0000000E+00  4.0470208E+08   211173.3      1.7674081E-04  1.7674081E-04  1.7674081E-04  1.7674081E-04  1.7674081E-04  0.0000000E+00   1.000032    
          67           3           8        1982 rtu1140         ru      aqu           9 rhg   1.000000       54870.44      0.0000000E+00  0.0000000E+00  0.0000000E+00   3365.062      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000579    
          67           3           8        1982 rtu1150         ru      sdc         115 tot   1.000000       4116278.       14244.52       33088.12       5292.018       2463.837       230.9631       20293.92      0.0000000E+00  0.0000000E+00  3.2335882E+09   204603.7      1.7688298E-04  1.7688298E-04  1.7688298E-04  1.7688298E-04  1.7688298E-04  0.0000000E+00   1.000021    
          67           3           8        1982 rtu1150         ru      aqu           9 rhg   1.000000       53158.29      0.0000000E+00  0.0000000E+00  0.0000000E+00   3192.115      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000597    
          67           3           8        1982 rtu1160         ru      sdc         116 tot   1.000000       2521873.       576.1821       3047.997       581.2316       1067.731       186.2106       1847.649      0.0000000E+00  0.0000000E+00  1.6755902E+08   125266.0      1.7687303E-04  1.7687303E-04  1.7687303E-04  1.7687303E-04  1.7687303E-04  0.0000000E+00   1.000025    
          67           3           8        1982 rtu1160         ru      aqu           6 rhg   1.000000       32551.57      0.0000000E+00  0.0000000E+00  0.0000000E+00   2037.370      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000976    
          67           3           8        1982 rtu1170         ru      sdc         117 tot   1.000000       1829722.       1768.848       10116.54       1894.849       1456.884       123.2924       6676.982      0.0000000E+00  0.0000000E+00  6.2902291E+08   121146.2      5.8981124E-05  5.8981124E-05  5.8981124E-05  5.8981124E-05  5.8981124E-05  0.0000000E+00   1.000009    
