 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
    67     3     8  1982      20      20  cha020               0.4688E+00     0.0000E+00     0.4684E+00     0.4688E+00     0.1047E+04     0.1047E+04     0.0000E+00     0.0000E+00     0.1432E+00     0.1453E+04     0.0000E+00     0.0000E+00     0.3276E+01     0.6968E+02     0.2027E+00     0.3945E+02     0.0000E+00     0.0000E+00     0.5742E+03     0.0000E+00     0.5736E+03     0.8704E+00     0.1046E+03     0.1932E+02     0.3972E+02     0.5130E+05
    67     3     8  1982      21      21  cha021               0.8739E+00     0.0000E+00     0.8613E+00     0.8739E+00     0.3213E+04     0.3212E+04     0.0000E+00     0.0000E+00     0.1222E+01     0.6046E+04     0.0000E+00     0.0000E+00     0.7572E+01     0.2226E+02     0.5190E-01     0.1252E+02     0.0000E+00     0.0000E+00     0.2649E+03     0.0000E+00     0.2611E+03     0.2084E+02     0.7026E+03     0.1148E+03     0.1055E+02     0.1942E+04
    67     3     8  1982      22      22  cha022               0.1322E+01     0.0000E+00     0.1296E+01     0.1322E+01     0.4063E+04     0.4061E+04     0.0000E+00     0.0000E+00     0.1515E+01     0.1027E+05     0.0000E+00     0.0000E+00     0.9648E+01     0.2183E+02     0.4206E-01     0.1264E+02     0.0000E+00     0.0000E+00     0.2676E+03     0.0000E+00     0.2623E+03     0.3462E+02     0.9292E+03     0.1530E+03     0.1010E+02     0.1965E+04
    67     3     8  1982      23      23  cha023               0.8928E+00     0.0000E+00     0.8905E+00     0.8928E+00     0.1938E+04     0.1938E+04     0.0000E+00     0.0000E+00     0.5220E+00     0.6410E+04     0.0000E+00     0.0000E+00     0.5320E+01     0.7003E+02     0.1589E+00     0.4091E+02     0.0000E+00     0.0000E+00     0.4873E+03     0.0000E+00     0.4860E+03     0.3991E+01     0.2012E+03     0.4085E+02     0.3686E+02     0.4407E+05
    67     3     8  1982      24      24  cha024               0.1105E+01     0.0000E+00     0.1104E+01     0.1105E+01     0.2972E+04     0.2972E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.4353E+04     0.0000E+00     0.0000E+00     0.6063E+01     0.1167E+03     0.2829E+00     0.6815E+02     0.0000E+00     0.0000E+00     0.4849E+03     0.0000E+00     0.4846E+03     0.1701E+01     0.3010E+03     0.5991E+02     0.6130E+02     0.2094E+06
    67     3     8  1982      25      25  cha025               0.8749E+00     0.0000E+00     0.8672E+00     0.8749E+00     0.1446E+05     0.1446E+05     0.0000E+00     0.0000E+00     0.3271E+01     0.8650E+04     0.0000E+00     0.0000E+00     0.7500E+01     0.3847E+02     0.1004E+00     0.2128E+02     0.0000E+00     0.0000E+00     0.2694E+03     0.0000E+00     0.2670E+03     0.6322E+02     0.1720E+04     0.3211E+03     0.1874E+02     0.8506E+04
    67     3     8  1982      26      26  cha026               0.1893E+00     0.0000E+00     0.1891E+00     0.1893E+00     0.6613E+03     0.6613E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.6584E+03     0.0000E+00     0.0000E+00     0.3002E+01     0.3624E+02     0.2574E+00     0.2099E+02     0.0000E+00     0.0000E+00     0.2682E+03     0.0000E+00     0.2678E+03     0.5236E+00     0.1424E+03     0.1977E+02     0.1698E+02     0.7496E+04
    67     3     8  1982      27      27  cha027               0.5465E+00     0.0000E+00     0.5459E+00     0.5465E+00     0.1449E+04     0.1449E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.2732E+04     0.0000E+00     0.0000E+00     0.3971E+01     0.7614E+02     0.2432E+00     0.4450E+02     0.0000E+00     0.0000E+00     0.4858E+03     0.0000E+00     0.4852E+03     0.1473E+01     0.1475E+03     0.2845E+02     0.4003E+02     0.6236E+05
    67     3     8  1982      28      28  cha028               0.5025E+00     0.0000E+00     0.5017E+00     0.5025E+00     0.1198E+04     0.1198E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.2820E+04     0.0000E+00     0.0000E+00     0.3771E+01     0.6880E+02     0.2238E+00     0.4022E+02     0.0000E+00     0.0000E+00     0.4867E+03     0.0000E+00     0.4859E+03     0.1545E+01     0.1229E+03     0.2416E+02     0.3618E+02     0.4612E+05
    67     3     8  1982      29      29  cha029               0.1751E+00     0.0000E+00     0.1750E+00     0.1872E+00     0.4286E+03     0.4286E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.2900E+03     0.0000E+00     0.0000E+00     0.2818E+01     0.4405E+02     0.3411E+00     0.2659E+02     0.0000E+00     0.0000E+00     0.2756E+03     0.0000E+00     0.2755E+03     0.1072E+00     0.9586E+02     0.1278E+02     0.2005E+02     0.1292E+05
