ID,NAME,LAT,LONG,ELEVATION
10067,10067_PCP,41.261,-0.276,166
10068,10068_PCP,41.257,-0.21,153
10069,10069_PCP,41.254,-0.144,132
10070,10070_PCP,41.251,-0.077,114
10071,10071_PCP,41.247,-0.011,128
10072,10072_PCP,41.244,0.055,179
10073,10073_PCP,41.24,0.122,230
10074,10074_PCP,41.237,0.188,236
10075,10075_PCP,41.233,0.254,217
10076,10076_PCP,41.23,0.321,223
10077,10077_PCP,41.226,0.387,244
10078,10078_PCP,41.223,0.453,215
10079,10079_PCP,41.219,0.52,148
10080,10080_PCP,41.215,0.586,146
10081,10081_PCP,41.212,0.652,231
10082,10082_PCP,41.208,0.718,326
10083,10083_PCP,41.204,0.785,398
10084,10084_PCP,41.2,0.851,469
10085,10085_PCP,41.196,0.917,510
10086,10086_PCP,41.192,0.983,453
10087,10087_PCP,41.188,1.05,314
10088,10088_PCP,41.184,1.116,181
10089,10089_PCP,41.18,1.182,111
10090,10090_PCP,41.176,1.248,96
10091,10091_PCP,41.172,1.314,96
10092,10092_PCP,41.168,1.381,80
10093,10093_PCP,41.45,-6.267,694
10094,10094_PCP,41.45,-6.2,730
10095,10095_PCP,41.45,-6.133,748
10096,10096_PCP,41.45,-6.067,737
10097,10097_PCP,41.45,-6,725
10098,10098_PCP,41.45,-5.933,719
10099,10099_PCP,41.45,-5.867,704
10100,10100_PCP,41.45,-5.8,683
10101,10101_PCP,41.45,-5.733,670
10102,10102_PCP,41.45,-5.667,672
10103,10103_PCP,41.449,-5.6,686
10104,10104_PCP,41.449,-5.533,704
10105,10105_PCP,41.449,-5.466,707
10106,10106_PCP,41.449,-5.4,691
10107,10107_PCP,41.448,-5.333,672
10108,10108_PCP,41.448,-5.266,668
10109,10109_PCP,41.447,-5.2,676
10110,10110_PCP,41.447,-5.133,680
10111,10111_PCP,41.446,-5.066,680
10112,10112_PCP,41.446,-5,693
10113,10113_PCP,41.445,-4.933,719
10114,10114_PCP,41.444,-4.866,732
10115,10115_PCP,41.444,-4.799,719
10116,10116_PCP,41.443,-4.733,707
10117,10117_PCP,41.442,-4.666,730
10118,10118_PCP,41.442,-4.599,779
10119,10119_PCP,41.441,-4.533,818
10120,10120_PCP,41.44,-4.466,838
10121,10121_PCP,41.439,-4.399,851
10122,10122_PCP,41.438,-4.333,861
10123,10123_PCP,41.437,-4.266,871
10124,10124_PCP,41.436,-4.199,879
10125,10125_PCP,41.435,-4.133,882
10126,10126_PCP,41.434,-4.066,874
10127,10127_PCP,41.433,-3.999,879
10128,10128_PCP,41.432,-3.933,939
10129,10129_PCP,41.431,-3.866,1048
10130,10130_PCP,41.429,-3.799,1140
10131,10131_PCP,41.428,-3.733,1154
10132,10132_PCP,41.427,-3.666,1102
10133,10133_PCP,41.425,-3.599,1027
10134,10134_PCP,41.424,-3.533,975
10135,10135_PCP,41.423,-3.466,967
10136,10136_PCP,41.421,-3.4,993
10137,10137_PCP,41.42,-3.333,1030
10138,10138_PCP,41.418,-3.266,1063
10139,10139_PCP,41.417,-3.2,1079
10140,10140_PCP,41.415,-3.133,1087
10141,10141_PCP,41.413,-3.066,1099
10142,10142_PCP,41.412,-3,1101
10143,10143_PCP,41.41,-2.933,1073
10144,10144_PCP,41.408,-2.866,1035
10145,10145_PCP,41.407,-2.8,1029
10146,10146_PCP,41.405,-2.733,1047
10147,10147_PCP,41.403,-2.667,1052
10148,10148_PCP,41.401,-2.6,1026
10149,10149_PCP,41.399,-2.533,998
10150,10150_PCP,41.397,-2.467,1003
10151,10151_PCP,41.395,-2.4,1021
10152,10152_PCP,41.393,-2.334,996
10153,10153_PCP,41.391,-2.267,921
10154,10154_PCP,41.389,-2.201,854
10155,10155_PCP,41.386,-2.134,840
10156,10156_PCP,41.384,-2.067,854
10157,10157_PCP,41.382,-2.001,861
10158,10158_PCP,41.38,-1.934,840
10159,10159_PCP,41.377,-1.868,779
10160,10160_PCP,41.375,-1.801,696
10161,10161_PCP,41.373,-1.735,626
10162,10162_PCP,41.37,-1.668,610
10163,10163_PCP,41.368,-1.602,668
10164,10164_PCP,41.365,-1.535,769
10165,10165_PCP,41.363,-1.468,838
10166,10166_PCP,41.36,-1.402,825
10167,10167_PCP,41.358,-1.335,735
10168,10168_PCP,41.355,-1.269,631
10169,10169_PCP,41.352,-1.202,584
10170,10170_PCP,41.349,-1.136,608
10171,10171_PCP,41.347,-1.069,655
10172,10172_PCP,41.344,-1.003,681
10173,10173_PCP,41.341,-0.936,647
10174,10174_PCP,41.338,-0.87,546
10175,10175_PCP,41.335,-0.804,430
10176,10176_PCP,41.332,-0.737,352
10177,10177_PCP,41.329,-0.671,313
10178,10178_PCP,41.326,-0.604,283
10179,10179_PCP,41.323,-0.538,243
10180,10180_PCP,41.32,-0.471,200
10181,10181_PCP,41.317,-0.405,177
10182,10182_PCP,41.314,-0.338,177
10183,10183_PCP,41.31,-0.272,187
10184,10184_PCP,41.307,-0.206,187
10185,10185_PCP,41.304,-0.139,173
10186,10186_PCP,41.3,-0.073,150
10187,10187_PCP,41.297,-0.006,140
10188,10188_PCP,41.294,0.06,164
10189,10189_PCP,41.29,0.126,218
10190,10190_PCP,41.287,0.193,248
10191,10191_PCP,41.283,0.259,241
10192,10192_PCP,41.28,0.325,236
10193,10193_PCP,41.276,0.392,241
10194,10194_PCP,41.273,0.458,205
10195,10195_PCP,41.269,0.524,151
10196,10196_PCP,41.265,0.591,177
10197,10197_PCP,41.261,0.657,313
10198,10198_PCP,41.258,0.723,464
10199,10199_PCP,41.254,0.79,553
10200,10200_PCP,41.25,0.856,611
10201,10201_PCP,41.246,0.922,688
10202,10202_PCP,41.242,0.989,721
10203,10203_PCP,41.238,1.055,608
10204,10204_PCP,41.234,1.121,378
10205,10205_PCP,41.23,1.187,190
10206,10206_PCP,41.226,1.254,140
10207,10207_PCP,41.222,1.32,176
10208,10208_PCP,41.218,1.386,184
10209,10209_PCP,41.214,1.452,137
10210,10210_PCP,41.209,1.519,80
10211,10211_PCP,41.205,1.585,53
10212,10212_PCP,41.5,-6.267,704
10213,10213_PCP,41.5,-6.2,709
10214,10214_PCP,41.5,-6.133,724
10215,10215_PCP,41.5,-6.067,729
10216,10216_PCP,41.5,-6,730
10217,10217_PCP,41.5,-5.933,725
10218,10218_PCP,41.5,-5.867,704
10219,10219_PCP,41.5,-5.8,670
10220,10220_PCP,41.5,-5.733,641
10221,10221_PCP,41.499,-5.666,637
10222,10222_PCP,41.499,-5.6,660
10223,10223_PCP,41.499,-5.533,685
10224,10224_PCP,41.499,-5.466,686
10225,10225_PCP,41.498,-5.399,672
10226,10226_PCP,41.498,-5.333,663
10227,10227_PCP,41.498,-5.266,668
10228,10228_PCP,41.497,-5.199,673
10229,10229_PCP,41.497,-5.132,678
10230,10230_PCP,41.496,-5.066,683
10231,10231_PCP,41.496,-4.999,690
10232,10232_PCP,41.495,-4.932,696
10233,10233_PCP,41.495,-4.865,699
10234,10234_PCP,41.494,-4.799,696
10235,10235_PCP,41.493,-4.732,691
10236,10236_PCP,41.492,-4.665,714
10237,10237_PCP,41.492,-4.598,769
10238,10238_PCP,41.491,-4.532,830
10239,10239_PCP,41.49,-4.465,861
10240,10240_PCP,41.489,-4.398,872
10241,10241_PCP,41.488,-4.331,885
10242,10242_PCP,41.487,-4.265,898
10243,10243_PCP,41.486,-4.198,898
10244,10244_PCP,41.485,-4.131,884
10245,10245_PCP,41.484,-4.065,872
10246,10246_PCP,41.483,-3.998,890
10247,10247_PCP,41.482,-3.931,939
10248,10248_PCP,41.481,-3.864,1006
10249,10249_PCP,41.479,-3.798,1071
10250,10250_PCP,41.478,-3.731,1115
10251,10251_PCP,41.477,-3.664,1107
10252,10252_PCP,41.475,-3.598,1045
10253,10253_PCP,41.474,-3.531,988
10254,10254_PCP,41.473,-3.464,985
10255,10255_PCP,41.471,-3.398,1011
10256,10256_PCP,41.47,-3.331,1016
10257,10257_PCP,41.468,-3.264,999
10258,10258_PCP,41.467,-3.197,986
10259,10259_PCP,41.465,-3.131,983
10260,10260_PCP,41.463,-3.064,981
10261,10261_PCP,41.462,-2.997,973
10262,10262_PCP,41.46,-2.931,964
10263,10263_PCP,41.458,-2.864,965
10264,10264_PCP,41.456,-2.797,981
10265,10265_PCP,41.455,-2.731,998
10266,10266_PCP,41.453,-2.664,990
10267,10267_PCP,41.451,-2.597,962
10268,10268_PCP,41.449,-2.531,950
10269,10269_PCP,41.447,-2.464,990
10270,10270_PCP,41.445,-2.398,1050
10271,10271_PCP,41.443,-2.331,1053
10272,10272_PCP,41.441,-2.264,980
10273,10273_PCP,41.439,-2.198,908
10274,10274_PCP,41.436,-2.131,902
10275,10275_PCP,41.434,-2.064,934
10276,10276_PCP,41.432,-1.998,944
10277,10277_PCP,41.43,-1.931,895
10278,10278_PCP,41.427,-1.865,810
10279,10279_PCP,41.425,-1.798,750
10280,10280_PCP,41.423,-1.731,740
10281,10281_PCP,41.42,-1.665,735
10282,10282_PCP,41.418,-1.598,703
10283,10283_PCP,41.415,-1.532,675
10284,10284_PCP,41.413,-1.465,660
10285,10285_PCP,41.41,-1.399,626
10286,10286_PCP,41.407,-1.332,561
10287,10287_PCP,41.405,-1.265,507
10288,10288_PCP,41.402,-1.199,500
10289,10289_PCP,41.399,-1.132,530
10290,10290_PCP,41.397,-1.066,580
10291,10291_PCP,41.394,-0.999,629
10292,10292_PCP,41.391,-0.933,628
10293,10293_PCP,41.388,-0.866,544
10294,10294_PCP,41.385,-0.8,430
10295,10295_PCP,41.382,-0.733,347
10296,10296_PCP,41.379,-0.667,296
10297,10297_PCP,41.376,-0.6,248
10298,10298_PCP,41.373,-0.534,197
10299,10299_PCP,41.37,-0.467,173
10300,10300_PCP,41.367,-0.401,192
10301,10301_PCP,41.364,-0.334,238
10302,10302_PCP,41.36,-0.268,270
10303,10303_PCP,41.357,-0.201,279
10304,10304_PCP,41.354,-0.135,275
10305,10305_PCP,41.35,-0.068,256
10306,10306_PCP,41.347,-0.002,217
10307,10307_PCP,41.344,0.065,189
10308,10308_PCP,41.34,0.131,207
10309,10309_PCP,41.337,0.197,243
10310,10310_PCP,41.333,0.264,252
10311,10311_PCP,41.33,0.33,256
10312,10312_PCP,41.326,0.397,274
10313,10313_PCP,41.322,0.463,275
10314,10314_PCP,41.319,0.529,259
10315,10315_PCP,41.315,0.596,283
10316,10316_PCP,41.311,0.662,391
10317,10317_PCP,41.307,0.729,541
10318,10318_PCP,41.304,0.795,657
10319,10319_PCP,41.3,0.861,734
10320,10320_PCP,41.296,0.928,823
10321,10321_PCP,41.292,0.994,892
10322,10322_PCP,41.288,1.06,809
10323,10323_PCP,41.284,1.127,551
10324,10324_PCP,41.28,1.193,293
10325,10325_PCP,41.276,1.259,200
10326,10326_PCP,41.272,1.325,246
10327,10327_PCP,41.267,1.392,288
10328,10328_PCP,41.263,1.458,248
10329,10329_PCP,41.259,1.524,173
10330,10330_PCP,41.255,1.59,133
10331,10331_PCP,41.251,1.657,122
10332,10332_PCP,41.246,1.723,99
10333,10333_PCP,41.242,1.789,78
10334,10334_PCP,41.237,1.855,68
10335,10335_PCP,41.55,-6.2,719
10336,10336_PCP,41.55,-6.134,725
10337,10337_PCP,41.55,-6.067,740
10338,10338_PCP,41.55,-6,742
10339,10339_PCP,41.55,-5.933,732
10340,10340_PCP,41.55,-5.866,714
10341,10341_PCP,41.55,-5.8,683
10342,10342_PCP,41.55,-5.733,649
10343,10343_PCP,41.55,-5.666,641
10344,10344_PCP,41.549,-5.599,668
10345,10345_PCP,41.549,-5.532,698
10346,10346_PCP,41.549,-5.466,703
10347,10347_PCP,41.548,-5.399,696
10348,10348_PCP,41.548,-5.332,694
10349,10349_PCP,41.548,-5.265,694
10350,10350_PCP,41.547,-5.198,691
10351,10351_PCP,41.547,-5.132,703
10352,10352_PCP,41.546,-5.065,727
10353,10353_PCP,41.546,-4.998,738
10354,10354_PCP,41.545,-4.931,725
10355,10355_PCP,41.544,-4.864,701
10356,10356_PCP,41.544,-4.798,686
10357,10357_PCP,41.543,-4.731,686
10358,10358_PCP,41.542,-4.664,707
10359,10359_PCP,41.542,-4.597,752
10360,10360_PCP,41.541,-4.531,797
10361,10361_PCP,41.54,-4.464,827
10362,10362_PCP,41.539,-4.397,848
10363,10363_PCP,41.538,-4.33,874
10364,10364_PCP,41.537,-4.263,885
10365,10365_PCP,41.536,-4.197,867
10366,10366_PCP,41.535,-4.13,844
10367,10367_PCP,41.534,-4.063,849
10368,10368_PCP,41.533,-3.996,887
10369,10369_PCP,41.532,-3.93,926
10370,10370_PCP,41.531,-3.863,944
10371,10371_PCP,41.529,-3.796,957
10372,10372_PCP,41.528,-3.729,988
10373,10373_PCP,41.527,-3.663,1017
10374,10374_PCP,41.526,-3.596,1019
10375,10375_PCP,41.524,-3.529,1006
10376,10376_PCP,41.523,-3.462,998
10377,10377_PCP,41.521,-3.396,986
10378,10378_PCP,41.52,-3.329,960
10379,10379_PCP,41.518,-3.262,931
10380,10380_PCP,41.517,-3.195,916
10381,10381_PCP,41.515,-3.129,911
10382,10382_PCP,41.513,-3.062,911
10383,10383_PCP,41.512,-2.995,919
10384,10384_PCP,41.51,-2.928,929
10385,10385_PCP,41.508,-2.862,937
10386,10386_PCP,41.506,-2.795,947
10387,10387_PCP,41.505,-2.728,959
10388,10388_PCP,41.503,-2.662,965
10389,10389_PCP,41.501,-2.595,959
10390,10390_PCP,41.499,-2.528,959
10391,10391_PCP,41.497,-2.462,1001
10392,10392_PCP,41.495,-2.395,1065
10393,10393_PCP,41.493,-2.328,1083
10394,10394_PCP,41.491,-2.261,1029
10395,10395_PCP,41.489,-2.195,968
10396,10396_PCP,41.486,-2.128,964
10397,10397_PCP,41.484,-2.061,990
10398,10398_PCP,41.482,-1.995,985
10399,10399_PCP,41.48,-1.928,926
10400,10400_PCP,41.477,-1.861,862
10401,10401_PCP,41.475,-1.795,854
10402,10402_PCP,41.472,-1.728,877
10403,10403_PCP,41.47,-1.662,828
10404,10404_PCP,41.468,-1.595,686
10405,10405_PCP,41.465,-1.528,548
10406,10406_PCP,41.463,-1.462,473
10407,10407_PCP,41.46,-1.395,437
10408,10408_PCP,41.457,-1.328,419
10409,10409_PCP,41.455,-1.262,435
10410,10410_PCP,41.452,-1.195,466
10411,10411_PCP,41.449,-1.129,482
10412,10412_PCP,41.447,-1.062,510
10413,10413_PCP,41.444,-0.995,567
10414,10414_PCP,41.441,-0.929,595
10415,10415_PCP,41.438,-0.862,541
10416,10416_PCP,41.435,-0.796,443
10417,10417_PCP,41.432,-0.729,357
10418,10418_PCP,41.429,-0.663,283
10419,10419_PCP,41.426,-0.596,210
10420,10420_PCP,41.423,-0.529,161
10421,10421_PCP,41.42,-0.463,166
10422,10422_PCP,41.417,-0.396,226
10423,10423_PCP,41.413,-0.33,296
10424,10424_PCP,41.41,-0.263,331
10425,10425_PCP,41.407,-0.197,336
10426,10426_PCP,41.404,-0.13,336
10427,10427_PCP,41.4,-0.064,326
10428,10428_PCP,41.397,0.003,282
10429,10429_PCP,41.394,0.069,226
10430,10430_PCP,41.39,0.136,210
10431,10431_PCP,41.387,0.202,234
10432,10432_PCP,41.383,0.269,243
10433,10433_PCP,41.38,0.335,234
10434,10434_PCP,41.376,0.401,251
10435,10435_PCP,41.372,0.468,295
10436,10436_PCP,41.369,0.534,332
10437,10437_PCP,41.365,0.601,370
10438,10438_PCP,41.361,0.667,438
10439,10439_PCP,41.357,0.734,535
10440,10440_PCP,41.353,0.8,631
10441,10441_PCP,41.35,0.866,712
10442,10442_PCP,41.346,0.933,794
10443,10443_PCP,41.342,0.999,840
10444,10444_PCP,41.338,1.066,771
10445,10445_PCP,41.334,1.132,580
10446,10446_PCP,41.33,1.198,385
10447,10447_PCP,41.326,1.265,301
10448,10448_PCP,41.322,1.331,337
10449,10449_PCP,41.317,1.397,404
10450,10450_PCP,41.313,1.464,399
10451,10451_PCP,41.309,1.53,311
10452,10452_PCP,41.305,1.596,221
10453,10453_PCP,41.3,1.663,181
10454,10454_PCP,41.296,1.729,187
10455,10455_PCP,41.292,1.795,225
10456,10456_PCP,41.287,1.861,248
10457,10457_PCP,41.283,1.928,189
10458,10458_PCP,41.278,1.994,65
10459,10459_PCP,41.6,-6.201,755
10460,10460_PCP,41.6,-6.134,748
10461,10461_PCP,41.6,-6.067,748
10462,10462_PCP,41.6,-6,738
10463,10463_PCP,41.6,-5.933,725
10464,10464_PCP,41.6,-5.866,716
10465,10465_PCP,41.6,-5.799,699
10466,10466_PCP,41.6,-5.733,672
10467,10467_PCP,41.599,-5.666,662
10468,10468_PCP,41.599,-5.599,685
10469,10469_PCP,41.599,-5.532,717
10470,10470_PCP,41.599,-5.465,730
10471,10471_PCP,41.599,-5.398,732
10472,10472_PCP,41.598,-5.332,737
10473,10473_PCP,41.598,-5.265,737
10474,10474_PCP,41.597,-5.198,730
10475,10475_PCP,41.597,-5.131,738
10476,10476_PCP,41.596,-5.064,769
10477,10477_PCP,41.596,-4.997,796
10478,10478_PCP,41.595,-4.93,787
10479,10479_PCP,41.594,-4.864,747
10480,10480_PCP,41.594,-4.797,707
10481,10481_PCP,41.593,-4.73,698
10482,10482_PCP,41.592,-4.663,717
10483,10483_PCP,41.592,-4.596,745
10484,10484_PCP,41.591,-4.529,763
10485,10485_PCP,41.59,-4.463,782
10486,10486_PCP,41.589,-4.396,813
10487,10487_PCP,41.588,-4.329,844
10488,10488_PCP,41.587,-4.262,843
10489,10489_PCP,41.586,-4.195,818
10490,10490_PCP,41.585,-4.128,805
10491,10491_PCP,41.584,-4.062,825
10492,10492_PCP,41.583,-3.995,858
10493,10493_PCP,41.582,-3.928,882
10494,10494_PCP,41.581,-3.861,885
10495,10495_PCP,41.579,-3.794,875
10496,10496_PCP,41.578,-3.728,875
10497,10497_PCP,41.577,-3.661,898
10498,10498_PCP,41.575,-3.594,939
10499,10499_PCP,41.574,-3.527,968
10500,10500_PCP,41.573,-3.46,967
10501,10501_PCP,41.571,-3.394,936
10502,10502_PCP,41.57,-3.327,905
10503,10503_PCP,41.568,-3.26,892
10504,10504_PCP,41.567,-3.193,897
10505,10505_PCP,41.565,-3.126,905
10506,10506_PCP,41.563,-3.06,918
10507,10507_PCP,41.562,-2.993,939
10508,10508_PCP,41.56,-2.926,957
10509,10509_PCP,41.558,-2.859,955
10510,10510_PCP,41.556,-2.793,944
10511,10511_PCP,41.554,-2.726,952
10512,10512_PCP,41.553,-2.659,983
10513,10513_PCP,41.551,-2.592,1006
10514,10514_PCP,41.549,-2.526,1008
10515,10515_PCP,41.547,-2.459,1009
10516,10516_PCP,41.545,-2.392,1030
10517,10517_PCP,41.543,-2.325,1048
10518,10518_PCP,41.541,-2.259,1037
10519,10519_PCP,41.538,-2.192,1012
10520,10520_PCP,41.536,-2.125,1014
10521,10521_PCP,41.534,-2.058,1027
10522,10522_PCP,41.532,-1.992,1014
10523,10523_PCP,41.53,-1.925,968
10524,10524_PCP,41.527,-1.858,933
10525,10525_PCP,41.525,-1.792,929
10526,10526_PCP,41.523,-1.725,903
10527,10527_PCP,41.52,-1.658,791
10528,10528_PCP,41.518,-1.592,629
10529,10529_PCP,41.515,-1.525,504
10530,10530_PCP,41.513,-1.458,425
10531,10531_PCP,41.51,-1.392,365
10532,10532_PCP,41.507,-1.325,347
10533,10533_PCP,41.505,-1.258,402
10534,10534_PCP,41.502,-1.192,469
10535,10535_PCP,41.499,-1.125,482
10536,10536_PCP,41.496,-1.058,471
10537,10537_PCP,41.494,-0.992,494
10538,10538_PCP,41.491,-0.925,520
10539,10539_PCP,41.488,-0.858,484
10540,10540_PCP,41.485,-0.792,398
10541,10541_PCP,41.482,-0.725,313
10542,10542_PCP,41.479,-0.659,241
10543,10543_PCP,41.476,-0.592,186
10544,10544_PCP,41.473,-0.525,164
10545,10545_PCP,41.47,-0.459,190
10546,10546_PCP,41.467,-0.392,249
10547,10547_PCP,41.463,-0.326,308
10548,10548_PCP,41.46,-0.259,336
10549,10549_PCP,41.457,-0.192,334
10550,10550_PCP,41.453,-0.126,323
10551,10551_PCP,41.45,-0.059,311
10552,10552_PCP,41.447,0.007,285
10553,10553_PCP,41.443,0.074,249
10554,10554_PCP,41.44,0.14,239
10555,10555_PCP,41.437,0.207,257
10556,10556_PCP,41.433,0.273,243
10557,10557_PCP,41.429,0.34,190
10558,10558_PCP,41.426,0.406,173
10559,10559_PCP,41.422,0.473,218
10560,10560_PCP,41.418,0.539,290
10561,10561_PCP,41.415,0.606,354
10562,10562_PCP,41.411,0.672,412
10563,10563_PCP,41.407,0.739,469
10564,10564_PCP,41.403,0.805,523
10565,10565_PCP,41.4,0.872,582
10566,10566_PCP,41.396,0.938,641
10567,10567_PCP,41.392,1.004,659
10568,10568_PCP,41.388,1.071,608
10569,10569_PCP,41.384,1.137,515
10570,10570_PCP,41.38,1.204,445
10571,10571_PCP,41.376,1.27,432
10572,10572_PCP,41.371,1.336,476
10573,10573_PCP,41.367,1.403,551
10574,10574_PCP,41.363,1.469,572
10575,10575_PCP,41.359,1.536,471
10576,10576_PCP,41.355,1.602,310
10577,10577_PCP,41.35,1.668,210
10578,10578_PCP,41.346,1.735,234
10579,10579_PCP,41.341,1.801,339
10580,10580_PCP,41.337,1.867,396
10581,10581_PCP,41.333,1.934,301
10582,10582_PCP,41.328,2,122
10583,10583_PCP,41.324,2.066,3
10584,10584_PCP,41.319,2.132,5
10585,10585_PCP,41.65,-6.268,797
10586,10586_PCP,41.65,-6.201,781
10587,10587_PCP,41.65,-6.134,760
10588,10588_PCP,41.65,-6.067,747
10589,10589_PCP,41.65,-6,737
10590,10590_PCP,41.65,-5.933,725
10591,10591_PCP,41.65,-5.866,711
10592,10592_PCP,41.65,-5.799,696
10593,10593_PCP,41.65,-5.732,681
10594,10594_PCP,41.65,-5.665,673
10595,10595_PCP,41.649,-5.599,685
10596,10596_PCP,41.649,-5.532,706
10597,10597_PCP,41.649,-5.465,725
10598,10598_PCP,41.648,-5.398,740
10599,10599_PCP,41.648,-5.331,755
10600,10600_PCP,41.648,-5.264,768
10601,10601_PCP,41.647,-5.197,776
10602,10602_PCP,41.647,-5.13,779
10603,10603_PCP,41.646,-5.063,791
10604,10604_PCP,41.646,-4.997,813
10605,10605_PCP,41.645,-4.93,827
10606,10606_PCP,41.645,-4.863,799
10607,10607_PCP,41.644,-4.796,742
10608,10608_PCP,41.643,-4.729,714
10609,10609_PCP,41.642,-4.662,734
10610,10610_PCP,41.642,-4.595,763
10611,10611_PCP,41.641,-4.528,774
10612,10612_PCP,41.64,-4.461,782
10613,10613_PCP,41.639,-4.395,805
10614,10614_PCP,41.638,-4.328,823
10615,10615_PCP,41.637,-4.261,818
10616,10616_PCP,41.636,-4.194,807
10617,10617_PCP,41.635,-4.127,815
10618,10618_PCP,41.634,-4.06,828
10619,10619_PCP,41.633,-3.993,825
10620,10620_PCP,41.632,-3.926,818
10621,10621_PCP,41.631,-3.86,827
10622,10622_PCP,41.629,-3.793,835
10623,10623_PCP,41.628,-3.726,831
10624,10624_PCP,41.627,-3.659,833
10625,10625_PCP,41.625,-3.592,861
10626,10626_PCP,41.624,-3.525,897
10627,10627_PCP,41.623,-3.458,915
10628,10628_PCP,41.621,-3.392,910
10629,10629_PCP,41.62,-3.325,900
10630,10630_PCP,41.618,-3.258,902
10631,10631_PCP,41.617,-3.191,919
10632,10632_PCP,41.615,-3.124,941
10633,10633_PCP,41.613,-3.057,959
10634,10634_PCP,41.612,-2.991,975
10635,10635_PCP,41.61,-2.924,985
10636,10636_PCP,41.608,-2.857,983
10637,10637_PCP,41.606,-2.79,977
10638,10638_PCP,41.605,-2.723,983
10639,10639_PCP,41.603,-2.657,1011
10640,10640_PCP,41.601,-2.59,1042
10641,10641_PCP,41.599,-2.523,1043
10642,10642_PCP,41.597,-2.456,1011
10643,10643_PCP,41.595,-2.389,983
10644,10644_PCP,41.593,-2.323,986
10645,10645_PCP,41.591,-2.256,1008
10646,10646_PCP,41.588,-2.189,1022
10647,10647_PCP,41.586,-2.122,1035
10648,10648_PCP,41.584,-2.055,1048
10649,10649_PCP,41.582,-1.989,1050
10650,10650_PCP,41.58,-1.922,1027
10651,10651_PCP,41.577,-1.855,990
10652,10652_PCP,41.575,-1.788,941
10653,10653_PCP,41.572,-1.722,854
10654,10654_PCP,41.57,-1.655,729
10655,10655_PCP,41.568,-1.588,628
10656,10656_PCP,41.565,-1.522,575
10657,10657_PCP,41.562,-1.455,504
10658,10658_PCP,41.56,-1.388,391
10659,10659_PCP,41.557,-1.321,327
10660,10660_PCP,41.554,-1.255,380
10661,10661_PCP,41.552,-1.188,479
10662,10662_PCP,41.549,-1.121,507
10663,10663_PCP,41.546,-1.055,458
10664,10664_PCP,41.544,-0.988,416
10665,10665_PCP,41.541,-0.921,399
10666,10666_PCP,41.538,-0.855,363
10667,10667_PCP,41.535,-0.788,293
10668,10668_PCP,41.532,-0.721,225
10669,10669_PCP,41.529,-0.655,189
10670,10670_PCP,41.526,-0.588,186
10671,10671_PCP,41.523,-0.521,200
10672,10672_PCP,41.52,-0.455,226
10673,10673_PCP,41.516,-0.388,264
10674,10674_PCP,41.513,-0.321,314
10675,10675_PCP,41.51,-0.255,344
10676,10676_PCP,41.507,-0.188,334
10677,10677_PCP,41.503,-0.121,303
10678,10678_PCP,41.5,-0.055,288
10679,10679_PCP,41.497,0.012,282
10680,10680_PCP,41.493,0.078,274
10681,10681_PCP,41.49,0.145,280
10682,10682_PCP,41.486,0.211,287
10683,10683_PCP,41.483,0.278,246
10684,10684_PCP,41.479,0.345,161
10685,10685_PCP,41.476,0.411,111
10686,10686_PCP,41.472,0.478,133
10687,10687_PCP,41.468,0.544,195
10688,10688_PCP,41.465,0.611,264
10689,10689_PCP,41.461,0.677,326
10690,10690_PCP,41.457,0.744,376
10691,10691_PCP,41.453,0.81,412
10692,10692_PCP,41.449,0.877,447
10693,10693_PCP,41.445,0.943,494
10694,10694_PCP,41.441,1.01,533
10695,10695_PCP,41.438,1.076,533
10696,10696_PCP,41.434,1.143,513
10697,10697_PCP,41.429,1.209,523
10698,10698_PCP,41.425,1.276,564
10699,10699_PCP,41.421,1.342,618
10700,10700_PCP,41.417,1.408,678
10701,10701_PCP,41.413,1.475,696
10702,10702_PCP,41.409,1.541,601
10703,10703_PCP,41.404,1.608,407
10704,10704_PCP,41.4,1.674,243
10705,10705_PCP,41.396,1.74,228
10706,10706_PCP,41.391,1.807,329
10707,10707_PCP,41.387,1.873,383
10708,10708_PCP,41.382,1.94,295
10709,10709_PCP,41.378,2.006,155
10710,10710_PCP,41.373,2.072,75
10711,10711_PCP,41.369,2.139,44
10712,10712_PCP,41.699,-6.536,680
10713,10713_PCP,41.699,-6.469,747
10714,10714_PCP,41.699,-6.402,805
10715,10715_PCP,41.7,-6.335,817
10716,10716_PCP,41.7,-6.268,794
10717,10717_PCP,41.7,-6.201,769
10718,10718_PCP,41.7,-6.134,758
10719,10719_PCP,41.7,-6.067,761
10720,10720_PCP,41.7,-6,761
10721,10721_PCP,41.7,-5.933,738
10722,10722_PCP,41.7,-5.866,706
10723,10723_PCP,41.7,-5.799,685
10724,10724_PCP,41.7,-5.732,678
10725,10725_PCP,41.7,-5.665,675
10726,10726_PCP,41.699,-5.598,672
10727,10727_PCP,41.699,-5.531,683
10728,10728_PCP,41.699,-5.464,706
10729,10729_PCP,41.699,-5.397,724
10730,10730_PCP,41.698,-5.33,738
10731,10731_PCP,41.698,-5.264,761
10732,10732_PCP,41.697,-5.197,792
10733,10733_PCP,41.697,-5.13,807
10734,10734_PCP,41.696,-5.063,807
10735,10735_PCP,41.696,-4.996,815
10736,10736_PCP,41.695,-4.929,835
10737,10737_PCP,41.694,-4.862,827
