date,Q,P,Q_interp,Q_filled
1996-08-01,,1.1882770761629453,0.0,
1996-08-02,,2.5635421669446194,0.0,
1996-08-03,,0.1406338046989533,0.0,
1996-08-04,,3.9820257149097724,0.0,
1996-08-05,,3.397713150241448,0.0,
1996-08-06,,5.384964781919367,0.0,
1996-08-07,,1.491639844128816,0.0,
1996-08-08,,4.108124266365279,0.0,
1996-08-09,,9.01008923006714,0.0,
1996-08-10,,1.7282628808357114,0.0,
1996-08-11,,0.4656676109511609,0.0,
1996-08-12,,3.9029912134236824,0.0,
1996-08-13,,1.5812847441595022,0.0,
1996-08-14,,0.7312270023812824,0.0,
1996-08-15,,0.9153477420130778,0.0,
1996-08-16,,0.37776520819497106,0.0,
1996-08-17,,0.7348898312162638,0.0,
1996-08-18,,3.186937865515425,0.0,
1996-08-19,,3.2894504464289853,0.0,
1996-08-20,,1.0203821457673745,0.0,
1996-08-21,,2.516980434094149,0.0,
1996-08-22,,3.0166558204809335,0.0,
1996-08-23,,3.5869106015470633,0.0,
1996-08-24,,1.0894384383479379,0.0,
1996-08-25,,4.824994858437261,0.0,
1996-08-26,,0.31225625513160343,0.0,
1996-08-27,,0.6370420178067852,0.0,
1996-08-28,,1.1003142167388291,0.0,
1996-08-29,,2.7783333219490265,0.0,
1996-08-30,,0.5098994220778611,0.0,
1996-08-31,,0.5737868922727635,0.0,
1996-09-01,,6.9783718470178595,0.0,
1996-09-02,,6.303229758224641,0.0,
1996-09-03,,0.48229629214581854,0.0,
1996-09-04,,0.9884173765748753,0.0,
1996-09-05,,2.169921895903546,0.0,
1996-09-06,,3.7684756303481617,0.0,
1996-09-07,,1.4626834300959373,0.0,
1996-09-08,,1.2870577107035224,0.0,
1996-09-09,,5.714634269813993,0.0,
1996-09-10,,1.094021985267089,0.0,
1996-09-11,,1.7149729270298892,0.0,
1996-09-12,,3.469201384391842,0.0,
1996-09-13,,3.5958628852588967,0.0,
1996-09-14,,3.291636332075843,0.0,
1996-09-15,,3.1286703845560826,0.0,
1996-09-16,,2.791858274669126,0.0,
1996-09-17,,1.8220712570024513,0.0,
1996-09-18,,4.81738153397837,0.0,
1996-09-19,,3.7509818380865556,0.0,
1996-09-20,,1.2502765100757633,0.0,
1996-09-21,,1.7528323656482907,0.0,
1996-09-22,,0.5665622031894633,0.0,
1996-09-23,,1.4339171510901358,0.0,
1996-09-24,,0.6635579673556932,0.0,
1996-09-25,,4.925155340438483,0.0,
1996-09-26,,12.877623989572784,0.0,
1996-09-27,,0.5986481041885232,0.0,
1996-09-28,,1.9326354746536012,0.0,
1996-09-29,,1.646552194213366,0.0,
1996-09-30,,0.11434425419376266,0.0,
1996-10-01,,1.1443134089851967,0.0,
1996-10-02,,8.745790889798473,0.0,
1996-10-03,,2.6151855828748785,0.0,
1996-10-04,,1.9626865610625857,0.0,
1996-10-05,,0.6756094908344902,0.0,
1996-10-06,,4.400381439046114,0.0,
1996-10-07,,1.376004799536874,0.0,
1996-10-08,,1.0695737678572825,0.0,
1996-10-09,,4.048323097188939,0.0,
1996-10-10,,1.9472989100576,0.0,
1996-10-11,,0.8022524910896077,0.0,
1996-10-12,,4.32451438753231,0.0,
1996-10-13,,2.5345382450119573,0.0,
1996-10-14,,4.366099874233702,0.0,
1996-10-15,,2.041423646358377,0.0,
1996-10-16,,13.603790009130456,0.0,
1996-10-17,,12.496325319389655,0.0,
1996-10-18,,1.2562296761356722,0.0,
1996-10-19,,0.32026055289287875,0.0,
1996-10-20,,2.750926733029701,0.0,
1996-10-21,,5.68987943798009,0.0,
1996-10-22,,3.2660491993450833,0.0,
1996-10-23,,0.269393150913289,0.0,
1996-10-24,,0.3633875398111631,0.0,
1996-10-25,,1.1379183974362725,0.0,
1996-10-26,,0.4499814945935051,0.0,
1996-10-27,,1.7422622799512293,0.0,
1996-10-28,,0.1651601471800973,0.0,
1996-10-29,,1.8576208325620065,0.0,
1996-10-30,,3.117677508704014,0.0,
1996-10-31,,5.679552878307142,0.0,
1996-11-01,,2.7076990056701535,0.0,
1996-11-02,,6.657973122282461,0.0,
1996-11-03,,2.7120287927430815,0.0,
1996-11-04,,0.5481909153740522,0.0,
1996-11-05,,1.5709516783280117,0.0,
1996-11-06,,1.0753313586370021,0.0,
1996-11-07,,2.3876911336831634,0.0,
1996-11-08,,0.09724665585880955,0.0,
1996-11-09,,6.192317020746885,0.0,
1996-11-10,,3.9100814522823426,0.0,
1996-11-11,,2.2077144314595922,0.0,
1996-11-12,,13.099453491402636,0.0,
1996-11-13,,8.680850612065955,0.0,
1996-11-14,,3.6045724568260997,0.0,
1996-11-15,,2.2914299165472256,0.0,
1996-11-16,,1.7326762660724748,0.0,
1996-11-17,,1.6056837315119281,0.0,
1996-11-18,,1.0367438485931568,0.0,
1996-11-19,,1.0444266278120824,0.0,
1996-11-20,,2.0887607174961627,0.0,
1996-11-21,,5.351455991039952,0.0,
1996-11-22,,2.0660579076719543,0.0,
1996-11-23,,0.4203600585433079,0.0,
1996-11-24,,1.6476432973038149,0.0,
1996-11-25,,0.7453664817182325,0.0,
1996-11-26,,7.467274557917336,0.0,
1996-11-27,,0.11264740057791878,0.0,
1996-11-28,,2.263607454326612,0.0,
1996-11-29,,0.6596317642182101,0.0,
1996-11-30,,1.7306458292206304,0.0,
1996-12-01,,2.231211971077731,0.0,
1996-12-02,,4.579187111066673,0.0,
1996-12-03,,1.44636637319195,0.0,
1996-12-04,,2.1692812190288207,0.0,
1996-12-05,,6.2289566936618055,0.0,
1996-12-06,,6.215596992931157,0.0,
1996-12-07,,10.799441551822655,0.0,
1996-12-08,,0.8102279643266351,0.0,
1996-12-09,,10.930922663493341,0.0,
1996-12-10,,1.628467761913696,0.0,
1996-12-11,,7.283056907294783,0.0,
1996-12-12,,4.422706224660905,0.0,
1996-12-13,,1.3675612065317668,0.0,
1996-12-14,,9.327271634078883,0.0,
1996-12-15,,6.690125442734811,0.0,
1996-12-16,,0.5207807120239214,0.0,
1996-12-17,,1.4858438864031107,0.0,
1996-12-18,,3.947480073940066,0.0,
1996-12-19,,0.40912786123624967,0.0,
1996-12-20,,2.0155020848411684,0.0,
1996-12-21,,5.354217253639183,0.0,
1996-12-22,,2.014161051984474,0.0,
1996-12-23,,2.7126847734520996,0.0,
1996-12-24,,5.035111781348721,0.0,
1996-12-25,,3.2764209879225468,0.0,
1996-12-26,,1.9994869111484153,0.0,
1996-12-27,,7.195633769434525,0.0,
1996-12-28,,2.4713164315255076,0.0,
1996-12-29,,2.2331761208217866,0.0,
1996-12-30,,7.095956544244964,0.0,
1996-12-31,,3.3876920233945085,0.0,
1997-01-01,,0.6905052028589875,0.0,
1997-01-02,,0.7985169839334588,0.0,
1997-01-03,,1.0701049978946104,0.0,
1997-01-04,,5.227461397787136,0.0,
1997-01-05,,4.785278607190231,0.0,
1997-01-06,,2.667020113870676,0.0,
1997-01-07,,0.8109306539992838,0.0,
1997-01-08,,1.587375145115344,0.0,
1997-01-09,,6.551362708784833,0.0,
1997-01-10,,1.9516399649132503,0.0,
1997-01-11,,1.8748770854254018,0.0,
1997-01-12,,1.1649411165206591,0.0,
1997-01-13,,5.36086497567625,0.0,
1997-01-14,,0.9861167682049967,0.0,
1997-01-15,,4.262630975849108,0.0,
1997-01-16,,1.3839730978362708,0.0,
1997-01-17,,3.6201711517401334,0.0,
1997-01-18,,2.9022395472644895,0.0,
1997-01-19,,2.1292250265579358,0.0,
1997-01-20,,1.6423176043486738,0.0,
1997-01-21,,3.1711999764412604,0.0,
1997-01-22,,2.874762342078329,0.0,
1997-01-23,,1.2284907770356885,0.0,
1997-01-24,,5.852064468830033,0.0,
1997-01-25,,4.872122859803547,0.0,
1997-01-26,,0.8315350086184419,0.0,
1997-01-27,,0.951037620177023,0.0,
1997-01-28,,0.1979054107409339,0.0,
1997-01-29,,4.4899516925673,0.0,
1997-01-30,,1.7155278051169192,0.0,
1997-01-31,,2.284072109405502,0.0,
1997-02-01,,0.9119195138457618,0.0,
1997-02-02,,2.2886036580466516,0.0,
1997-02-03,,3.020242285905308,0.0,
1997-02-04,,0.4858739815100512,0.0,
1997-02-05,,2.962155162234239,0.0,
1997-02-06,,2.8275225114458618,0.0,
1997-02-07,,6.839291978366864,0.0,
1997-02-08,,3.122664761784173,0.0,
1997-02-09,,0.8007503841435218,0.0,
1997-02-10,,0.8845176346736724,0.0,
1997-02-11,,2.7951678469504118,0.0,
1997-02-12,,1.663646130155036,0.0,
1997-02-13,,4.217359968187025,0.0,
1997-02-14,,0.45912831517379826,0.0,
1997-02-15,,4.650283222956443,0.0,
1997-02-16,,2.712485798409117,0.0,
1997-02-17,,6.9721044389589855,0.0,
1997-02-18,,2.0702705217018167,0.0,
1997-02-19,,0.841419924002855,0.0,
1997-02-20,,0.7461646933661491,0.0,
1997-02-21,,3.123097788391105,0.0,
1997-02-22,,0.5746462903097057,0.0,
1997-02-23,,10.856708866311783,0.0,
1997-02-24,,1.9934090594001452,0.0,
1997-02-25,,7.552128984436171,0.0,
1997-02-26,,0.2953794500986599,0.0,
1997-02-27,,0.043704921914809444,0.0,
1997-02-28,,1.079453232956965,0.0,
1997-03-01,,3.296954952395648,0.0,
1997-03-02,,2.5709893606384333,0.0,
1997-03-03,,1.2680654359230428,0.0,
1997-03-04,,3.2560246470343697,0.0,
1997-03-05,,1.8206228703681804,0.0,
1997-03-06,,0.5978708982870811,0.0,
1997-03-07,,8.432019528419213,0.0,
1997-03-08,,0.03598263244000792,0.0,
1997-03-09,,2.9117705947391497,0.0,
1997-03-10,,2.42679069777644,0.0,
1997-03-11,,2.4847492426853246,0.0,
1997-03-12,,5.462282338032786,0.0,
1997-03-13,,0.7203720259849301,0.0,
1997-03-14,,0.6750047346161406,0.0,
1997-03-15,,5.4733788902555425,0.0,
1997-03-16,,3.899783554286351,0.0,
1997-03-17,,7.2294321759455125,0.0,
1997-03-18,,1.9089045104909432,0.0,
1997-03-19,,1.8496976082295336,0.0,
1997-03-20,,5.020844059494999,0.0,
1997-03-21,,6.4607007146800575,0.0,
1997-03-22,,0.6073605418424258,0.0,
1997-03-23,,10.419697604892653,0.0,
1997-03-24,,1.4766280855653746,0.0,
1997-03-25,,2.8873297915947003,0.0,
1997-03-26,,3.8477802066061555,0.0,
1997-03-27,,5.581674115248377,0.0,
1997-03-28,,4.377292788051548,0.0,
1997-03-29,,2.5367342115568285,0.0,
1997-03-30,,4.341915307565497,0.0,
1997-03-31,,1.64809547264459,0.0,
1997-04-01,,1.3420881222184515,0.0,
1997-04-02,,2.4610265725497302,0.0,
1997-04-03,,6.199767058573149,0.0,
1997-04-04,,3.7741018052682462,0.0,
1997-04-05,,1.5144114484824729,0.0,
1997-04-06,,2.1891733550735797,0.0,
1997-04-07,,5.227676331998008,0.0,
1997-04-08,,3.011086135219977,0.0,
1997-04-09,,2.695954196974258,0.0,
1997-04-10,,2.7504785088854757,0.0,
1997-04-11,,0.6497097996377589,0.0,
1997-04-12,,5.720046178330364,0.0,
1997-04-13,,2.444889150981035,0.0,
1997-04-14,,2.816969547062035,0.0,
1997-04-15,,1.565716876072291,0.0,
1997-04-16,,7.323980022494913,0.0,
1997-04-17,,1.4289043816558928,0.0,
1997-04-18,,1.8048509827653434,0.0,
1997-04-19,,5.628822368382377,0.0,
1997-04-20,,1.47876566079632,0.0,
1997-04-21,,2.8549334903239703,0.0,
1997-04-22,,0.4966301248632815,0.0,
1997-04-23,,0.9248504683797731,0.0,
1997-04-24,,0.3984461407768948,0.0,
1997-04-25,,2.555077808125635,0.0,
1997-04-26,,2.707177469511892,0.0,
1997-04-27,,2.8532829583895394,0.0,
1997-04-28,,1.8673238691654253,0.0,
1997-04-29,,1.9661588848893468,0.0,
1997-04-30,,1.2142398541394153,0.0,
1997-05-01,,1.63889871765384,0.0,
1997-05-02,,0.5324986011316224,0.0,
1997-05-03,,3.2497032467195353,0.0,
1997-05-04,,4.548176861481678,0.0,
1997-05-05,,2.0300502925633035,0.0,
1997-05-06,,1.9742351865903915,0.0,
1997-05-07,,2.562976249570102,0.0,
1997-05-08,,7.173344213571291,0.0,
1997-05-09,,2.193306414592338,0.0,
1997-05-10,,2.3736137827448216,0.0,
1997-05-11,,1.9086205892554104,0.0,
1997-05-12,,3.1788439730795353,0.0,
1997-05-13,,3.06579712887693,0.0,
1997-05-14,,1.6750072414088815,0.0,
1997-05-15,,3.3597758073730573,0.0,
1997-05-16,,0.436680899386046,0.0,
1997-05-17,,1.968821988446161,0.0,
1997-05-18,,0.9000823688548603,0.0,
1997-05-19,,3.432152694956827,0.0,
1997-05-20,,0.3453780480139998,0.0,
1997-05-21,,4.064680942997082,0.0,
1997-05-22,,0.027890108499566964,0.0,
1997-05-23,,3.246791860675713,0.0,
1997-05-24,,0.738132292850465,0.0,
1997-05-25,,1.2741369826282893,0.0,
1997-05-26,,1.8758958503500236,0.0,
1997-05-27,,7.573707566438835,0.0,
1997-05-28,,0.7279172627412546,0.0,
1997-05-29,,2.2733301680336697,0.0,
1997-05-30,,6.032588117854081,0.0,
1997-05-31,,2.3686542612470016,0.0,
1997-06-01,,3.6731532928707176,0.0,
1997-06-02,,5.395807398725868,0.0,
1997-06-03,,1.242967751680449,0.0,
1997-06-04,,1.4046402425715043,0.0,
1997-06-05,,0.7127826899768926,0.0,
1997-06-06,,6.088711767096871,0.0,
1997-06-07,,8.46570950974451,0.0,
1997-06-08,,0.4902862685634783,0.0,
1997-06-09,,2.9527324003460946,0.0,
1997-06-10,,1.2590955637970556,0.0,
1997-06-11,,1.3373668013312612,0.0,
1997-06-12,,3.8439258800529514,0.0,
1997-06-13,,2.449622469049018,0.0,
1997-06-14,,3.5528996831642137,0.0,
1997-06-15,,8.290007808048733,0.0,
1997-06-16,,3.0820721956171186,0.0,
1997-06-17,,3.9578512271501323,0.0,
1997-06-18,,5.238096414281259,0.0,
1997-06-19,,1.1293594225115535,0.0,
1997-06-20,,4.272544179335028,0.0,
1997-06-21,,1.302348591997979,0.0,
1997-06-22,,0.5596033078494308,0.0,
1997-06-23,,3.315690892109146,0.0,
1997-06-24,,0.6424821036253412,0.0,
1997-06-25,,2.4650334633850135,0.0,
1997-06-26,,1.980076977215218,0.0,
1997-06-27,,6.742607604534862,0.0,
1997-06-28,,0.637588878282197,0.0,
1997-06-29,,3.0989322583168115,0.0,
1997-06-30,,1.007814812529116,0.0,
1997-07-01,,0.3473915555923218,0.0,
1997-07-02,,0.14673746610763433,0.0,
1997-07-03,,0.6680597223257341,0.0,
1997-07-04,,0.6325843403437889,0.0,
1997-07-05,,0.15811679076663537,0.0,
1997-07-06,,4.743556513499338,0.0,
1997-07-07,,5.7671429014572455,0.0,
1997-07-08,,1.0766996202897796,0.0,
1997-07-09,,1.5180596482907405,0.0,
1997-07-10,,1.8472765033557168,0.0,
1997-07-11,,5.228964691361438,0.0,
1997-07-12,,5.313477455325421,0.0,
1997-07-13,,3.05073134757726,0.0,
1997-07-14,,2.963269057890391,0.0,
1997-07-15,,1.388358906610028,0.0,
1997-07-16,,1.7796001766628744,0.0,
1997-07-17,,6.053574913246936,0.0,
1997-07-18,,1.1888544773092937,0.0,
1997-07-19,,1.625648418481113,0.0,
1997-07-20,,4.4106629321584405,0.0,
1997-07-21,,1.5578054633118508,0.0,
1997-07-22,,1.8456214334375367,0.0,
1997-07-23,,4.492294220863006,0.0,
1997-07-24,,0.1465132627844439,0.0,
1997-07-25,,0.6123444544074232,0.0,
1997-07-26,,9.082207952342102,0.0,
1997-07-27,,4.465810726756015,0.0,
1997-07-28,,4.952726350479482,0.0,
1997-07-29,,2.9826290446364645,0.0,
1997-07-30,,3.3149046693668156,0.0,
1997-07-31,,1.2318223044981476,0.0,
1997-08-01,,1.7698868076859617,0.0,
1997-08-02,,5.073240119510499,0.0,
1997-08-03,,1.4503858176179791,0.0,
1997-08-04,,1.1888797535325002,0.0,
1997-08-05,,2.260426171236431,0.0,
1997-08-06,,3.001206889001308,0.0,
1997-08-07,,6.3504525520947075,0.0,
1997-08-08,,15.52024866436397,0.0,
1997-08-09,,0.8298342887322142,0.0,
1997-08-10,,4.05634358307549,0.0,
1997-08-11,,2.5009922241910267,0.0,
1997-08-12,,0.21841433993486634,0.0,
1997-08-13,,7.461135487213988,0.0,
1997-08-14,,1.5797895241902191,0.0,
1997-08-15,,1.4869442352426732,0.0,
1997-08-16,,7.45911006700889,0.0,
1997-08-17,,2.1947734972889252,0.0,
1997-08-18,,5.854803030083325,0.0,
1997-08-19,,1.8448400163173244,0.0,
1997-08-20,,3.5950608981265875,0.0,
1997-08-21,,2.0606493698747532,0.0,
1997-08-22,,0.9920369718081483,0.0,
1997-08-23,,3.693343972521841,0.0,
1997-08-24,,4.418141359608717,0.0,
1997-08-25,,2.3365046536108323,0.0,
1997-08-26,,0.1515675556577183,0.0,
1997-08-27,,0.6399407430223046,0.0,
1997-08-28,,1.3740048551065096,0.0,
1997-08-29,,7.018518093241201,0.0,
1997-08-30,,2.220748113595262,0.0,
1997-08-31,,6.922524143812139,0.0,
1997-09-01,,5.3068210144708114,0.0,
1997-09-02,,1.4827401942119591,0.0,
1997-09-03,,2.792599635422731,0.0,
1997-09-04,,4.510492080650009,0.0,
1997-09-05,,1.0505830977076935,0.0,
1997-09-06,,4.235222673986448,0.0,
1997-09-07,,3.8273647387524186,0.0,
1997-09-08,,0.986796253226636,0.0,
1997-09-09,,3.532436244160049,0.0,
1997-09-10,,2.121211323138369,0.0,
1997-09-11,,0.4750122278009983,0.0,
1997-09-12,,1.3740647260152363,0.0,
1997-09-13,,1.3229546447680542,0.0,
1997-09-14,,7.984778007151317,0.0,
1997-09-15,,0.6538308400013448,0.0,
1997-09-16,,1.1868303492838281,0.0,
1997-09-17,,3.2645785032923507,0.0,
1997-09-18,,2.4498003064265683,0.0,
1997-09-19,,1.9321605144930944,0.0,
1997-09-20,,1.8978899526826754,0.0,
1997-09-21,,4.994456806409199,0.0,
1997-09-22,,1.011199132502435,0.0,
1997-09-23,,0.7128793038785509,0.0,
1997-09-24,,0.14309423081054903,0.0,
1997-09-25,,1.4517732959604923,0.0,
1997-09-26,,0.5126503948458316,0.0,
1997-09-27,,1.7198201263792547,0.0,
1997-09-28,,0.24119048439405863,0.0,
1997-09-29,,1.69484396606803,0.0,
1997-09-30,,3.0453037133869634,0.0,
1997-10-01,,2.2380225686386357,0.0,
1997-10-02,,3.941879277252632,0.0,
1997-10-03,,5.70495563287171,0.0,
1997-10-04,,2.976091829514515,0.0,
1997-10-05,,2.288692633967967,0.0,
1997-10-06,,3.3478007217834476,0.0,
1997-10-07,,3.0667436949389573,0.0,
1997-10-08,,4.542909530088609,0.0,
1997-10-09,,2.429738313813355,0.0,
1997-10-10,,0.5762343863080047,0.0,
1997-10-11,,5.487934295694514,0.0,
1997-10-12,,0.2659424019640965,0.0,
1997-10-13,,4.234744999152729,0.0,
1997-10-14,,3.2845258985441497,0.0,
1997-10-15,,3.3593757649223046,0.0,
1997-10-16,,2.4926643509730475,0.0,
1997-10-17,,1.1375814947385694,0.0,
1997-10-18,,2.101989450481878,0.0,
1997-10-19,,6.112931055736263,0.0,
1997-10-20,,3.4508659983214742,0.0,
1997-10-21,,3.482647108316538,0.0,
1997-10-22,,6.232728327586618,0.0,
1997-10-23,,6.805864881110904,0.0,
1997-10-24,,4.394733822149612,0.0,
1997-10-25,,9.833588215117578,0.0,
1997-10-26,,3.431355190970511,0.0,
1997-10-27,,4.382162221811727,0.0,
1997-10-28,,5.178064275662392,0.0,
1997-10-29,,6.547313730831986,0.0,
1997-10-30,,0.89337472830454,0.0,
1997-10-31,,0.518009685278508,0.0,
1997-11-01,,0.6260859696787268,0.0,
1997-11-02,,1.4610514045056444,0.0,
1997-11-03,,5.320507395384759,0.0,
1997-11-04,,1.8583313355772904,0.0,
1997-11-05,,2.116780134331769,0.0,
1997-11-06,,0.5187070404189723,0.0,
1997-11-07,,0.5961518194759754,0.0,
1997-11-08,,1.4133268754001895,0.0,
1997-11-09,,1.079557612192034,0.0,
1997-11-10,,4.4635672703740825,0.0,
1997-11-11,,0.5149933158242105,0.0,
1997-11-12,,0.683897197228995,0.0,
1997-11-13,,3.05752628249649,0.0,
1997-11-14,,1.8823289580263705,0.0,
1997-11-15,,1.7338401004052417,0.0,
1997-11-16,,5.267549210437072,0.0,
1997-11-17,,1.7835224595737857,0.0,
1997-11-18,,2.410362405986835,0.0,
1997-11-19,,1.427531941174392,0.0,
1997-11-20,,2.122193079930287,0.0,
1997-11-21,,4.585408241043014,0.0,
1997-11-22,,1.605421500850295,0.0,
1997-11-23,,2.7556477205336183,0.0,
1997-11-24,,1.6273738001525113,0.0,
1997-11-25,,0.13312070307124826,0.0,
1997-11-26,,1.1137697019734416,0.0,
1997-11-27,,1.3875843510254844,0.0,
1997-11-28,,2.3912757521025525,0.0,
1997-11-29,0.0,3.8580995607680566,0.0,0.0
1997-11-30,0.0,1.9478877258184435,0.0,0.0
1997-12-01,0.0,1.574847839981086,0.0,0.0
1997-12-02,0.0,2.936462378057591,0.0,0.0
1997-12-03,0.0,2.2906339317713464,0.0,0.0
1997-12-04,0.0,0.5092862697637293,0.0,0.0
1997-12-05,0.0,6.95623302241242,0.0,0.0
1997-12-06,0.0,1.6901741551255975,0.0,0.0
1997-12-07,0.0,2.2903364849806436,0.0,0.0
1997-12-08,0.0,0.380767956049651,0.0,0.0
1997-12-09,0.0,5.520771376536386,0.0,0.0
1997-12-10,0.0,1.4747201470619489,0.0,0.0
1997-12-11,16.3,7.5296758177261065,16.3,16.3
1997-12-12,34.1,2.1894502517351273,34.1,34.1
1997-12-13,57.0,3.6678202392726638,57.0,57.0
1997-12-14,31.3,1.6152091578791372,31.3,31.3
1997-12-15,67.0,0.5610878486692726,67.0,67.0
1997-12-16,62.0,3.2549030453995424,62.0,62.0
1997-12-17,180.0,3.225486937602503,180.0,180.0
1997-12-18,188.0,0.08345807331960209,188.0,188.0
1997-12-19,87.0,0.49144835825781097,87.0,87.0
1997-12-20,64.0,5.425267673814933,64.0,64.0
1997-12-21,49.0,1.4845771591623405,49.0,49.0
1997-12-22,38.0,4.051954864053743,38.0,38.0
1997-12-23,30.6,10.287423816888493,30.6,30.6
1997-12-24,38.0,3.399763950053583,38.0,38.0
1997-12-25,104.0,2.222770970756168,104.0,104.0
1997-12-26,57.0,1.1000204512585225,57.0,57.0
1997-12-27,50.0,2.9453512141819855,50.0,50.0
1997-12-28,90.0,3.24179994190785,90.0,90.0
1997-12-29,74.0,2.445363821414705,74.0,74.0
1997-12-30,59.0,4.1847366291169745,59.0,59.0
1997-12-31,52.0,0.6315057749557009,52.0,52.0
1998-01-01,45.0,2.486795551506244,45.0,45.0
1998-01-02,38.0,2.231781867785648,38.0,38.0
1998-01-03,33.4,1.287487367823862,33.4,33.4
1998-01-04,102.0,3.1763360698181535,102.0,102.0
1998-01-05,468.0,0.5563467851350632,468.0,468.0
1998-01-06,308.0,1.0260406783234757,308.0,308.0
1998-01-07,130.0,1.6500521878792795,130.0,130.0
1998-01-08,112.0,1.904766588432812,112.0,112.0
1998-01-09,172.0,3.3174177137238723,172.0,172.0
1998-01-10,145.0,3.6184836360707924,145.0,145.0
1998-01-11,183.0,0.9914683775121261,183.0,183.0
1998-01-12,243.0,7.480374682210808,243.0,243.0
1998-01-13,198.0,3.150835994660551,198.0,198.0
1998-01-14,137.0,9.197261938812703,137.0,137.0
1998-01-15,175.0,6.442229866918242,175.0,175.0
1998-01-16,252.0,1.3223294675048052,252.0,252.0
1998-01-17,319.0,0.5531618359810417,319.0,319.0
1998-01-18,209.0,0.3925221684727114,209.0,209.0
1998-01-19,204.0,0.10743336568047719,204.0,204.0
1998-01-20,344.0,2.793694067060116,344.0,344.0
1998-01-21,366.0,1.2142773632787418,366.0,366.0
1998-01-22,214.0,3.8010491291545745,214.0,214.0
1998-01-23,407.0,1.282065157677219,407.0,407.0
1998-01-24,421.0,0.9777258810488436,421.0,421.0
1998-01-25,221.0,3.6097069568212317,221.0,221.0
1998-01-26,221.0,10.940274429552325,221.0,221.0
1998-01-27,455.0,6.326410570540471,455.0,455.0
1998-01-28,246.0,3.660750334198346,246.0,246.0
1998-01-29,178.0,5.843181984772575,178.0,178.0
1998-01-30,136.0,3.3453817301892346,136.0,136.0
1998-01-31,88.0,4.240296089998336,88.0,88.0
1998-02-01,100.0,3.558933686194185,100.0,100.0
1998-02-02,84.0,4.953334826206455,84.0,84.0
1998-02-03,104.0,1.204949142328132,104.0,104.0
1998-02-04,223.0,5.570878696416299,223.0,223.0
1998-02-05,176.0,0.6193559406363318,176.0,176.0
1998-02-06,538.0,2.6158025560435454,538.0,538.0
1998-02-07,544.0,2.2635550771075343,544.0,544.0
1998-02-08,405.0,0.032321038796310056,405.0,405.0
1998-02-09,294.0,1.3568819396322844,294.0,294.0
1998-02-10,249.0,3.51623349154734,249.0,249.0
1998-02-11,176.0,1.3945952515481739,176.0,176.0
1998-02-12,254.0,6.973512215975342,254.0,254.0
1998-02-13,316.0,2.804549313051019,316.0,316.0
1998-02-14,187.0,1.7864796230904199,187.0,187.0
1998-02-15,191.0,5.594434019363997,191.0,191.0
1998-02-16,396.0,1.5254741072227946,396.0,396.0
1998-02-17,741.0,0.6885722193738066,741.0,741.0
1998-02-18,599.0,3.749761578485366,599.0,599.0
1998-02-19,661.0,0.541817144110851,661.0,661.0
1998-02-20,614.0,1.4219555033253017,614.0,614.0
1998-02-21,413.0,2.385799166720701,413.0,413.0
1998-02-22,538.0,1.7657530021886274,538.0,538.0
1998-02-23,467.0,17.375096196727934,467.0,467.0
1998-02-24,241.0,3.3750484541752748,241.0,241.0
1998-02-25,252.0,2.0710938970272608,252.0,252.0
1998-02-26,416.0,1.242921379462305,416.0,416.0
1998-02-27,455.0,3.1286805361059487,455.0,455.0
1998-02-28,197.0,5.780449671159643,197.0,197.0
1998-03-01,139.0,0.31488254464350657,139.0,139.0
1998-03-02,191.0,3.0585510475519335,191.0,191.0
1998-03-03,177.0,1.9594502112121759,177.0,177.0
1998-03-04,253.0,4.418719020364924,253.0,253.0
1998-03-05,288.0,2.412648253419037,288.0,288.0
1998-03-06,335.0,3.4734023120395654,335.0,335.0
1998-03-07,222.0,9.64489581437181,222.0,222.0
1998-03-08,350.0,4.537559717466867,350.0,350.0
1998-03-09,1030.0,1.7549273886246821,1030.0,1030.0
1998-03-10,499.0,0.8102566866418718,499.0,499.0
1998-03-11,405.0,1.9642974754022495,405.0,405.0
1998-03-12,311.0,0.8250035047863806,311.0,311.0
1998-03-13,372.0,2.6082824365116197,372.0,372.0
1998-03-14,408.0,2.615100728408931,408.0,408.0
1998-03-15,317.0,0.4194572201987849,317.0,317.0
1998-03-16,266.0,2.5453031950014697,266.0,266.0
1998-03-17,288.0,7.565762861440005,288.0,288.0
1998-03-18,219.0,2.463444235631116,219.0,219.0
1998-03-19,227.0,1.575414645857684,227.0,227.0
1998-03-20,353.0,4.255380898771636,353.0,353.0
1998-03-21,338.0,2.0047570797492713,338.0,338.0
1998-03-22,415.0,2.1583703145091393,415.0,415.0
1998-03-23,200.0,5.594657325980725,200.0,200.0
1998-03-24,384.0,0.8919005515990335,384.0,384.0
1998-03-25,625.0,4.877233531860388,625.0,625.0
1998-03-26,1132.0,0.3896816468077851,1132.0,1132.0
1998-03-27,994.0,10.467050616025832,994.0,994.0
1998-03-28,940.0,0.9216963939136122,940.0,940.0
1998-03-29,2165.0,2.5098870955653227,2165.0,2165.0
1998-03-30,1004.0,6.675618112347682,1004.0,1004.0
1998-03-31,516.0,0.4040710264140399,516.0,516.0
1998-04-01,404.0,1.398934976589221,404.0,404.0
1998-04-02,321.0,4.573450237000037,321.0,321.0
1998-04-03,510.0,0.2227800841776193,510.0,510.0
1998-04-04,768.0,3.54320407763079,768.0,768.0
