"fecha","chalaco","chusis","huamarca","huancabamba","miraflores"
"1989-03-01",13.2647829055786,21.7321453094482,15.7127141952515,20.992301940918,22.5882434844971
"1989-04-01",13.6414661407471,19.6561717987061,15.5386934280396,19.9530506134033,20.5557460784912
"1989-05-01",13.5003128051758,16.9956035614014,14.8923530578613,17.5756492614746,17.6006126403809
"1989-06-01",13.4715280532837,17.3113536834717,13.7979393005371,17.0401496887207,17.1201457977295
"1989-07-01",12.6267766952515,16.138313293457,12.8359870910645,16.132776260376,15.8705320358276
"1989-08-01",12.7155351638794,16.6759548187256,13.7546987533569,16.9044322967529,16.3142871856689
"1989-09-01",12.5895624160767,16.6686973571777,13.9997234344482,17.7102336883545,16.6053237915039
"1989-10-01",13.6900501251221,17.3457927703857,14.6163644790649,18.2473735809326,17.4401454925537
"1989-11-01",13.0652084350586,16.8534660339355,14.0087480545044,17.9759292602539,17.4103050231934
"1989-12-01",12.5179414749146,17.7601737976074,14.1130905151367,18.4451580047607,18.3998603820801
"1990-01-01",14.0955018997192,20.9353904724121,15.8622179031372,20.3345489501953,21.052713394165
"1990-02-01",14.3329420089722,22.4324111938477,16.4018669128418,21.438777923584,22.8237361907959
"1990-03-01",14.249719619751,22.0062007904053,16.5201549530029,21.337366104126,22.8960952758789
"1990-04-01",14.1925811767578,20.2838516235352,16.0528564453125,20.6499557495117,21.2202911376953
"1990-05-01",13.9636192321777,19.8814373016357,14.8975057601929,19.5824069976807,20.1682643890381
"1990-06-01",14.549295425415,18.157039642334,14.7832651138306,17.7893466949463,17.9608135223389
"1990-07-01",12.0624237060547,16.8637161254883,13.4174890518188,16.77952003479,16.3624668121338
"1990-08-01",11.7832021713257,16.6134185791016,13.5944108963013,16.5865287780762,16.0559635162354
"1990-09-01",11.8475875854492,16.4935779571533,13.7982320785522,17.4719200134277,16.4568309783936
"1990-10-01",13.4228992462158,16.9271621704102,14.3552799224854,18.0289249420166,17.2186260223389
"1990-11-01",13.7312879562378,17.6893005371094,14.9210834503174,18.5167407989502,17.9167442321777
"1990-12-01",12.8989677429199,18.921895980835,14.527099609375,19.1570110321045,19.2569541931152
"1991-01-01",14.1908845901489,20.9481353759766,15.8321123123169,20.3876171112061,21.1040840148926
"1991-02-01",14.5887403488159,22.7137260437012,16.4415645599365,21.6181411743164,23.0310401916504
"1991-03-01",14.7145938873291,22.4547595977783,16.8544254302979,21.7479953765869,23.2095985412598
"1991-04-01",14.0445747375488,20.6530990600586,15.5421266555786,20.7480125427246,21.4226322174072
"1991-05-01",14.6567068099976,19.4353141784668,15.3942794799805,19.6268177032471,19.9782848358154
"1991-06-01",14.3840389251709,18.2290897369385,14.5053215026855,17.7601356506348,17.9822177886963
"1991-07-01",12.5091962814331,16.8401718139648,13.4794015884399,16.8405933380127,16.4486179351807
"1991-08-01",12.4804000854492,16.792947769165,13.4958000183105,16.814546585083,16.3487644195557
"1991-09-01",12.086895942688,17.2113037109375,13.3986711502075,17.8564281463623,17.0242347717285
