Año;Día;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Set;Oct;Nov;Dic
1987;4;0;0;16.6;3.3;1;0;0;0;0;3.6;0;0
1987;5;11.8;0;18.6;12;0;0;0;0;0;0;0;3
1987;6;7.2;2;24.9;0;3.4;0;0;1;0;0;0;0
1987;7;4.4;13;12;0;0;0;0;0;0;0;0;0
1987;8;0;7.6;18;0;0;0;0;0;0;0;0;0
1987;9;7.8;0;19;1.3;0;0;0;0;0;0;0;1
1987;10;1.6;0;0;0.5;0;0;0;0;0;0;0;0
1987;11;0;2;0;0;0;0;0;0;0;0;0;0
1987;12;0;4.3;0;0;0;0;0;0;0;0;0;0
1987;13;1;12.7;0;0;0;0;0;0;0;0;0;0
1987;14;0;30;23.4;3;0;0;0;0;0;0;0;3.2
1987;15;0;0;10;3.9;0;0;0;0;0;0;0;2
1987;16;0;0;0;19;0;0;0;0;0;0;0;0.5
1987;17;0;0;0;0;1;0;0;0;0;0;0;1
1987;18;0;11.7;0;0;0;0;0;0;0;0;0;0
1987;19;0;0;0;0;0;0;0;0;0;0;0;0
1987;20;12;10;1;0;0;0;0;0;0;0;0;0
1987;21;11.3;0;0;20.2;0;0;0;0;3.2;0;0;0
1987;22;21.4;0;0;0;0;0;0;0;0;0;0;3
1987;23;0;0;5.2;0;0;0;0;0;0;0;0;2
1987;24;0;0;1;0;0;0;0;0;0;0;0;0.5
1987;25;1.2;0;5.1;5;1.8;0;0;0;0;0;0;0
1987;26;9.4;0;33.7;0;0;0;0;0;0;0;0;0
1987;27;11.1;2;0;0;0;0;0;0;0;0;0;0
1987;28;0;1;0;31;0;0;0;0;0;0;0;3
1987;29;0;;0;6;0;0;0;0;0;0;0;0
1987;30;0;;6;0;0;0;0;0;0;0;0;0
1987;31;0;;0;;0;;4.8;0;;0;;0
1988;1;0;0;3;0;0;0;0;0;0;0;6;0
1988;2;3.4;0;1;1;0;0;0;0;0;0;10;0
1988;3;0;11.2;0;1;0;0;0;0;0;1;1;0
1988;4;0;2;0;0;0;0;0;0;0;0;0;0
1988;5;0;0;0;0;0;0;0;0;0;0;0;0
1988;6;0;2;1;0;0;0;0;0;0;0;0;0
1988;7;0;1;0;0;0;0;0;0;0;0;0;0
1988;8;0;0;0;20;0;0;0;0;0;0;0;0
1988;9;3.8;17.4;0;18;0;0;0;0;0;0;0;0
1988;10;4;41;0;38;0;0;0;0;0;0;0;0
1988;11;10;0;0;23;0;0;0;0;0;0;0;0
1988;12;7.4;28.2;0;34;0;0;0;0;0;0;0;0
1988;13;9.2;0;0;12;0;0;0;0;0;0;0;0
1988;14;18.2;3;0;0;0;0;0;0;0;0;12;0
1988;15;13;0;0;0;0;0;0;0;2;0;3.3;0
