Ano;dia;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Set;Oct;Nov;Dic
1980;1;0;0;0;0;0;0;0;0;0;0;0;0
1980;2;0;0;0;0;0;0;0;0;0;0;0;0
1980;3;0;0;0;0;0;0;0;0;0;0;0;0
1980;4;0;0;0;7.6;0;0;0;0;0;0;0;0
1980;5;0;0;0;0;0;0;0;0;0;0;0;0
1980;6;0;0;0;0;0;0;0;0;0;0;0;0
1980;7;0;0;0;0;0;0;0;0;0;0;0;0
1980;8;0;0;0;0;0;0;0;0;0;0;0;0
1980;9;0;0;0;0;0;0;0;0;0;0;0;1.5
1980;10;0;0;0;0;0;0;0;0;0;0;0;0
1980;11;0;0;0;0;0;0;0;0;0;0;0;0
1980;12;0;0;0;0;0;0;0;0;0;0;0;0
1980;13;0;0;0;0;0;0;0;0;0;0;0;0
1980;14;0;0;0;0;0;0;0;0;0;0;0;0
1980;15;0;0;0;0;0;0;0;0;0;0;0;0
1980;16;0;0;0;0;0;0;0;0;0;0;0;0
1980;17;0;0;0.2;0;0;0;0;0;0;5.2;0;0
1980;18;0;0;1;0;0;0;0;0;0;0;0;0
1980;19;0;0;0;0;0;0;0;0;0;0;0;0
1980;20;0;0;0;0;0;0;0;0;0;0;0;0
1980;21;0;0;0;0;0;0;0;0;0;0;0;0
1980;22;0;0;5.2;0;0;0;0;0;0;0;0;0
1980;23;0;0;0;0;0;0;0;0;0;0;0;0
1980;24;0;0;0;0;0;0;0;0;0;0;0;0
1980;25;0;0;0;0;0;0;0;0;0;0;0;0
1980;26;0;0;0;0;0;0;0;0;0;0;4.1;0
1980;27;0;0;0;0;0;0;0;0;0;0;0;0
1980;28;0;0;0;0;0;0;0;0;0;0;0;0
1980;29;0;0;0;0;0;0;0;0;0;0;0;0
1980;30;0;;0;0;0;0;0;0;0;0;0;0
1980;31;0;;0;;0;;0;0;;0;;0
1981;1;0;0;0;0;0;0;0;0;0;0;0;0
1981;2;0;0;0;0;0;0;0;0;0;0;0;0
1981;3;0;0;0;0;;0;0;0;0;0;0;0
1981;4;0;0;0;0;0;0;0;0;0;0;0;0
1981;5;0;0;0;0;0;0;0;0;0;;0;0
1981;6;0;0;0;0;0;0;0;0;0;0;0;0
1981;7;0;0;0;0;0;0;;0;0;0;0;0
1981;8;0;0;5.4;0;0;0;;0;;0;0;0
1981;9;0;0;5;0;0;0;0;0;0;0;0;0
1981;10;0;0;0;0;0;0;0;0;0;0;0;0
1981;11;0;0;1;0;0;0;0;0;0;0;0;0
1981;12;0;0;0;0;0;0;0;0;0;0;0;0
1981;13;0;0;0;0;0;0;0;0;;0;0;0
1981;14;0;0;;0;0;0;0;0;0;0;0;0
1981;15;0;0;0;0;0;0;0;0;0;0;0;0
1981;16;0;0;0;0;0;0;0;0;0;0;0;5.3
1981;17;0;1.2;0;0;0;0;0;0;0;0;0;0
1981;18;0;0;0;0;0;0;0;0;0;0;0;0
1981;19;0;0;0;0;0;0;0;0;0;0;0;0
1981;20;0;0;0;0;0;0;0;0;0;0;0;0
1981;21;0;0;0;0;0;0;0;0;0;0;0;0
1981;22;0;0;0;0;0;0;0;0;0;0;0;0
1981;23;0;0;;0;0;0;0;0;0;0;0;0
1981;24;0;0;0;0;0;0;0;0;0;0;0;0
1981;25;0;0;0;0;0;0;0;0;0;0;0;0
1981;26;0;0;0;;0;0;0;0;0;0;0;0
1981;27;0;0;0;0;0;0;0;0;0;0;0;0
1981;28;0;0;0;0;0;0;0;0;0;0;0;0
1981;29;0;;0;0;0;0;0;0;0;0;0;0
1981;30;0;;0;0;0;0;0;0;0;0;0;0
1981;31;0;;0;;0;;0;0;;0;;0
1982;1;0;0;0;0;0;0;0;0;0;0;0;0
1982;2;0;0;0;0;0;0;0;0;0;0;0;0
1982;3;0;0;0;0;0;0;0;0;0;0;0;0
1982;4;0;0;0;0;0;0;0;0;0;0;0;0
1982;5;0;0;0;0;0;0;0;0;0;0;0;0.5
1982;6;0;0;0;0;0;0;0;0;0;0;0;0
1982;7;0;0;0;0;0;0;0;0;0;0;0;0
1982;8;0;0;0;4;0;0;0;0;0;0;0;0
1982;9;0;0;0;0;0;0;0;0;0;0;0;0
1982;10;0;;0;0;0;0;0;0;0;0.7;0;0
1982;11;0;0;0;0;0;0;0;0;0;0.5;0;0
1982;12;0;0;0;0;0;0;0;0;0;0;0;0
1982;13;0;0;0;0;0;0;0;0;0;0;0;0
1982;14;0;0;0;0;0;0;0;0;0;0;0;0
1982;15;0;;0;0;;0;0;0;0;0;0;0
1982;16;0;0;0;0;0;0;0;0;0;0;0;0
1982;17;0;0;0;0;0;0;0;0;0;0;0;0
1982;18;0;0;0;0;0;0;0;0;0;0;0;0
1982;19;0;0;0;0;0;0;0;0;0;0;0;0
1982;20;0;0;0;0;0;0;0;0;0;0;0;0
1982;21;0;0;0;0;0;0;0;0;0;0;0;0
1982;22;0;0;0;0;0;0;0;0;0;0;0;0
1982;23;0;0;0;0;0;0;0;0;0;0;;0
1982;24;0;0;0;0;0;0;0;0;0;0;0;0
1982;25;0;0;0;0;0.2;0;0;0;0;0;0;0
1982;26;0;0;0;0;0;0;0;0;0;0;0;0
1982;27;0;0;0;0;0;0;0;0;0;0;0;0
1982;28;0;0;0;0;0;0;0;0;0;0;0;0
1982;29;0;;0;0;0;0;0;0;0;0;0;0
1982;30;0;;0;0;0;0;0;0;0;0;0;0
1982;31;0;;0;;0;;0;0;;0;;0
1983;1;0;;0;;0;0;0;0;0;0;0;0
1983;2;0;;0;0;0;0;0;0;0;0;0;0
1983;3;15;;0;;0;25;0;0;0;0;0;0
1983;4;0.4;;0;10;0;0;0;0;0;0;0;0
1983;5;0;;0;12;0;14.2;0;0;0;0;0;0
1983;6;0;;0;0;0;0;0;0;;0;0;0
1983;7;0;0;0;5.2;0;0;0;0;0;0;0;0
1983;8;0;0;0;0;0;0;0;0;0;0;0;0
1983;9;0;0;2.5;15;0;0;0;0;0;0;0;0
1983;10;20;0;0;14;0;0;0;0;0;0;0;0
1983;11;0;0;0;18.3;0;0;0;0;0;0;0;0
1983;12;0;0;0;0;0;0;0;0;0;0;0;0
1983;13;0;1.5;30;0;0;0;0;0;0;0;0;0
1983;14;0;0;20;20;0;0;0;0;0;0;0;0
1983;15;5;0;0;9;1.5;0;0;0;0;0;0;0
1983;16;0;0;1.2;8.2;0;0;0;0;0;0;0;0
1983;17;1;0;18.4;10.5;4.5;0;0;0;0;0;0;0
1983;18;1.5;0;0;0;0;0;0;0;0;0;0;0
1983;19;6;0;0;11.5;0;0;0;0;0;0;0;0
1983;20;0;0;0;13.9;0;0;;0;0;0;0;0
1983;21;0;0;0;0;0;0;0;0;0;0;0;0
1983;22;0;0;86;9.5;1.5;0;0;0;0;0;0;0
1983;23;0;;136.2;0;8;0;0;0;0;0;;0
1983;24;0;;0;0;0;0;0;0;0;0;0;0
1983;25;5;0;;0;0;0;0;0;0;0;0;0
1983;26;2;0;0;26;0;0;0;0;0;0;0;0
1983;27;0;0;0;6;0;;0;0;0;0;0;0
1983;28;0;0;;0;0;;0;0;0;0;0;0
1983;29;0;;0;0;10;0;0;0;0;0;0;0
1983;30;;;0;0;0;0;0;0;0;0;0;0
1983;31;;;0;;0;;0;0;;0;;0
1984;1;0;0;0;0;0;0;0;0;0;0;0;0
1984;2;0;0;0;0;0;0;0;0;0;0;0;0
1984;3;0;0;0;0;0;0;0;0;0;0;0;0
1984;4;0;0;0;0;0;;0;0;0;0;0;0
1984;5;0;0.8;0;0;0;0;0;0;0;0;0;0
1984;6;0;0;0;0;0;0;0;0;0;0;0;0
1984;7;0;0;0;0;0;0;;0;0;0;0;0
1984;8;0;0;0;0;0;0;0;0;0;0;0;0
1984;9;0;0;0;9.2;0;0;0;0;0;0;0;0
1984;10;0;0;0;0;0;0;0;0;0;0;0;0
1984;11;0;0;0;0;0;0;0;0;0;0;0;0
1984;12;0;0.4;0;0;0;0;0;0;0;0;0;0
1984;13;0;0;0;0;;0;0;0;0;0;0;0
1984;14;0;0;0;0;0;0;0;0;0;0;0;0
1984;15;0;0;0;0;0;0;0;0;0;0;0;0
1984;16;0;0;0;0;0;0;0;0;0;0;0;0
1984;17;0;0;0;0;0;0;0;0;0;0;0;0
1984;18;0;0;0;0;0;0;0;0;0;0;0;0
1984;19;0;0;0;0;0;0;0;0;0;0;0;0
1984;20;0;0;0;0;0;0;0;0;;0;0;
1984;21;0;0;0;0;0;0;0;0;;0;0;
1984;22;0;0;0;0;0;0;0;0;0;0;0;
1984;23;0;0;0;0;0;0;0;0;0;0;0;0
1984;24;0;0;0;0;0;0;0;0;0;0;0;0
1984;25;0;0;0;0;0;0;0;0;0;0;0;0
