Año;Día;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Set;Oct;Nov;Dic
1990;7;0.2;3.3;0.7;0.2;0;0;0;0;0;0;0;0
1990;8;1.4;0;0;4.2;1.8;0.3;0;0.3;0;0;0;0
1990;9;2.1;0;0.1;3.5;0.7;3;1.3;0;0;2.6;0;0
1990;10;0;2.5;0.2;0.7;7.7;3;0;0;0;2.8;0;0
1990;11;6.8;0;2;0.6;0;0.4;0.8;0;0.6;0.3;0;0
1990;12;7.3;0.7;2.5;4.2;0.6;0.4;0;0;2;13.7;0;0
1990;13;0.6;0.4;2.7;0.8;0.5;0.2;0;0;0;0;0;0
1990;14;0;1.6;0.5;0;0;0;0;0;0;5.3;0.1;0
1990;15;0;4.8;0;6.2;0;0;0;0;0;0.2;0.5;0
1990;16;0;0.7;0;0.6;0.8;0;0;0;0;6.1;0.4;0.4
1990;17;0;8.1;0.4;6.4;0.1;0;0;0;0;0;0.3;0
1990;18;0;0;0;0.4;0.9;0;0;0.3;0;1.4;0.1;0.2
1990;19;0;0;0.5;0;0;0;0;0;0;0;2;0
1990;20;0;0;1.7;0;0;0.4;0;2;0;0;0;0.4
1990;21;0;0;1.8;1.1;0;0;0;0;0;0.3;0;0.1
1990;22;0;0;0.5;0;0;0.1;0;0;0;2.8;9.5;1.1
1990;23;0;0;1.1;1.9;0;0.8;0;0;0;0;8.5;3.5
1990;24;0;3.9;8.8;2.5;0;0.9;0;0;0;2.1;0;4.8
1990;25;0;1.8;0;2.2;0;3.9;0;0;0;1.8;12.3;0
1990;26;3.5;0;0.6;0;0;0;0;0;0;0;8.2;0
1990;27;0.4;0;0.9;1.4;0;0;0;0;0;0.3;1.2;0
1990;28;0.8;0;0;0;0;0;0;0;0;9;0;4
1990;29;1.4;;0.3;0.9;0;0;0;0;0;0;0.6;10.9
1990;30;0.9;;1.3;1.5;0.4;0;0;0.7;0;0;8.1;1.9
1990;31;0;;0;;7.6;;0;;;;;3.5
1991;1;0;0;;;;;0;0;0;3.4;1;1.1
1991;2;0;0;;;;;0;0;0;1.8;0;0
